"","from","to","type","subtype"
"1","HTR4","GNAS","PPrel","activation"
"2","HTR6","GNAS","PPrel","activation"
"3","HTR7","GNAS","PPrel","activation"
"4","HTR2A","GNAQ","PPrel","activation"
"5","HTR2A","CACNA1C","PPrel","activation"
"6","HTR2A","CACNA1D","PPrel","activation"
"7","HTR2A","CACNA1F","PPrel","activation"
"8","HTR2A","CACNA1S","PPrel","activation"
"9","HTR2B","GNAQ","PPrel","activation"
"10","HTR2B","CACNA1C","PPrel","activation"
"11","HTR2B","CACNA1D","PPrel","activation"
"12","HTR2B","CACNA1F","PPrel","activation"
"13","HTR2B","CACNA1S","PPrel","activation"
"14","HTR2C","GNAQ","PPrel","activation"
"15","HTR2C","CACNA1C","PPrel","activation"
"16","HTR2C","CACNA1D","PPrel","activation"
"17","HTR2C","CACNA1F","PPrel","activation"
"18","HTR2C","CACNA1S","PPrel","activation"
"19","GNAS","ADCY5","PPrel","activation"
"20","GNAQ","PLCB1","PPrel","activation"
"21","GNAQ","PLCB2","PPrel","activation"
"22","GNAQ","PLCB3","PPrel","activation"
"23","GNAQ","PLCB4","PPrel","activation"
"24","GNAQ","PLA2G4B","PPrel","activation"
"25","GNAQ","PLA2G4E","PPrel","activation"
"26","GNAQ","PLA2G4F","PPrel","activation"
"27","GNAQ","PLA2G4D","PPrel","activation"
"28","GNAQ","PLA2G4A","PPrel","activation"
"29","GNAQ","PLA2G4C","PPrel","activation"
"30","GNAQ","JMJD7-PLA2G4B","PPrel","activation"
"31","PRKCA","CASP3","PPrel","inhibition"
"32","PRKCB","CASP3","PPrel","inhibition"
"33","PRKCG","CASP3","PPrel","inhibition"
"34","HTR1A","GNB5","PPrel","activation"
"35","HTR1A","GNAI1","PPrel","activation"
"36","HTR1A","GNAI2","PPrel","activation"
"37","HTR1A","GNAI3","PPrel","activation"
"38","HTR1A","GNAO1","PPrel","activation"
"39","HTR1A","GNB1","PPrel","activation"
"40","HTR1A","GNB2","PPrel","activation"
"41","HTR1A","GNB3","PPrel","activation"
"42","HTR1A","GNG3","PPrel","activation"
"43","HTR1A","GNG4","PPrel","activation"
"44","HTR1A","GNG5","PPrel","activation"
"45","HTR1A","GNG7","PPrel","activation"
"46","HTR1A","GNG10","PPrel","activation"
"47","HTR1A","GNG11","PPrel","activation"
"48","HTR1A","GNGT1","PPrel","activation"
"49","HTR1A","GNGT2","PPrel","activation"
"50","HTR1A","GNG13","PPrel","activation"
"51","HTR1A","GNG2","PPrel","activation"
"52","HTR1A","GNG12","PPrel","activation"
"53","HTR1A","GNB4","PPrel","activation"
"54","HTR1A","GNG8","PPrel","activation"
"55","HTR1B","GNB5","PPrel","activation"
"56","HTR1B","GNAI1","PPrel","activation"
"57","HTR1B","GNAI2","PPrel","activation"
"58","HTR1B","GNAI3","PPrel","activation"
"59","HTR1B","GNAO1","PPrel","activation"
"60","HTR1B","GNB1","PPrel","activation"
"61","HTR1B","GNB2","PPrel","activation"
"62","HTR1B","GNB3","PPrel","activation"
"63","HTR1B","GNG3","PPrel","activation"
"64","HTR1B","GNG4","PPrel","activation"
"65","HTR1B","GNG5","PPrel","activation"
"66","HTR1B","GNG7","PPrel","activation"
"67","HTR1B","GNG10","PPrel","activation"
"68","HTR1B","GNG11","PPrel","activation"
"69","HTR1B","GNGT1","PPrel","activation"
"70","HTR1B","GNGT2","PPrel","activation"
"71","HTR1B","GNG13","PPrel","activation"
"72","HTR1B","GNG2","PPrel","activation"
"73","HTR1B","GNG12","PPrel","activation"
"74","HTR1B","GNB4","PPrel","activation"
"75","HTR1B","GNG8","PPrel","activation"
"76","HTR1D","GNB5","PPrel","activation"
"77","HTR1D","GNAI1","PPrel","activation"
"78","HTR1D","GNAI2","PPrel","activation"
"79","HTR1D","GNAI3","PPrel","activation"
"80","HTR1D","GNAO1","PPrel","activation"
"81","HTR1D","GNB1","PPrel","activation"
"82","HTR1D","GNB2","PPrel","activation"
"83","HTR1D","GNB3","PPrel","activation"
"84","HTR1D","GNG3","PPrel","activation"
"85","HTR1D","GNG4","PPrel","activation"
"86","HTR1D","GNG5","PPrel","activation"
"87","HTR1D","GNG7","PPrel","activation"
"88","HTR1D","GNG10","PPrel","activation"
"89","HTR1D","GNG11","PPrel","activation"
"90","HTR1D","GNGT1","PPrel","activation"
"91","HTR1D","GNGT2","PPrel","activation"
"92","HTR1D","GNG13","PPrel","activation"
"93","HTR1D","GNG2","PPrel","activation"
"94","HTR1D","GNG12","PPrel","activation"
"95","HTR1D","GNB4","PPrel","activation"
"96","HTR1D","GNG8","PPrel","activation"
"97","HTR1E","GNB5","PPrel","activation"
"98","HTR1E","GNAI1","PPrel","activation"
"99","HTR1E","GNAI2","PPrel","activation"
"100","HTR1E","GNAI3","PPrel","activation"
"101","HTR1E","GNAO1","PPrel","activation"
"102","HTR1E","GNB1","PPrel","activation"
"103","HTR1E","GNB2","PPrel","activation"
"104","HTR1E","GNB3","PPrel","activation"
"105","HTR1E","GNG3","PPrel","activation"
"106","HTR1E","GNG4","PPrel","activation"
"107","HTR1E","GNG5","PPrel","activation"
