"","from","to","type","subtype"
"1","LOC102723407","MS4A2","PPrel","activation"
"2","LOC102723407","FCER1A","PPrel","activation"
"3","LOC102723407","FCER1G","PPrel","activation"
"4","FYN","GAB2","PPrel","activation"
"5","FYN","GAB2","PPrel","phosphorylation"
"6","MAP2K7","MAPK8","PPrel","activation"
"7","MAP2K7","MAPK9","PPrel","activation"
"8","MAP2K7","MAPK10","PPrel","activation"
"9","MAP2K4","MAPK8","PPrel","activation"
"10","MAP2K4","MAPK9","PPrel","activation"
"11","MAP2K4","MAPK10","PPrel","activation"
"12","MAP2K3","MAPK14","PPrel","activation"
"13","MAP2K3","MAPK11","PPrel","activation"
"14","MAP2K3","MAPK13","PPrel","activation"
"15","MAP2K3","MAPK12","PPrel","activation"
"16","MAP2K6","MAPK14","PPrel","activation"
"17","MAP2K6","MAPK11","PPrel","activation"
"18","MAP2K6","MAPK13","PPrel","activation"
"19","MAP2K6","MAPK12","PPrel","activation"
"20","PDPK1","AKT3","PPrel","activation"
"21","PDPK1","AKT1","PPrel","activation"
"22","PDPK1","AKT2","PPrel","activation"
"23","P3R3URF-PIK3R3","BTK","ECrel","compound"
"24","P3R3URF-PIK3R3","PLCG1","ECrel","compound"
"25","P3R3URF-PIK3R3","PLCG2","ECrel","compound"
"26","P3R3URF-PIK3R3","PDPK1","PPrel","activation"
"27","P3R3URF-PIK3R3","RAC1","PPrel","activation"
"28","P3R3URF-PIK3R3","RAC2","PPrel","activation"
"29","P3R3URF-PIK3R3","RAC3","PPrel","activation"
"30","PIK3CA","BTK","ECrel","compound"
"31","PIK3CA","PLCG1","ECrel","compound"
"32","PIK3CA","PLCG2","ECrel","compound"
"33","PIK3CA","PDPK1","PPrel","activation"
"34","PIK3CA","RAC1","PPrel","activation"
"35","PIK3CA","RAC2","PPrel","activation"
"36","PIK3CA","RAC3","PPrel","activation"
"37","PIK3CB","BTK","ECrel","compound"
"38","PIK3CB","PLCG1","ECrel","compound"
"39","PIK3CB","PLCG2","ECrel","compound"
"40","PIK3CB","PDPK1","PPrel","activation"
"41","PIK3CB","RAC1","PPrel","activation"
"42","PIK3CB","RAC2","PPrel","activation"
"43","PIK3CB","RAC3","PPrel","activation"
"44","PIK3CD","BTK","ECrel","compound"
"45","PIK3CD","PLCG1","ECrel","compound"
"46","PIK3CD","PLCG2","ECrel","compound"
"47","PIK3CD","PDPK1","PPrel","activation"
"48","PIK3CD","RAC1","PPrel","activation"
"49","PIK3CD","RAC2","PPrel","activation"
"50","PIK3CD","RAC3","PPrel","activation"
"51","PIK3R1","BTK","ECrel","compound"
"52","PIK3R1","PLCG1","ECrel","compound"
"53","PIK3R1","PLCG2","ECrel","compound"
"54","PIK3R1","PDPK1","PPrel","activation"
