"","from","to","type","subtype"
"1","IFNA1","IFNAR1","PPrel","activation"
"2","IFNA1","IFNAR2","PPrel","activation"
"3","IFNA2","IFNAR1","PPrel","activation"
"4","IFNA2","IFNAR2","PPrel","activation"
"5","IFNA4","IFNAR1","PPrel","activation"
"6","IFNA4","IFNAR2","PPrel","activation"
"7","IFNA5","IFNAR1","PPrel","activation"
"8","IFNA5","IFNAR2","PPrel","activation"
"9","IFNA6","IFNAR1","PPrel","activation"
"10","IFNA6","IFNAR2","PPrel","activation"
"11","IFNA7","IFNAR1","PPrel","activation"
"12","IFNA7","IFNAR2","PPrel","activation"
"13","IFNA8","IFNAR1","PPrel","activation"
"14","IFNA8","IFNAR2","PPrel","activation"
"15","IFNA10","IFNAR1","PPrel","activation"
"16","IFNA10","IFNAR2","PPrel","activation"
"17","IFNA13","IFNAR1","PPrel","activation"
"18","IFNA13","IFNAR2","PPrel","activation"
"19","IFNA14","IFNAR1","PPrel","activation"
"20","IFNA14","IFNAR2","PPrel","activation"
"21","IFNA16","IFNAR1","PPrel","activation"
"22","IFNA16","IFNAR2","PPrel","activation"
"23","IFNA17","IFNAR1","PPrel","activation"
"24","IFNA17","IFNAR2","PPrel","activation"
"25","IFNA21","IFNAR1","PPrel","activation"
"26","IFNA21","IFNAR2","PPrel","activation"
"27","IFNB1","IFNAR1","PPrel","activation"
"28","IFNB1","IFNAR2","PPrel","activation"
"29","TRAF3","TBK1","PPrel","activation"
"30","TRAF3","IKBKE","PPrel","activation"
"31","IRF7","IRF7","PPrel","activation"
"32","IRF7","IRF7","PPrel","indirect effect"
"33","IRF7","IRF3","PPrel","activation"
"34","IRF7","IRF3","PPrel","indirect effect"
"35","IRF7","CREBBP","PPrel","activation"
"36","IRF7","EP300","PPrel","activation"
"37","IRF7","IFNA1","GErel","expression"
"38","IRF7","IFNA2","GErel","expression"
"39","IRF7","IFNA4","GErel","expression"
"40","IRF7","IFNA5","GErel","expression"
"41","IRF7","IFNA6","GErel","expression"
"42","IRF7","IFNA7","GErel","expression"
"43","IRF7","IFNA8","GErel","expression"
"44","IRF7","IFNA10","GErel","expression"
"45","IRF7","IFNA13","GErel","expression"
"46","IRF7","IFNA14","GErel","expression"
"47","IRF7","IFNA16","GErel","expression"
"48","IRF7","IFNA17","GErel","expression"
"49","IRF7","IFNA21","GErel","expression"
"50","CHUK","NFKBIA","PPrel","activation"
"51","CHUK","NFKBIA","PPrel","phosphorylation"
"52","IKBKB","NFKBIA","PPrel","activation"
"53","IKBKB","NFKBIA","PPrel","phosphorylation"
"54","IKBKG","NFKBIA","PPrel","activation"
"55","IKBKG","NFKBIA","PPrel","phosphorylation"
"56","MAPK8","NFKB1","PPrel","activation"
"57","MAPK8","RELA","PPrel","activation"
"58","MAPK8","FOS","PPrel","activation"
"59","MAPK8","FOS","PPrel","phosphorylation"
"60","MAPK8","JUN","PPrel","activation"
"61","MAPK8","JUN","PPrel","phosphorylation"
"62","MAPK9","NFKB1","PPrel","activation"
"63","MAPK9","RELA","PPrel","activation"
"64","MAPK9","FOS","PPrel","activation"
"65","MAPK9","FOS","PPrel","phosphorylation"
"66","MAPK9","JUN","PPrel","activation"
"67","MAPK9","JUN","PPrel","phosphorylation"
"68","MAPK10","NFKB1","PPrel","activation"
"69","MAPK10","RELA","PPrel","activation"
"70","MAPK10","FOS","PPrel","activation"
"71","MAPK10","FOS","PPrel","phosphorylation"
"72","MAPK10","JUN","PPrel","activation"
"73","MAPK10","JUN","PPrel","phosphorylation"
"74","TBK1","IRF7","PPrel","activation"
"75","TBK1","IRF7","PPrel","phosphorylation"
"76","TBK1","IRF3","PPrel","activation"
"77","TBK1","IRF3","PPrel","phosphorylation"
"78","IKBKE","IRF7","PPrel","activation"
"79","IKBKE","IRF7","PPrel","phosphorylation"
"80","IKBKE","IRF3","PPrel","activation"
"81","IKBKE","IRF3","PPrel","phosphorylation"
"82","AKT3","MTOR","PPrel","activation"
"83","AKT3","MTOR","PPrel","indirect effect"
"84","AKT3","CHUK","PPrel","activation"
"85","AKT3","CHUK","PPrel","phosphorylation"
"86","AKT3","IKBKB","PPrel","activation"
"87","AKT3","IKBKB","PPrel","phosphorylation"
"88","AKT3","IKBKG","PPrel","activation"
"89","AKT3","IKBKG","PPrel","phosphorylation"
"90","AKT1","MTOR","PPrel","activation"
"91","AKT1","MTOR","PPrel","indirect effect"
"92","AKT1","CHUK","PPrel","activation"
"93","AKT1","CHUK","PPrel","phosphorylation"
"94","AKT1","IKBKB","PPrel","activation"
"95","AKT1","IKBKB","PPrel","phosphorylation"
"96","AKT1","IKBKG","PPrel","activation"
"97","AKT1","IKBKG","PPrel","phosphorylation"
"98","AKT2","MTOR","PPrel","activation"
"99","AKT2","MTOR","PPrel","indirect effect"
"100","AKT2","CHUK","PPrel","activation"
"101","AKT2","CHUK","PPrel","phosphorylation"
"102","AKT2","IKBKB","PPrel","activation"
"103","AKT2","IKBKB","PPrel","phosphorylation"
"104","AKT2","IKBKG","PPrel","activation"
"105","AKT2","IKBKG","PPrel","phosphorylation"
"106","STAT1","IRF9","PPrel","binding/association"
"107","NFKBIA","NFKB1","PPrel","dissociation"
"108","NFKBIA","RELA","PPrel","dissociation"
"109","IRF3","IRF3","PPrel","activation"
"110","IRF3","IRF3","PPrel","indirect effect"
"111","IRF3","CREBBP","PPrel","activation"
"112","IRF3","EP300","PPrel","activation"
"113","TLR3","TICAM1","PPrel","activation"
"114","TICAM1","TRAF3","PPrel","activation"
"115","IFNAR1","JAK1","PPrel","activation"
"116","IFNAR1","TYK2","PPrel","activation"
"117","IFNAR2","JAK1","PPrel","activation"
"118","IFNAR2","TYK2","PPrel","activation"
"119","NFKB1","NFKBIA","PPrel","dissociation"
"120","NFKB1","IL6","GErel","expression"
"121","NFKB1","CXCL8","GErel","expression"
"122","NFKB1","CXCL1","GErel","expression"
"123","NFKB1","CXCL2","GErel","expression"
