"","from","to","type","subtype"
"1","GPI","G6PD","ECrel","compound"
"2","GPI","TALDO1","ECrel","compound"
"3","GPI","H6PD","ECrel","compound"
"4","RBKS","RPIA","ECrel","compound"
"5","RBKS","TKT","ECrel","compound"
"6","RBKS","TKTL1","ECrel","compound"
"7","RBKS","TKTL2","ECrel","compound"
"8","RBKS","PGM1","ECrel","compound"
"9","RBKS","PGM2","ECrel","compound"
"10","RBKS","DERA","ECrel","compound"
"11","PGM2","RPIA","ECrel","compound"
"12","PGM2","TKT","ECrel","compound"
"13","PGM2","TKTL1","ECrel","compound"
"14","PGM2","TKTL2","ECrel","compound"
"15","PGM2","RBKS","ECrel","compound"
"16","PGM2","DERA","ECrel","compound"
"17","DERA","ALDOA","ECrel","compound"
"18","DERA","ALDOB","ECrel","compound"
"19","DERA","ALDOC","ECrel","compound"
"20","DERA","TKT","ECrel","compound"
"21","DERA","TKTL1","ECrel","compound"
"22","DERA","TKTL2","ECrel","compound"
"23","DERA","TALDO1","ECrel","compound"
"24","PRPS1L1","RPIA","ECrel","compound"
"25","PRPS1L1","TKT","ECrel","compound"
"26","PRPS1L1","TKTL1","ECrel","compound"
"27","PRPS1L1","TKTL2","ECrel","compound"
"28","PRPS1L1","RBKS","ECrel","compound"
"29","PRPS1L1","PGM2","ECrel","compound"
"30","PRPS1L1","PGM1","ECrel","compound"
"31","PRPS1","RPIA","ECrel","compound"
"32","PRPS1","TKT","ECrel","compound"
"33","PRPS1","TKTL1","ECrel","compound"
"34","PRPS1","TKTL2","ECrel","compound"
"35","PRPS1","RBKS","ECrel","compound"
"36","PRPS1","PGM2","ECrel","compound"
"37","PRPS1","PGM1","ECrel","compound"
"38","PRPS2","RPIA","ECrel","compound"
"39","PRPS2","TKT","ECrel","compound"
"40","PRPS2","TKTL1","ECrel","compound"
"41","PRPS2","TKTL2","ECrel","compound"
"42","PRPS2","RBKS","ECrel","compound"
"43","PRPS2","PGM2","ECrel","compound"
"44","PRPS2","PGM1","ECrel","compound"
"45","TKT","RPIA","ECrel","compound"
"46","TKT","PGM1","ECrel","compound"
"47","TKT","PGM2","ECrel","compound"
"48","TKT","TALDO1","ECrel","compound"
"49","TKT","GPI","ECrel","compound"
"50","TKT","PFKL","ECrel","compound"
"51","TKT","PFKM","ECrel","compound"
"52","TKT","PFKP","ECrel","compound"
"53","TKT","FBP1","ECrel","compound"
"54","TKT","FBP2","ECrel","compound"
"55","TKT","ALDOA","ECrel","compound"
"56","TKT","ALDOB","ECrel","compound"
"57","TKT","ALDOC","ECrel","compound"
"58","TKT","RPE","ECrel","compound"
"59","TKT","RPEL1","ECrel","compound"
"60","TKTL1","RPIA","ECrel","compound"
"61","TKTL1","PGM1","ECrel","compound"
"62","TKTL1","PGM2","ECrel","compound"
"63","TKTL1","TALDO1","ECrel","compound"
"64","TKTL1","GPI","ECrel","compound"
"65","TKTL1","PFKL","ECrel","compound"
"66","TKTL1","PFKM","ECrel","compound"
"67","TKTL1","PFKP","ECrel","compound"
"68","TKTL1","FBP1","ECrel","compound"
"69","TKTL1","FBP2","ECrel","compound"
"70","TKTL1","ALDOA","ECrel","compound"
"71","TKTL1","ALDOB","ECrel","compound"
"72","TKTL1","ALDOC","ECrel","compound"
"73","TKTL1","RPE","ECrel","compound"
"74","TKTL1","RPEL1","ECrel","compound"
"75","TKTL2","RPIA","ECrel","compound"
"76","TKTL2","PGM1","ECrel","compound"
"77","TKTL2","PGM2","ECrel","compound"
"78","TKTL2","TALDO1","ECrel","compound"
"79","TKTL2","GPI","ECrel","compound"
"80","TKTL2","PFKL","ECrel","compound"
"81","TKTL2","PFKM","ECrel","compound"
"82","TKTL2","PFKP","ECrel","compound"
"83","TKTL2","FBP1","ECrel","compound"
"84","TKTL2","FBP2","ECrel","compound"
"85","TKTL2","ALDOA","ECrel","compound"
"86","TKTL2","ALDOB","ECrel","compound"
"87","TKTL2","ALDOC","ECrel","compound"
"88","TKTL2","RPE","ECrel","compound"
"89","TKTL2","RPEL1","ECrel","compound"
"90","RPIA","PGD","ECrel","compound"
"91","RPIA","RPE","ECrel","compound"
"92","RPIA","RPEL1","ECrel","compound"
"93","RPIA","PGM1","ECrel","compound"
"94","RPIA","PGM2","ECrel","compound"
"95","RPE","PGD","ECrel","compound"
"96","RPE","TKT","ECrel","compound"
"97","RPE","TKTL1","ECrel","compound"
"98","RPE","TKTL2","ECrel","compound"
"99","RPEL1","PGD","ECrel","compound"
"100","RPEL1","TKT","ECrel","compound"
"101","RPEL1","TKTL1","ECrel","compound"
"102","RPEL1","TKTL2","ECrel","compound"
"103","ALDOA","PFKL","ECrel","compound"
"104","ALDOA","PFKM","ECrel","compound"
"105","ALDOA","PFKP","ECrel","compound"
"106","ALDOA","FBP1","ECrel","compound"
"107","ALDOA","FBP2","ECrel","compound"
"108","ALDOA","TKT","ECrel","compound"
"109","ALDOA","TKTL1","ECrel","compound"
"110","ALDOA","TKTL2","ECrel","compound"
"111","ALDOA","TALDO1","ECrel","compound"
"112","ALDOB","PFKL","ECrel","compound"
"113","ALDOB","PFKM","ECrel","compound"
"114","ALDOB","PFKP","ECrel","compound"
"115","ALDOB","FBP1","ECrel","compound"
"116","ALDOB","FBP2","ECrel","compound"
"117","ALDOB","TKT","ECrel","compound"
"118","ALDOB","TKTL1","ECrel","compound"
"119","ALDOB","TKTL2","ECrel","compound"
"120","ALDOB","TALDO1","ECrel","compound"
"121","ALDOC","PFKL","ECrel","compound"
"122","ALDOC","PFKM","ECrel","compound"
"123","ALDOC","PFKP","ECrel","compound"
"124","ALDOC","FBP1","ECrel","compound"
"125","ALDOC","FBP2","ECrel","compound"
"126","ALDOC","TKT","ECrel","compound"
"127","ALDOC","TKTL1","ECrel","compound"
"128","ALDOC","TKTL2","ECrel","compound"
"129","ALDOC","TALDO1","ECrel","compound"
"130","PFKL","GPI","ECrel","compound"
"131","PFKL","TALDO1","ECrel","compound"
"132","PFKM","GPI","ECrel","compound"
"133","PFKM","TALDO1","ECrel","compound"
"134","PFKP","GPI","ECrel","compound"
"135","PFKP","TALDO1","ECrel","compound"
