"","from","to","type","subtype"
"1","LOC102723407","LOC124905743","PPrel","activation"
"2","LOC102723407","FCGR3A","PPrel","activation"
"3","LOC102723407","FCGR3B","PPrel","activation"
"4","NFATC1","TNF","PPrel","indirect effect"
"5","NFATC1","CSF2","PPrel","indirect effect"
"6","NFATC2","TNF","PPrel","indirect effect"
"7","NFATC2","CSF2","PPrel","indirect effect"
"8","PPP3CA","NFATC1","PPrel","activation"
"9","PPP3CA","NFATC1","PPrel","dephosphorylation"
"10","PPP3CA","NFATC2","PPrel","activation"
"11","PPP3CA","NFATC2","PPrel","dephosphorylation"
"12","PPP3CB","NFATC1","PPrel","activation"
"13","PPP3CB","NFATC1","PPrel","dephosphorylation"
"14","PPP3CB","NFATC2","PPrel","activation"
"15","PPP3CB","NFATC2","PPrel","dephosphorylation"
"16","PPP3CC","NFATC1","PPrel","activation"
"17","PPP3CC","NFATC1","PPrel","dephosphorylation"
"18","PPP3CC","NFATC2","PPrel","activation"
"19","PPP3CC","NFATC2","PPrel","dephosphorylation"
"20","PPP3R1","NFATC1","PPrel","activation"
"21","PPP3R1","NFATC1","PPrel","dephosphorylation"
"22","PPP3R1","NFATC2","PPrel","activation"
"23","PPP3R1","NFATC2","PPrel","dephosphorylation"
"24","PPP3R2","NFATC1","PPrel","activation"
"25","PPP3R2","NFATC1","PPrel","dephosphorylation"
"26","PPP3R2","NFATC2","PPrel","activation"
"27","PPP3R2","NFATC2","PPrel","dephosphorylation"
"28","FYN","TYROBP","PPrel","activation"
"29","FYN","TYROBP","PPrel","phosphorylation"
"30","FYN","FCER1G","PPrel","activation"
"31","FYN","FCER1G","PPrel","phosphorylation"
"32","FYN","CD247","PPrel","activation"
"33","FYN","CD247","PPrel","phosphorylation"
"34","FYN","CD244","PPrel","activation"
"35","FYN","CD244","PPrel","phosphorylation"
"36","TNFSF10","TNFRSF10B","PPrel","activation"
"37","TNFSF10","TNFRSF10A","PPrel","activation"
"38","IFNGR1","FAS","PPrel","indirect effect"
"39","IFNGR1","TNFSF10","PPrel","indirect effect"
"40","IFNGR2","FAS","PPrel","indirect effect"
"41","IFNGR2","TNFSF10","PPrel","indirect effect"
"42","PLCG1","PPP3CA","ECrel","compound"
"43","PLCG1","PPP3CB","ECrel","compound"
"44","PLCG1","PPP3CC","ECrel","compound"
"45","PLCG1","PPP3R1","ECrel","compound"
"46","PLCG1","PPP3R2","ECrel","compound"
"47","PLCG1","PRKCA","ECrel","compound"
"48","PLCG1","PRKCB","ECrel","compound"
"49","PLCG1","PRKCG","ECrel","compound"
"50","PLCG1","VAV3","PPrel","activation"
"51","PLCG1","VAV1","PPrel","activation"
"52","PLCG1","VAV2","PPrel","activation"
"53","PLCG2","PPP3CA","ECrel","compound"
"54","PLCG2","PPP3CB","ECrel","compound"
"55","PLCG2","PPP3CC","ECrel","compound"
"56","PLCG2","PPP3R1","ECrel","compound"
"57","PLCG2","PPP3R2","ECrel","compound"
"58","PLCG2","PRKCA","ECrel","compound"
"59","PLCG2","PRKCB","ECrel","compound"
"60","PLCG2","PRKCG","ECrel","compound"
"61","PLCG2","VAV3","PPrel","activation"
"62","PLCG2","VAV1","PPrel","activation"
"63","PLCG2","VAV2","PPrel","activation"
"64","LAT","GRB2","PPrel","activation"
"65","LAT","PLCG1","PPrel","activation"
"66","LAT","PLCG2","PPrel","activation"
