"","from","to","type","subtype"
"1","AKT3","SLC2A5","PPrel","activation"
"2","AKT3","SLC2A5","PPrel","indirect effect"
"3","AKT1","SLC2A5","PPrel","activation"
"4","AKT1","SLC2A5","PPrel","indirect effect"
"5","AKT2","SLC2A5","PPrel","activation"
"6","AKT2","SLC2A5","PPrel","indirect effect"
"7","TAS1R2","GNAT3","PPrel","activation"
"8","TAS1R3","GNAT3","PPrel","activation"
"9","GNAT3","PLCB1","PPrel","activation"
"10","GNAT3","PLCB2","PPrel","activation"
"11","GNAT3","PLCB3","PPrel","activation"
"12","GNAT3","PLCB4","PPrel","activation"
"13","PRKCB","SLC2A2","PPrel","activation"
"14","PRKCB","SLC2A2","PPrel","indirect effect"
