"","from","to","type","subtype"
"1","MYLK4","MYL9","PPrel","activation"
"2","MYLK4","MYL9","PPrel","phosphorylation"
"3","MYLK4","MYL6B","PPrel","activation"
"4","MYLK4","MYL6B","PPrel","phosphorylation"
"5","MYLK4","MYL6","PPrel","activation"
"6","MYLK4","MYL6","PPrel","phosphorylation"
"7","MYLK","MYL9","PPrel","activation"
"8","MYLK","MYL9","PPrel","phosphorylation"
"9","MYLK","MYL6B","PPrel","activation"
"10","MYLK","MYL6B","PPrel","phosphorylation"
"11","MYLK","MYL6","PPrel","activation"
"12","MYLK","MYL6","PPrel","phosphorylation"
"13","MYLK2","MYL9","PPrel","activation"
"14","MYLK2","MYL9","PPrel","phosphorylation"
"15","MYLK2","MYL6B","PPrel","activation"
"16","MYLK2","MYL6B","PPrel","phosphorylation"
"17","MYLK2","MYL6","PPrel","activation"
"18","MYLK2","MYL6","PPrel","phosphorylation"
"19","MYLK3","MYL9","PPrel","activation"
"20","MYLK3","MYL9","PPrel","phosphorylation"
"21","MYLK3","MYL6B","PPrel","activation"
"22","MYLK3","MYL6B","PPrel","phosphorylation"
"23","MYLK3","MYL6","PPrel","activation"
"24","MYLK3","MYL6","PPrel","phosphorylation"
"25","MYL9","ACTA2","PPrel","binding/association"
"26","MYL9","ACTG2","PPrel","binding/association"
"27","MYL6B","ACTA2","PPrel","binding/association"
"28","MYL6B","ACTG2","PPrel","binding/association"
"29","MYL6","ACTA2","PPrel","binding/association"
"30","MYL6","ACTG2","PPrel","binding/association"
"31","PPP1R12A","MYL9","PPrel","inhibition"
"32","PPP1R12A","MYL9","PPrel","dephosphorylation"
"33","PPP1R12A","MYL6B","PPrel","inhibition"
"34","PPP1R12A","MYL6B","PPrel","dephosphorylation"
"35","PPP1R12A","MYL6","PPrel","inhibition"
"36","PPP1R12A","MYL6","PPrel","dephosphorylation"
"37","PPP1R12B","MYL9","PPrel","inhibition"
"38","PPP1R12B","MYL9","PPrel","dephosphorylation"
"39","PPP1R12B","MYL6B","PPrel","inhibition"
"40","PPP1R12B","MYL6B","PPrel","dephosphorylation"
"41","PPP1R12B","MYL6","PPrel","inhibition"
"42","PPP1R12B","MYL6","PPrel","dephosphorylation"
"43","PPP1R12C","MYL9","PPrel","inhibition"
"44","PPP1R12C","MYL9","PPrel","dephosphorylation"
"45","PPP1R12C","MYL6B","PPrel","inhibition"
"46","PPP1R12C","MYL6B","PPrel","dephosphorylation"
"47","PPP1R12C","MYL6","PPrel","inhibition"
"48","PPP1R12C","MYL6","PPrel","dephosphorylation"
"49","PPP1CA","MYL9","PPrel","inhibition"
"50","PPP1CA","MYL9","PPrel","dephosphorylation"
"51","PPP1CA","MYL6B","PPrel","inhibition"
"52","PPP1CA","MYL6B","PPrel","dephosphorylation"
"53","PPP1CA","MYL6","PPrel","inhibition"
"54","PPP1CA","MYL6","PPrel","dephosphorylation"
"55","PPP1CB","MYL9","PPrel","inhibition"
"56","PPP1CB","MYL9","PPrel","dephosphorylation"
"57","PPP1CB","MYL6B","PPrel","inhibition"
"58","PPP1CB","MYL6B","PPrel","dephosphorylation"
"59","PPP1CB","MYL6","PPrel","inhibition"
"60","PPP1CB","MYL6","PPrel","dephosphorylation"
"61","PPP1CC","MYL9","PPrel","inhibition"
"62","PPP1CC","MYL9","PPrel","dephosphorylation"
"63","PPP1CC","MYL6B","PPrel","inhibition"
"64","PPP1CC","MYL6B","PPrel","dephosphorylation"
"65","PPP1CC","MYL6","PPrel","inhibition"
"66","PPP1CC","MYL6","PPrel","dephosphorylation"
"67","ROCK1","PPP1R12A","PPrel","inhibition"
"68","ROCK1","PPP1R12B","PPrel","inhibition"
"69","ROCK1","PPP1R12C","PPrel","inhibition"
"70","ROCK1","PPP1CA","PPrel","inhibition"
"71","ROCK1","PPP1CB","PPrel","inhibition"
"72","ROCK1","PPP1CC","PPrel","inhibition"
"73","ROCK2","PPP1R12A","PPrel","inhibition"
"74","ROCK2","PPP1R12B","PPrel","inhibition"
"75","ROCK2","PPP1R12C","PPrel","inhibition"
"76","ROCK2","PPP1CA","PPrel","inhibition"
"77","ROCK2","PPP1CB","PPrel","inhibition"
"78","ROCK2","PPP1CC","PPrel","inhibition"
