"","from","to","type","subtype"
"1","F2","F2R","PPrel","activation"
"2","WASF2","ARPC5","PPrel","activation"
"3","WASF2","ARPC4","PPrel","activation"
"4","WASF2","ARPC3","PPrel","activation"
"5","WASF2","ARPC1B","PPrel","activation"
"6","WASF2","ACTR3","PPrel","activation"
"7","WASF2","ACTR2","PPrel","activation"
"8","WASF2","ARPC2","PPrel","activation"
"9","WASF2","ARPC1A","PPrel","activation"
"10","WASF2","ACTR3B","PPrel","activation"
"11","WASF2","ACTR3C","PPrel","activation"
"12","WASF2","ARPC5L","PPrel","activation"
"13","WASF1","ARPC5","PPrel","activation"
"14","WASF1","ARPC4","PPrel","activation"
"15","WASF1","ARPC3","PPrel","activation"
"16","WASF1","ARPC1B","PPrel","activation"
"17","WASF1","ACTR3","PPrel","activation"
"18","WASF1","ACTR2","PPrel","activation"
"19","WASF1","ARPC2","PPrel","activation"
"20","WASF1","ARPC1A","PPrel","activation"
"21","WASF1","ACTR3B","PPrel","activation"
"22","WASF1","ACTR3C","PPrel","activation"
"23","WASF1","ARPC5L","PPrel","activation"
"24","BRK1","ARPC5","PPrel","activation"
"25","BRK1","ARPC4","PPrel","activation"
"26","BRK1","ARPC3","PPrel","activation"
"27","BRK1","ARPC1B","PPrel","activation"
"28","BRK1","ACTR3","PPrel","activation"
"29","BRK1","ACTR2","PPrel","activation"
"30","BRK1","ARPC2","PPrel","activation"
"31","BRK1","ARPC1A","PPrel","activation"
"32","BRK1","ACTR3B","PPrel","activation"
"33","BRK1","ACTR3C","PPrel","activation"
"34","BRK1","ARPC5L","PPrel","activation"
"35","APC2","SPATA13","PPrel","activation"
"36","APC2","ARHGEF4","PPrel","activation"
"37","APC","SPATA13","PPrel","activation"
"38","APC","ARHGEF4","PPrel","activation"
"39","WASL","ARPC5","PPrel","activation"
"40","WASL","ARPC4","PPrel","activation"
"41","WASL","ARPC3","PPrel","activation"
"42","WASL","ARPC1B","PPrel","activation"
"43","WASL","ACTR3","PPrel","activation"
"44","WASL","ACTR2","PPrel","activation"
"45","WASL","ARPC2","PPrel","activation"
"46","WASL","ARPC1A","PPrel","activation"
"47","WASL","ACTR3B","PPrel","activation"
"48","WASL","ACTR3C","PPrel","activation"
"49","WASL","ARPC5L","PPrel","activation"
"50","SPATA13","RAC1","PPrel","activation"
"51","SPATA13","RAC2","PPrel","activation"
"52","SPATA13","RAC3","PPrel","activation"
"53","ARHGEF4","RAC1","PPrel","activation"
"54","ARHGEF4","RAC2","PPrel","activation"
"55","ARHGEF4","RAC3","PPrel","activation"
"56","ABI2","WASF1","PPrel","inhibition"
"57","ABI2","BRK1","PPrel","inhibition"
"58","NCKAP1","WASF1","PPrel","inhibition"
"59","NCKAP1","BRK1","PPrel","inhibition"
