"","from","to","type","subtype"
"1","UGP2","UGDH","ECrel","compound"
"2","GMDS","GFUS","ECrel","compound"
"3","GNE","NANS","ECrel","compound"
"4","GNE","GNE","ECrel","compound"
"5","GNE","NPL","ECrel","compound"
"6","NANS","GNE","ECrel","compound"
"7","NANS","NPL","ECrel","compound"
"8","NANS","NANP","ECrel","compound"
"9","NANP","CMAS","ECrel","compound"
"10","NANP","NANS","ECrel","compound"
"11","NANP","NPL","ECrel","compound"
"12","CMAS","NANS","ECrel","compound"
"13","CMAS","NPL","ECrel","compound"
