"","from","to","type","subtype"
"1","HYI","GRHPR","ECrel","compound"
"2","ACO1","CS","ECrel","compound"
"3","ACO2","CS","ECrel","compound"
"4","HOGA1","GRHPR","ECrel","compound"
"5","HOGA1","HAO2","ECrel","compound"
"6","HOGA1","HAO1","ECrel","compound"
"7","HOGA1","AGXT","ECrel","compound"
"8","HAO2","PGP","ECrel","compound"
"9","HAO2","GRHPR","ECrel","compound"
"10","HAO2","AGXT","ECrel","compound"
"11","HAO2","CAT","ECrel","compound"
"12","HAO1","PGP","ECrel","compound"
"13","HAO1","GRHPR","ECrel","compound"
"14","HAO1","AGXT","ECrel","compound"
"15","HAO1","CAT","ECrel","compound"
"16","GRHPR","PGP","ECrel","compound"
"17","CS","MDH1","ECrel","compound"
"18","CS","MDH2","ECrel","compound"
"19","CS","ACAT1","ECrel","compound"
"20","CS","ACAT2","ECrel","compound"
"21","MCEE","MMUT","ECrel","compound"
"22","PCCA","MCEE","ECrel","compound"
"23","PCCB","MCEE","ECrel","compound"
"24","AGXT","GRHPR","ECrel","compound"
"25","AGXT","LOC124908081","ECrel","compound"
"26","AGXT","DLD","ECrel","compound"
"27","AGXT","GCSH","ECrel","compound"
"28","AGXT","GLDC","ECrel","compound"
"29","AGXT","AMT","ECrel","compound"
"30","AGXT","SHMT1","ECrel","compound"
"31","AGXT","SHMT2","ECrel","compound"
"32","AGXT","HYI","ECrel","compound"
"33","SHMT1","AGXT","ECrel","compound"
"34","SHMT2","AGXT","ECrel","compound"
"35","LOC124908081","SHMT1","ECrel","compound"
"36","LOC124908081","SHMT2","ECrel","compound"
"37","DLD","SHMT1","ECrel","compound"
"38","DLD","SHMT2","ECrel","compound"
"39","GCSH","SHMT1","ECrel","compound"
"40","GCSH","SHMT2","ECrel","compound"
"41","GLDC","SHMT1","ECrel","compound"
"42","GLDC","SHMT2","ECrel","compound"
"43","AMT","SHMT1","ECrel","compound"
"44","AMT","SHMT2","ECrel","compound"
"45","CAT","HAO2","ECrel","compound"
"46","CAT","HAO1","ECrel","compound"
"47","GLYCTK","GRHPR","ECrel","compound"
"48","ACSS2","ACAT1","ECrel","compound"
"49","ACSS2","ACAT2","ECrel","compound"
"50","ACSS2","CS","ECrel","compound"
"51","ACSS1","ACAT1","ECrel","compound"
"52","ACSS1","ACAT2","ECrel","compound"
"53","ACSS1","CS","ECrel","compound"
