"","from","to","type","subtype"
"1","NUDT13","NAMPT","ECrel","compound"
"2","NUDT13","NMRK2","ECrel","compound"
"3","NUDT13","NMRK1","ECrel","compound"
"4","NUDT13","SARM1","ECrel","compound"
"5","NUDT13","BST1","ECrel","compound"
"6","NUDT13","CD38","ECrel","compound"
"7","NUDT13","NADK2","ECrel","compound"
"8","NUDT13","NADK","ECrel","compound"
"9","NUDT13","NNT","ECrel","compound"
"10","NUDT13","NADSYN1","ECrel","compound"
"11","NUDT13","NAPRT","ECrel","compound"
"12","NUDT13","QPRT","ECrel","compound"
"13","NUDT12","NAMPT","ECrel","compound"
"14","NUDT12","NMRK2","ECrel","compound"
"15","NUDT12","NMRK1","ECrel","compound"
"16","NUDT12","SARM1","ECrel","compound"
"17","NUDT12","BST1","ECrel","compound"
"18","NUDT12","CD38","ECrel","compound"
"19","NUDT12","NADK2","ECrel","compound"
"20","NUDT12","NADK","ECrel","compound"
"21","NUDT12","NNT","ECrel","compound"
"22","NUDT12","NADSYN1","ECrel","compound"
"23","NUDT12","NAPRT","ECrel","compound"
"24","NUDT12","QPRT","ECrel","compound"
"25","QPRT","NMNAT2","ECrel","compound"
"26","QPRT","NMNAT3","ECrel","compound"
"27","QPRT","NMNAT1","ECrel","compound"
"28","QPRT","NAPRT","ECrel","compound"
"29","QPRT","NMRK2","ECrel","compound"
"30","QPRT","NMRK1","ECrel","compound"
"31","QPRT","ENPP1","ECrel","compound"
"32","QPRT","ENPP3","ECrel","compound"
"33","ENPP1","NAMPT","ECrel","compound"
"34","ENPP1","NMRK2","ECrel","compound"
"35","ENPP1","NMRK1","ECrel","compound"
"36","ENPP1","SARM1","ECrel","compound"
"37","ENPP1","BST1","ECrel","compound"
"38","ENPP1","CD38","ECrel","compound"
"39","ENPP1","NADK2","ECrel","compound"
"40","ENPP1","NADK","ECrel","compound"
"41","ENPP1","NNT","ECrel","compound"
"42","ENPP1","NADSYN1","ECrel","compound"
"43","ENPP1","NAPRT","ECrel","compound"
"44","ENPP3","NAMPT","ECrel","compound"
"45","ENPP3","NMRK2","ECrel","compound"
"46","ENPP3","NMRK1","ECrel","compound"
"47","ENPP3","SARM1","ECrel","compound"
"48","ENPP3","BST1","ECrel","compound"
"49","ENPP3","CD38","ECrel","compound"
"50","ENPP3","NADK2","ECrel","compound"
"51","ENPP3","NADK","ECrel","compound"
"52","ENPP3","NNT","ECrel","compound"
"53","ENPP3","NADSYN1","ECrel","compound"
"54","ENPP3","NAPRT","ECrel","compound"
"55","NMRK2","PNP","ECrel","compound"
"56","NMRK2","NAMPT","ECrel","compound"
"57","NMRK2","NMNAT2","ECrel","compound"
"58","NMRK2","NMNAT3","ECrel","compound"
"59","NMRK2","NMNAT1","ECrel","compound"
"60","NMRK2","NAPRT","ECrel","compound"
"61","NMRK1","PNP","ECrel","compound"
"62","NMRK1","NAMPT","ECrel","compound"
"63","NMRK1","NMNAT2","ECrel","compound"
"64","NMRK1","NMNAT3","ECrel","compound"
"65","NMRK1","NMNAT1","ECrel","compound"
"66","NMRK1","NAPRT","ECrel","compound"
"67","PNP","NNMT","ECrel","compound"
"68","PNP","SARM1","ECrel","compound"
"69","PNP","BST1","ECrel","compound"
"70","PNP","CD38","ECrel","compound"
"71","PNP","NAMPT","ECrel","compound"
"72","PNP","NAPRT","ECrel","compound"
"73","PNP","SIRT2","ECrel","compound"
"74","PNP","SIRT5","ECrel","compound"
"75","PNP","SIRT4","ECrel","compound"
"76","PNP","SIRT3","ECrel","compound"
"77","PNP","SIRT1","ECrel","compound"
"78","PNP","SIRT7","ECrel","compound"
"79","PNP","SIRT6","ECrel","compound"
"80","NMNAT2","NAMPT","ECrel","compound"
"81","NMNAT2","NMRK2","ECrel","compound"
"82","NMNAT2","NMRK1","ECrel","compound"
"83","NMNAT2","SARM1","ECrel","compound"
"84","NMNAT2","BST1","ECrel","compound"
"85","NMNAT2","CD38","ECrel","compound"
"86","NMNAT2","NADK2","ECrel","compound"
"87","NMNAT2","NADK","ECrel","compound"
"88","NMNAT2","NNT","ECrel","compound"
"89","NMNAT2","NADSYN1","ECrel","compound"
"90","NMNAT2","NAPRT","ECrel","compound"
"91","NMNAT3","NAMPT","ECrel","compound"
"92","NMNAT3","NMRK2","ECrel","compound"
"93","NMNAT3","NMRK1","ECrel","compound"
"94","NMNAT3","SARM1","ECrel","compound"
"95","NMNAT3","BST1","ECrel","compound"
"96","NMNAT3","CD38","ECrel","compound"
"97","NMNAT3","NADK2","ECrel","compound"
"98","NMNAT3","NADK","ECrel","compound"
"99","NMNAT3","NNT","ECrel","compound"
"100","NMNAT3","NADSYN1","ECrel","compound"
"101","NMNAT3","NAPRT","ECrel","compound"
"102","NMNAT1","NAMPT","ECrel","compound"
"103","NMNAT1","NMRK2","ECrel","compound"
"104","NMNAT1","NMRK1","ECrel","compound"
"105","NMNAT1","SARM1","ECrel","compound"
"106","NMNAT1","BST1","ECrel","compound"
"107","NMNAT1","CD38","ECrel","compound"
"108","NMNAT1","NADK2","ECrel","compound"
"109","NMNAT1","NADK","ECrel","compound"
"110","NMNAT1","NNT","ECrel","compound"
"111","NMNAT1","NADSYN1","ECrel","compound"
"112","NMNAT1","NAPRT","ECrel","compound"
"113","NADSYN1","SARM1","ECrel","compound"
"114","NADSYN1","BST1","ECrel","compound"
"115","NADSYN1","CD38","ECrel","compound"
"116","NADSYN1","NADK2","ECrel","compound"
"117","NADSYN1","NADK","ECrel","compound"
"118","NADSYN1","NNT","ECrel","compound"
"119","NADSYN1","NUDT13","ECrel","compound"
"120","NADSYN1","NUDT12","ECrel","compound"
"121","NADSYN1","ENPP1","ECrel","compound"
"122","NADSYN1","ENPP3","ECrel","compound"
"123","NADSYN1","NMNAT2","ECrel","compound"
"124","NADSYN1","NMNAT3","ECrel","compound"
"125","NADSYN1","NMNAT1","ECrel","compound"
"126","NAMPT","NNMT","ECrel","compound"
"127","NAMPT","SARM1","ECrel","compound"
"128","NAMPT","BST1","ECrel","compound"
"129","NAMPT","CD38","ECrel","compound"
"130","NAMPT","SIRT2","ECrel","compound"
"131","NAMPT","SIRT5","ECrel","compound"
"132","NAMPT","SIRT4","ECrel","compound"
"133","NAMPT","SIRT3","ECrel","compound"
"134","NAMPT","SIRT1","ECrel","compound"
"135","NAMPT","SIRT7","ECrel","compound"
"136","NAMPT","SIRT6","ECrel","compound"
"137","SARM1","NNMT","ECrel","compound"
"138","SARM1","NADK2","ECrel","compound"
"139","SARM1","NADK","ECrel","compound"
"140","SARM1","NNT","ECrel","compound"
"141","BST1","NNMT","ECrel","compound"
"142","BST1","NADK2","ECrel","compound"
"143","BST1","NADK","ECrel","compound"
"144","BST1","NNT","ECrel","compound"
"145","BST1","SARM1","ECrel","compound"
"146","BST1","BST1","ECrel","compound"
"147","BST1","CD38","ECrel","compound"
"148","BST1","SIRT2","ECrel","compound"
"149","BST1","SIRT5","ECrel","compound"
"150","BST1","SIRT4","ECrel","compound"
"151","BST1","SIRT3","ECrel","compound"
"152","BST1","SIRT1","ECrel","compound"
"153","BST1","SIRT7","ECrel","compound"
"154","BST1","SIRT6","ECrel","compound"
"155","BST1","NAMPT","ECrel","compound"
"156","BST1","PNP","ECrel","compound"
"157","CD38","NNMT","ECrel","compound"
"158","CD38","NADK2","ECrel","compound"
"159","CD38","NADK","ECrel","compound"
"160","CD38","NNT","ECrel","compound"
"161","CD38","SARM1","ECrel","compound"
"162","CD38","BST1","ECrel","compound"
"163","CD38","CD38","ECrel","compound"
"164","CD38","SIRT2","ECrel","compound"
"165","CD38","SIRT5","ECrel","compound"
"166","CD38","SIRT4","ECrel","compound"
"167","CD38","SIRT3","ECrel","compound"
"168","CD38","SIRT1","ECrel","compound"
"169","CD38","SIRT7","ECrel","compound"
"170","CD38","SIRT6","ECrel","compound"
"171","CD38","NAMPT","ECrel","compound"
"172","CD38","PNP","ECrel","compound"
"173","NNMT","AOX1","ECrel","compound"
"174","NNMT","BST1","ECrel","compound"
"175","NNMT","CD38","ECrel","compound"
"176","AOX1","NNMT","ECrel","compound"
"177","SIRT2","NNMT","ECrel","compound"
"178","SIRT2","NADK2","ECrel","compound"
"179","SIRT2","NADK","ECrel","compound"
"180","SIRT2","NNT","ECrel","compound"
"181","SIRT2","NADSYN1","ECrel","compound"
"182","SIRT2","ENPP1","ECrel","compound"
"183","SIRT2","ENPP3","ECrel","compound"
"184","SIRT2","NUDT13","ECrel","compound"
"185","SIRT2","NUDT12","ECrel","compound"
"186","SIRT2","NMNAT2","ECrel","compound"
"187","SIRT2","NMNAT3","ECrel","compound"
"188","SIRT2","NMNAT1","ECrel","compound"
"189","SIRT5","NNMT","ECrel","compound"
"190","SIRT5","NADK2","ECrel","compound"
"191","SIRT5","NADK","ECrel","compound"
"192","SIRT5","NNT","ECrel","compound"
"193","SIRT5","NADSYN1","ECrel","compound"
"194","SIRT5","ENPP1","ECrel","compound"
"195","SIRT5","ENPP3","ECrel","compound"
"196","SIRT5","NUDT13","ECrel","compound"
"197","SIRT5","NUDT12","ECrel","compound"
"198","SIRT5","NMNAT2","ECrel","compound"
"199","SIRT5","NMNAT3","ECrel","compound"
"200","SIRT5","NMNAT1","ECrel","compound"
"201","SIRT4","NNMT","ECrel","compound"
"202","SIRT4","NADK2","ECrel","compound"
"203","SIRT4","NADK","ECrel","compound"
"204","SIRT4","NNT","ECrel","compound"
"205","SIRT4","NADSYN1","ECrel","compound"
"206","SIRT4","ENPP1","ECrel","compound"
"207","SIRT4","ENPP3","ECrel","compound"
"208","SIRT4","NUDT13","ECrel","compound"
"209","SIRT4","NUDT12","ECrel","compound"
"210","SIRT4","NMNAT2","ECrel","compound"
"211","SIRT4","NMNAT3","ECrel","compound"
"212","SIRT4","NMNAT1","ECrel","compound"
"213","SIRT3","NNMT","ECrel","compound"
"214","SIRT3","NADK2","ECrel","compound"
"215","SIRT3","NADK","ECrel","compound"
"216","SIRT3","NNT","ECrel","compound"
"217","SIRT3","NADSYN1","ECrel","compound"
"218","SIRT3","ENPP1","ECrel","compound"
"219","SIRT3","ENPP3","ECrel","compound"
"220","SIRT3","NUDT13","ECrel","compound"
"221","SIRT3","NUDT12","ECrel","compound"
"222","SIRT3","NMNAT2","ECrel","compound"
"223","SIRT3","NMNAT3","ECrel","compound"
"224","SIRT3","NMNAT1","ECrel","compound"
"225","SIRT1","NNMT","ECrel","compound"
"226","SIRT1","NADK2","ECrel","compound"
"227","SIRT1","NADK","ECrel","compound"
"228","SIRT1","NNT","ECrel","compound"
"229","SIRT1","NADSYN1","ECrel","compound"
"230","SIRT1","ENPP1","ECrel","compound"
"231","SIRT1","ENPP3","ECrel","compound"
"232","SIRT1","NUDT13","ECrel","compound"
"233","SIRT1","NUDT12","ECrel","compound"
"234","SIRT1","NMNAT2","ECrel","compound"
"235","SIRT1","NMNAT3","ECrel","compound"
"236","SIRT1","NMNAT1","ECrel","compound"
"237","SIRT7","NNMT","ECrel","compound"
"238","SIRT7","NADK2","ECrel","compound"
"239","SIRT7","NADK","ECrel","compound"
"240","SIRT7","NNT","ECrel","compound"
"241","SIRT7","NADSYN1","ECrel","compound"
"242","SIRT7","ENPP1","ECrel","compound"
"243","SIRT7","ENPP3","ECrel","compound"
"244","SIRT7","NUDT13","ECrel","compound"
"245","SIRT7","NUDT12","ECrel","compound"
"246","SIRT7","NMNAT2","ECrel","compound"
"247","SIRT7","NMNAT3","ECrel","compound"
"248","SIRT7","NMNAT1","ECrel","compound"
"249","SIRT6","NNMT","ECrel","compound"
"250","SIRT6","NADK2","ECrel","compound"
"251","SIRT6","NADK","ECrel","compound"
"252","SIRT6","NNT","ECrel","compound"
"253","SIRT6","NADSYN1","ECrel","compound"
"254","SIRT6","ENPP1","ECrel","compound"
"255","SIRT6","ENPP3","ECrel","compound"
"256","SIRT6","NUDT13","ECrel","compound"
"257","SIRT6","NUDT12","ECrel","compound"
"258","SIRT6","NMNAT2","ECrel","compound"
"259","SIRT6","NMNAT3","ECrel","compound"
"260","SIRT6","NMNAT1","ECrel","compound"
"261","NT5C1B-RDH14","NUDT13","ECrel","compound"
"262","NT5C1B-RDH14","NUDT12","ECrel","compound"
"263","NT5C1B-RDH14","NAMPT","ECrel","compound"
"264","NT5C1B-RDH14","ENPP1","ECrel","compound"
"265","NT5C1B-RDH14","ENPP3","ECrel","compound"
"266","NT5C1B-RDH14","NMNAT2","ECrel","compound"
"267","NT5C1B-RDH14","NMNAT3","ECrel","compound"
"268","NT5C1B-RDH14","NMNAT1","ECrel","compound"
"269","NT5C1B-RDH14","PNP","ECrel","compound"
"270","NT5C1B-RDH14","QPRT","ECrel","compound"
"271","NT5C1B-RDH14","NAPRT","ECrel","compound"
"272","NT5C2","NUDT13","ECrel","compound"
"273","NT5C2","NUDT12","ECrel","compound"
"274","NT5C2","NAMPT","ECrel","compound"
"275","NT5C2","ENPP1","ECrel","compound"
"276","NT5C2","ENPP3","ECrel","compound"
"277","NT5C2","NMNAT2","ECrel","compound"
"278","NT5C2","NMNAT3","ECrel","compound"
"279","NT5C2","NMNAT1","ECrel","compound"
"280","NT5C2","PNP","ECrel","compound"
"281","NT5C2","QPRT","ECrel","compound"
"282","NT5C2","NAPRT","ECrel","compound"
"283","NT5DC4","NUDT13","ECrel","compound"
"284","NT5DC4","NUDT12","ECrel","compound"
"285","NT5DC4","NAMPT","ECrel","compound"
"286","NT5DC4","ENPP1","ECrel","compound"
"287","NT5DC4","ENPP3","ECrel","compound"
"288","NT5DC4","NMNAT2","ECrel","compound"
"289","NT5DC4","NMNAT3","ECrel","compound"
"290","NT5DC4","NMNAT1","ECrel","compound"
"291","NT5DC4","PNP","ECrel","compound"
"292","NT5DC4","QPRT","ECrel","compound"
"293","NT5DC4","NAPRT","ECrel","compound"
"294","NT5C","NUDT13","ECrel","compound"
"295","NT5C","NUDT12","ECrel","compound"
"296","NT5C","NAMPT","ECrel","compound"
"297","NT5C","ENPP1","ECrel","compound"
"298","NT5C","ENPP3","ECrel","compound"
"299","NT5C","NMNAT2","ECrel","compound"
"300","NT5C","NMNAT3","ECrel","compound"
"301","NT5C","NMNAT1","ECrel","compound"
"302","NT5C","PNP","ECrel","compound"
"303","NT5C","QPRT","ECrel","compound"
"304","NT5C","NAPRT","ECrel","compound"
"305","NT5E","NUDT13","ECrel","compound"
"306","NT5E","NUDT12","ECrel","compound"
"307","NT5E","NAMPT","ECrel","compound"
"308","NT5E","ENPP1","ECrel","compound"
"309","NT5E","ENPP3","ECrel","compound"
"310","NT5E","NMNAT2","ECrel","compound"
"311","NT5E","NMNAT3","ECrel","compound"
"312","NT5E","NMNAT1","ECrel","compound"
"313","NT5E","PNP","ECrel","compound"
"314","NT5E","QPRT","ECrel","compound"
"315","NT5E","NAPRT","ECrel","compound"
"316","NT5M","NUDT13","ECrel","compound"
"317","NT5M","NUDT12","ECrel","compound"
"318","NT5M","NAMPT","ECrel","compound"
"319","NT5M","ENPP1","ECrel","compound"
"320","NT5M","ENPP3","ECrel","compound"
"321","NT5M","NMNAT2","ECrel","compound"
"322","NT5M","NMNAT3","ECrel","compound"
"323","NT5M","NMNAT1","ECrel","compound"
"324","NT5M","PNP","ECrel","compound"
"325","NT5M","QPRT","ECrel","compound"
"326","NT5M","NAPRT","ECrel","compound"
"327","NT5C1A","NUDT13","ECrel","compound"
"328","NT5C1A","NUDT12","ECrel","compound"
"329","NT5C1A","NAMPT","ECrel","compound"
"330","NT5C1A","ENPP1","ECrel","compound"
"331","NT5C1A","ENPP3","ECrel","compound"
