"","from","to","type","subtype"
"1","FASN","ACACA","ECrel","compound"
"2","FASN","ACACB","ECrel","compound"
"3","FASN","MCAT","ECrel","compound"
"4","FASN","OXSM","ECrel","compound"
"5","FASN","MECR","ECrel","compound"
"6","FASN","HTD2","ECrel","compound"
"7","FASN","CBR4","ECrel","compound"
"8","FASN","HSD17B8","ECrel","compound"
"9","OLAH","FASN","ECrel","compound"
"10","OLAH","OXSM","ECrel","compound"
"11","OLAH","MECR","ECrel","compound"
"12","OXSM","FASN","ECrel","compound"
"13","OXSM","MCAT","ECrel","compound"
"14","OXSM","MECR","ECrel","compound"
"15","OXSM","CBR4","ECrel","compound"
"16","OXSM","HSD17B8","ECrel","compound"
"17","MCAT","ACACA","ECrel","compound"
"18","MCAT","ACACB","ECrel","compound"
"19","MCAT","OXSM","ECrel","compound"
"20","ACACA","FASN","ECrel","compound"
"21","ACACA","MCAT","ECrel","compound"
"22","ACACA","ACSF3","ECrel","compound"
"23","ACSL1","FASN","ECrel","compound"
"24","ACSL3","FASN","ECrel","compound"
"25","ACSL4","FASN","ECrel","compound"
"26","ACSBG1","FASN","ECrel","compound"
"27","ACSL6","FASN","ECrel","compound"
"28","ACSL5","FASN","ECrel","compound"
"29","ACSBG2","FASN","ECrel","compound"
"30","ACSF3","ACACA","ECrel","compound"
"31","ACSF3","ACACB","ECrel","compound"
"32","ACSF3","FASN","ECrel","compound"
"33","ACSF3","MCAT","ECrel","compound"
"34","MECR","FASN","ECrel","compound"
"35","MECR","OXSM","ECrel","compound"
"36","MECR","OLAH","ECrel","compound"
"37","CBR4","HTD2","ECrel","compound"
"38","CBR4","OXSM","ECrel","compound"
"39","CBR4","FASN","ECrel","compound"
"40","HSD17B8","HTD2","ECrel","compound"
"41","HSD17B8","OXSM","ECrel","compound"
"42","HSD17B8","FASN","ECrel","compound"
"43","HTD2","FASN","ECrel","compound"
"44","HTD2","MECR","ECrel","compound"
