"","from","to","type","subtype"
"1","MVK","PMVK","ECrel","compound"
"2","ACAT1","HMGCS1","ECrel","compound"
"3","ACAT1","HMGCS2","ECrel","compound"
"4","ACAT2","HMGCS1","ECrel","compound"
"5","ACAT2","HMGCS2","ECrel","compound"
"6","HMGCS1","HMGCR","ECrel","compound"
"7","HMGCS2","HMGCR","ECrel","compound"
"8","HMGCR","MVK","ECrel","compound"
"9","IDI1","FDPS","ECrel","compound"
"10","IDI1","GGPS1","ECrel","compound"
"11","IDI2","FDPS","ECrel","compound"
"12","IDI2","GGPS1","ECrel","compound"
"13","MVD","IDI1","ECrel","compound"
"14","MVD","IDI2","ECrel","compound"
"15","MVD","FDPS","ECrel","compound"
"16","MVD","GGPS1","ECrel","compound"
"17","PMVK","MVD","ECrel","compound"
"18","FDPS","FDPS","ECrel","compound"
"19","FDPS","GGPS1","ECrel","compound"
"20","FDPS","NUS1","ECrel","compound"
"21","FDPS","DHDDS","ECrel","compound"
"22","FDPS","PDSS1","ECrel","compound"
"23","FDPS","PDSS2","ECrel","compound"
"24","FDPS","CHURC1-FNTB","ECrel","compound"
"25","FDPS","FNTA","ECrel","compound"
"26","FDPS","FNTB","ECrel","compound"
"27","FDPS","IDI1","ECrel","compound"
"28","FDPS","IDI2","ECrel","compound"
"29","GGPS1","FDPS","ECrel","compound"
"30","GGPS1","GGPS1","ECrel","compound"
"31","GGPS1","NUS1","ECrel","compound"
"32","GGPS1","DHDDS","ECrel","compound"
"33","GGPS1","PDSS1","ECrel","compound"
"34","GGPS1","PDSS2","ECrel","compound"
"35","GGPS1","CHURC1-FNTB","ECrel","compound"
"36","GGPS1","FNTA","ECrel","compound"
"37","GGPS1","FNTB","ECrel","compound"
"38","GGPS1","IDI1","ECrel","compound"
"39","GGPS1","IDI2","ECrel","compound"
"40","NUS1","GGPS1","ECrel","compound"
"41","NUS1","PDSS1","ECrel","compound"
"42","NUS1","PDSS2","ECrel","compound"
"43","DHDDS","GGPS1","ECrel","compound"
"44","DHDDS","PDSS1","ECrel","compound"
"45","DHDDS","PDSS2","ECrel","compound"
"46","CHURC1-FNTB","NUS1","ECrel","compound"
"47","CHURC1-FNTB","DHDDS","ECrel","compound"
"48","CHURC1-FNTB","GGPS1","ECrel","compound"
"49","CHURC1-FNTB","PDSS1","ECrel","compound"
"50","CHURC1-FNTB","PDSS2","ECrel","compound"
"51","FNTA","NUS1","ECrel","compound"
"52","FNTA","DHDDS","ECrel","compound"
"53","FNTA","GGPS1","ECrel","compound"
"54","FNTA","PDSS1","ECrel","compound"
"55","FNTA","PDSS2","ECrel","compound"
"56","FNTB","NUS1","ECrel","compound"
"57","FNTB","DHDDS","ECrel","compound"
"58","FNTB","GGPS1","ECrel","compound"
"59","FNTB","PDSS1","ECrel","compound"
"60","FNTB","PDSS2","ECrel","compound"
"61","RCE1","CHURC1-FNTB","ECrel","compound"
"62","RCE1","FNTA","ECrel","compound"
"63","RCE1","FNTB","ECrel","compound"
"64","ICMT","ZMPSTE24","ECrel","compound"
"65","ICMT","RCE1","ECrel","compound"
"66","ZMPSTE24","CHURC1-FNTB","ECrel","compound"
"67","ZMPSTE24","FNTA","ECrel","compound"
"68","ZMPSTE24","FNTB","ECrel","compound"
