"","from","to","type","subtype"
"1","GNAS","ADCY1","PPrel","activation"
"2","GNAS","ADCY2","PPrel","activation"
"3","GNAS","ADCY3","PPrel","activation"
"4","GNAS","ADCY5","PPrel","activation"
"5","GNAS","ADCY6","PPrel","activation"
"6","GNAS","ADCY7","PPrel","activation"
"7","GNAS","ADCY8","PPrel","activation"
"8","GNAS","ADCY9","PPrel","activation"
"9","GNAS","ADCY4","PPrel","activation"
"10","PRKACA","PLIN1","PPrel","activation"
"11","PRKACA","PLIN1","PPrel","phosphorylation"
"12","PRKACA","LIPE","PPrel","activation"
"13","PRKACA","LIPE","PPrel","phosphorylation"
"14","PRKACB","PLIN1","PPrel","activation"
"15","PRKACB","PLIN1","PPrel","phosphorylation"
"16","PRKACB","LIPE","PPrel","activation"
"17","PRKACB","LIPE","PPrel","phosphorylation"
"18","PRKACG","PLIN1","PPrel","activation"
"19","PRKACG","PLIN1","PPrel","phosphorylation"
"20","PRKACG","LIPE","PPrel","activation"
"21","PRKACG","LIPE","PPrel","phosphorylation"
"22","ADRB1","GNAS","PPrel","activation"
"23","ADRB2","GNAS","PPrel","activation"
"24","ADRB3","GNAS","PPrel","activation"
"25","PRKG1","PLIN1","PPrel","activation"
"26","PRKG1","PLIN1","PPrel","phosphorylation"
"27","PRKG1","LIPE","PPrel","activation"
"28","PRKG1","LIPE","PPrel","phosphorylation"
"29","PRKG2","PLIN1","PPrel","activation"
"30","PRKG2","PLIN1","PPrel","phosphorylation"
"31","PRKG2","LIPE","PPrel","activation"
"32","PRKG2","LIPE","PPrel","phosphorylation"
"33","PNPLA2","ABHD5","PPrel","binding/association"
"34","PTGER3","GNAI1","PPrel","activation"
"35","PTGER3","GNAI2","PPrel","activation"
"36","PTGER3","GNAI3","PPrel","activation"
"37","GNAI1","ADCY1","PPrel","inhibition"
"38","GNAI1","ADCY2","PPrel","inhibition"
"39","GNAI1","ADCY3","PPrel","inhibition"
"40","GNAI1","ADCY5","PPrel","inhibition"
"41","GNAI1","ADCY6","PPrel","inhibition"
"42","GNAI1","ADCY7","PPrel","inhibition"
"43","GNAI1","ADCY8","PPrel","inhibition"
"44","GNAI1","ADCY9","PPrel","inhibition"
"45","GNAI1","ADCY4","PPrel","inhibition"
"46","GNAI2","ADCY1","PPrel","inhibition"
"47","GNAI2","ADCY2","PPrel","inhibition"
"48","GNAI2","ADCY3","PPrel","inhibition"
"49","GNAI2","ADCY5","PPrel","inhibition"
"50","GNAI2","ADCY6","PPrel","inhibition"
"51","GNAI2","ADCY7","PPrel","inhibition"
"52","GNAI2","ADCY8","PPrel","inhibition"
"53","GNAI2","ADCY9","PPrel","inhibition"
"54","GNAI2","ADCY4","PPrel","inhibition"
"55","GNAI3","ADCY1","PPrel","inhibition"
"56","GNAI3","ADCY2","PPrel","inhibition"
"57","GNAI3","ADCY3","PPrel","inhibition"
"58","GNAI3","ADCY5","PPrel","inhibition"
"59","GNAI3","ADCY6","PPrel","inhibition"
"60","GNAI3","ADCY7","PPrel","inhibition"
"61","GNAI3","ADCY8","PPrel","inhibition"
"62","GNAI3","ADCY9","PPrel","inhibition"
"63","GNAI3","ADCY4","PPrel","inhibition"
"64","INS","INSR","PPrel","activation"
"65","INSR","IRS1","PPrel","activation"
"66","INSR","IRS4","PPrel","activation"
"67","INSR","IRS2","PPrel","activation"
"68","INSR","PLAAT3","PPrel","activation"
"69","INSR","PLAAT3","PPrel","indirect effect"
"70","INSR","PLAAT2","PPrel","activation"
"71","INSR","PLAAT2","PPrel","indirect effect"
"72","INSR","PNPLA2","GErel","repression"
"73","INSR","PNPLA2","GErel","indirect effect"
"74","P3R3URF-PIK3R3","AKT3","PPrel","activation"
"75","P3R3URF-PIK3R3","AKT3","PPrel","indirect effect"
"76","P3R3URF-PIK3R3","AKT1","PPrel","activation"
"77","P3R3URF-PIK3R3","AKT1","PPrel","indirect effect"
"78","P3R3URF-PIK3R3","AKT2","PPrel","activation"
"79","P3R3URF-PIK3R3","AKT2","PPrel","indirect effect"
"80","PIK3CA","AKT3","PPrel","activation"
"81","PIK3CA","AKT3","PPrel","indirect effect"
"82","PIK3CA","AKT1","PPrel","activation"
"83","PIK3CA","AKT1","PPrel","indirect effect"
"84","PIK3CA","AKT2","PPrel","activation"
"85","PIK3CA","AKT2","PPrel","indirect effect"
"86","PIK3CB","AKT3","PPrel","activation"
"87","PIK3CB","AKT3","PPrel","indirect effect"
"88","PIK3CB","AKT1","PPrel","activation"
"89","PIK3CB","AKT1","PPrel","indirect effect"
"90","PIK3CB","AKT2","PPrel","activation"
"91","PIK3CB","AKT2","PPrel","indirect effect"
"92","PIK3CD","AKT3","PPrel","activation"
"93","PIK3CD","AKT3","PPrel","indirect effect"
"94","PIK3CD","AKT1","PPrel","activation"
"95","PIK3CD","AKT1","PPrel","indirect effect"
"96","PIK3CD","AKT2","PPrel","activation"
"97","PIK3CD","AKT2","PPrel","indirect effect"
"98","PIK3R1","AKT3","PPrel","activation"
"99","PIK3R1","AKT3","PPrel","indirect effect"
"100","PIK3R1","AKT1","PPrel","activation"
"101","PIK3R1","AKT1","PPrel","indirect effect"
"102","PIK3R1","AKT2","PPrel","activation"
"103","PIK3R1","AKT2","PPrel","indirect effect"
"104","PIK3R2","AKT3","PPrel","activation"
"105","PIK3R2","AKT3","PPrel","indirect effect"
"106","PIK3R2","AKT1","PPrel","activation"
"107","PIK3R2","AKT1","PPrel","indirect effect"
"108","PIK3R2","AKT2","PPrel","activation"
"109","PIK3R2","AKT2","PPrel","indirect effect"
"110","PIK3R3","AKT3","PPrel","activation"
"111","PIK3R3","AKT3","PPrel","indirect effect"
"112","PIK3R3","AKT1","PPrel","activation"
"113","PIK3R3","AKT1","PPrel","indirect effect"
"114","PIK3R3","AKT2","PPrel","activation"
"115","PIK3R3","AKT2","PPrel","indirect effect"
"116","IRS1","P3R3URF-PIK3R3","PPrel","activation"
"117","IRS1","PIK3CA","PPrel","activation"
"118","IRS1","PIK3CB","PPrel","activation"
