"","from","to","type","subtype"
"1","HRAS","ARAF","PPrel","activation"
"2","HRAS","RAF1","PPrel","activation"
"3","HRAS","BRAF","PPrel","activation"
"4","KRAS","ARAF","PPrel","activation"
"5","KRAS","RAF1","PPrel","activation"
"6","KRAS","BRAF","PPrel","activation"
"7","NRAS","ARAF","PPrel","activation"
"8","NRAS","RAF1","PPrel","activation"
"9","NRAS","BRAF","PPrel","activation"
"10","ARAF","MAP2K1","PPrel","activation"
"11","ARAF","MAP2K1","PPrel","phosphorylation"
"12","ARAF","MAP2K2","PPrel","activation"
"13","ARAF","MAP2K2","PPrel","phosphorylation"
"14","RAF1","MAP2K1","PPrel","activation"
"15","RAF1","MAP2K1","PPrel","phosphorylation"
"16","RAF1","MAP2K2","PPrel","activation"
"17","RAF1","MAP2K2","PPrel","phosphorylation"
"18","BRAF","MAP2K1","PPrel","activation"
"19","BRAF","MAP2K1","PPrel","phosphorylation"
"20","BRAF","MAP2K2","PPrel","activation"
"21","BRAF","MAP2K2","PPrel","phosphorylation"
"22","MAP2K1","MAPK1","PPrel","activation"
"23","MAP2K1","MAPK1","PPrel","phosphorylation"
"24","MAP2K1","MAPK3","PPrel","activation"
"25","MAP2K1","MAPK3","PPrel","phosphorylation"
"26","MAP2K2","MAPK1","PPrel","activation"
"27","MAP2K2","MAPK1","PPrel","phosphorylation"
"28","MAP2K2","MAPK3","PPrel","activation"
"29","MAP2K2","MAPK3","PPrel","phosphorylation"
"30","SHC2","GRB2","PPrel","activation"
"31","SHC4","GRB2","PPrel","activation"
"32","SHC3","GRB2","PPrel","activation"
"33","SHC1","GRB2","PPrel","activation"
"34","GRB2","SOS1","PPrel","activation"
"35","GRB2","SOS2","PPrel","activation"
"36","SOS1","HRAS","PPrel","activation"
"37","SOS1","KRAS","PPrel","activation"
"38","SOS1","NRAS","PPrel","activation"
"39","SOS2","HRAS","PPrel","activation"
"40","SOS2","KRAS","PPrel","activation"
"41","SOS2","NRAS","PPrel","activation"
"42","MTOR","RPS6KB1","PPrel","activation"
"43","MTOR","RPS6KB2","PPrel","activation"
"44","AKT3","MTOR","PPrel","activation"
"45","AKT3","MTOR","PPrel","indirect effect"
"46","AKT3","TP53","PPrel","inhibition"
"47","AKT3","TP53","PPrel","phosphorylation"
"48","AKT3","GSK3B","PPrel","inhibition"
"49","AKT1","MTOR","PPrel","activation"
"50","AKT1","MTOR","PPrel","indirect effect"
"51","AKT1","TP53","PPrel","inhibition"
"52","AKT1","TP53","PPrel","phosphorylation"
"53","AKT1","GSK3B","PPrel","inhibition"
"54","AKT2","MTOR","PPrel","activation"
"55","AKT2","MTOR","PPrel","indirect effect"
"56","AKT2","TP53","PPrel","inhibition"
"57","AKT2","TP53","PPrel","phosphorylation"
"58","AKT2","GSK3B","PPrel","inhibition"
"59","LEF1","MYC","GErel","expression"
"60","LEF1","CCND1","GErel","expression"
"61","TCF7","MYC","GErel","expression"
"62","TCF7","CCND1","GErel","expression"
"63","TCF7L2","MYC","GErel","expression"
"64","TCF7L2","CCND1","GErel","expression"
"65","TCF7L1","MYC","GErel","expression"
"66","TCF7L1","CCND1","GErel","expression"
"67","AXIN1","CSNK1A1L","PPrel","inhibition"
"68","AXIN1","CSNK1A1L","PPrel","phosphorylation"
"69","AXIN1","CSNK1A1","PPrel","inhibition"
"70","AXIN1","CSNK1A1","PPrel","phosphorylation"
"71","AXIN1","CTNNB1","PPrel","inhibition"
"72","AXIN1","CTNNB1","PPrel","phosphorylation"
"73","AXIN2","CSNK1A1L","PPrel","inhibition"
"74","AXIN2","CSNK1A1L","PPrel","phosphorylation"
"75","AXIN2","CSNK1A1","PPrel","inhibition"
"76","AXIN2","CSNK1A1","PPrel","phosphorylation"
"77","AXIN2","CTNNB1","PPrel","inhibition"
"78","AXIN2","CTNNB1","PPrel","phosphorylation"
"79","APC2","CSNK1A1L","PPrel","inhibition"
"80","APC2","CSNK1A1L","PPrel","phosphorylation"
"81","APC2","CSNK1A1","PPrel","inhibition"
"82","APC2","CSNK1A1","PPrel","phosphorylation"
"83","APC2","CTNNB1","PPrel","inhibition"
"84","APC2","CTNNB1","PPrel","phosphorylation"
"85","APC","CSNK1A1L","PPrel","inhibition"
"86","APC","CSNK1A1L","PPrel","phosphorylation"
"87","APC","CSNK1A1","PPrel","inhibition"
"88","APC","CSNK1A1","PPrel","phosphorylation"
