"","from","to","type","subtype"
"1","PARD6A","PALS1","PPrel","binding/association"
"2","PARD6A","PRKCI","PPrel","binding/association"
"3","PARD6A","PRKCZ","PPrel","binding/association"
"4","PARD6G","PALS1","PPrel","binding/association"
"5","PARD6G","PRKCI","PPrel","binding/association"
"6","PARD6G","PRKCZ","PPrel","binding/association"
"7","PARD6B","PALS1","PPrel","binding/association"
"8","PARD6B","PRKCI","PPrel","binding/association"
"9","PARD6B","PRKCZ","PPrel","binding/association"
"10","PATJ","AMOT","PPrel","binding/association"
"11","PATJ","AMOTL1","PPrel","binding/association"
"12","PATJ","AMOTL2","PPrel","binding/association"
"13","CDC42","PARD6A","PPrel","activation"
"14","CDC42","PARD6G","PPrel","activation"
"15","CDC42","PARD6B","PPrel","activation"
"16","CDC42","WHAMM","PPrel","activation"
"17","CDC42","WAS","PPrel","activation"
"18","STK11","PRKAG2","PPrel","activation"
"19","STK11","PRKAG2","PPrel","phosphorylation"
"20","STK11","PRKAG3","PPrel","activation"
"21","STK11","PRKAG3","PPrel","phosphorylation"
"22","STK11","PRKAA1","PPrel","activation"
"23","STK11","PRKAA1","PPrel","phosphorylation"
"24","STK11","PRKAA2","PPrel","activation"
"25","STK11","PRKAA2","PPrel","phosphorylation"
"26","STK11","PRKAB1","PPrel","activation"
"27","STK11","PRKAB1","PPrel","phosphorylation"
"28","STK11","PRKAB2","PPrel","activation"
"29","STK11","PRKAB2","PPrel","phosphorylation"
"30","STK11","PRKAG1","PPrel","activation"
"31","STK11","PRKAG1","PPrel","phosphorylation"
"32","STK11","ARHGEF18","PPrel","activation"
"33","CGN","ARHGEF18","PPrel","binding/association"
"34","CGN","GATA4","PPrel","activation"
"35","CGN","ARHGEF2","PPrel","inhibition"
"36","TIAM1","RAC1","PPrel","activation"
"37","ARHGAP17","CDC42","PPrel","inhibition"
"38","ARHGAP17","RAC1","PPrel","inhibition"
"39","OCLN","OCLN","PPrel","binding/association"
"40","OCLN","PARD3","PPrel","binding/association"
"41","OCLN","TJP1","PPrel","binding/association"
"42","TJP1","TJAP1","PPrel","binding/association"
"43","TJP1","CGN","PPrel","binding/association"
"44","TJP1","CGNL1","PPrel","binding/association"
"45","TJP1","CTTN","PPrel","binding/association"
"46","TJP1","HCLS1","PPrel","binding/association"
"47","TJP1","VASP","PPrel","binding/association"
"48","TJP1","RAPGEF2","PPrel","binding/association"
"49","TJP1","TUBA1B","PPrel","binding/association"
"50","TJP1","TUBA3E","PPrel","binding/association"
"51","TJP1","TUBA3D","PPrel","binding/association"
"52","TJP1","TUBA8","PPrel","binding/association"
"53","TJP1","TUBA4A","PPrel","binding/association"
"54","TJP1","TUBA3C","PPrel","binding/association"
"55","TJP1","TUBA1A","PPrel","binding/association"
"56","TJP1","TUBAL3","PPrel","binding/association"
"57","TJP1","TUBA1C","PPrel","binding/association"
"58","TJP1","YBX3","PPrel","inhibition"
"59","ARHGEF18","RHOA","PPrel","activation"
"60","ARHGEF18","PATJ","PPrel","binding/association"
"61","RHOA","GATA4","PPrel","activation"
"62","RHOA","ROCK1","PPrel","activation"
"63","RHOA","ROCK2","PPrel","activation"
"64","ROCK1","MYL2","PPrel","activation"
"65","ROCK2","MYL2","PPrel","activation"
"66","MYL2","MYL12B","PPrel","activation"
"67","MYL2","MYL9","PPrel","activation"
"68","MYL2","MYL12A","PPrel","activation"
"69","MYL2","MYL6B","PPrel","activation"
"70","MYL2","MYH9","PPrel","activation"
"71","MYL2","MYH10","PPrel","activation"
"72","MYL2","MYH11","PPrel","activation"
"73","MYL2","MYL6","PPrel","activation"
"74","MYL2","MYH14","PPrel","activation"
"75","EPB41L4B","ARHGEF18","PPrel","activation"
"76","PARD3","PATJ","PPrel","activation"
"77","PARD3","TIAM1","PPrel","inhibition"
"78","PRKCI","AMOT","PPrel","binding/association"
"79","PRKCI","AMOTL1","PPrel","binding/association"
"80","PRKCI","AMOTL2","PPrel","binding/association"
"81","PRKCI","PARD3","PPrel","activation"
"82","PRKCI","PARD3","PPrel","phosphorylation"
"83","PRKCI","LLGL2","PPrel","activation"
"84","PRKCI","LLGL2","PPrel","phosphorylation"
"85","PRKCI","LLGL1","PPrel","activation"
"86","PRKCI","LLGL1","PPrel","phosphorylation"
"87","PRKCI","EPB41L4B","PPrel","inhibition"
"88","PRKCI","EPB41L4B","PPrel","phosphorylation"
"89","PRKCI","PARD6A","PPrel","binding/association"
"90","PRKCI","PARD6G","PPrel","binding/association"
"91","PRKCI","PARD6B","PPrel","binding/association"
"92","PRKCI","STK11","PPrel","activation"
"93","PRKCI","STK11","PPrel","phosphorylation"
"94","PRKCZ","AMOT","PPrel","binding/association"
"95","PRKCZ","AMOTL1","PPrel","binding/association"
"96","PRKCZ","AMOTL2","PPrel","binding/association"
"97","PRKCZ","PARD3","PPrel","activation"
"98","PRKCZ","PARD3","PPrel","phosphorylation"
"99","PRKCZ","LLGL2","PPrel","activation"
"100","PRKCZ","LLGL2","PPrel","phosphorylation"
"101","PRKCZ","LLGL1","PPrel","activation"
"102","PRKCZ","LLGL1","PPrel","phosphorylation"
"103","PRKCZ","EPB41L4B","PPrel","inhibition"
"104","PRKCZ","EPB41L4B","PPrel","phosphorylation"
"105","PRKCZ","PARD6A","PPrel","binding/association"
"106","PRKCZ","PARD6G","PPrel","binding/association"
"107","PRKCZ","PARD6B","PPrel","binding/association"
"108","PRKCZ","STK11","PPrel","activation"
"109","PRKCZ","STK11","PPrel","phosphorylation"
"110","IGSF5","IGSF5","PPrel","binding/association"
"111","IGSF5","MAGI1","PPrel","binding/association"
"112","MAGI1","SYNPO","PPrel","binding/association"
"113","MAGI1","ACTN4","PPrel","binding/association"
"114","MAGI1","ACTN1","PPrel","binding/association"
"115","F11R","F11R","PPrel","binding/association"
"116","F11R","JAM2","PPrel","binding/association"
"117","F11R","JAM3","PPrel","binding/association"
"118","F11R","PARD3","PPrel","binding/association"
"119","F11R","TJP1","PPrel","binding/association"
"120","F11R","AFDN","PPrel","binding/association"
"121","F11R","RAPGEF6","PPrel","binding/association"
"122","F11R","TJP2","PPrel","binding/association"
"123","RAPGEF6","RAP1A","PPrel","activation"
"124","RAP1A","ITGB1","PPrel","activation"
"125","RAP1A","ITGB1","PPrel","indirect effect"
"126","PPP2CA","PRKCI","PPrel","inhibition"
"127","PPP2CA","PRKCI","PPrel","dephosphorylation"
"128","PPP2CA","PRKCZ","PPrel","inhibition"
"129","PPP2CA","PRKCZ","PPrel","dephosphorylation"
"130","PPP2CA","OCLN","PPrel","inhibition"
"131","PPP2CA","OCLN","PPrel","dephosphorylation"
"132","PPP2CB","PRKCI","PPrel","inhibition"
"133","PPP2CB","PRKCI","PPrel","dephosphorylation"
"134","PPP2CB","PRKCZ","PPrel","inhibition"
"135","PPP2CB","PRKCZ","PPrel","dephosphorylation"
"136","PPP2CB","OCLN","PPrel","inhibition"
"137","PPP2CB","OCLN","PPrel","dephosphorylation"
"138","PPP2R1A","PRKCI","PPrel","inhibition"
"139","PPP2R1A","PRKCI","PPrel","dephosphorylation"
"140","PPP2R1A","PRKCZ","PPrel","inhibition"
"141","PPP2R1A","PRKCZ","PPrel","dephosphorylation"
