"","from","to","type","subtype"
"1","GNAQ","HRAS","PPrel","activation"
"2","GNAQ","KRAS","PPrel","activation"
"3","GNAQ","NRAS","PPrel","activation"
"4","GNAQ","PLCB1","PPrel","activation"
"5","GNAQ","PLCB2","PPrel","activation"
"6","GNAQ","PLCB3","PPrel","activation"
"7","GNAQ","PLCB4","PPrel","activation"
"8","GNAQ","KCNJ18","PPrel","inhibition"
"9","GNAQ","KCNJ17","PPrel","inhibition"
"10","GNAQ","KCNJ2","PPrel","inhibition"
"11","GNAQ","KCNJ4","PPrel","inhibition"
"12","GNAQ","KCNJ12","PPrel","inhibition"
"13","GNAQ","KCNJ14","PPrel","inhibition"
"14","MYLK4","MYL9","PPrel","activation"
"15","MYLK4","MYL9","PPrel","phosphorylation"
"16","MYLK4","MYL6B","PPrel","activation"
"17","MYLK4","MYL6B","PPrel","phosphorylation"
"18","MYLK4","MYL6","PPrel","activation"
"19","MYLK4","MYL6","PPrel","phosphorylation"
"20","MYLK","MYL9","PPrel","activation"
"21","MYLK","MYL9","PPrel","phosphorylation"
"22","MYLK","MYL6B","PPrel","activation"
"23","MYLK","MYL6B","PPrel","phosphorylation"
"24","MYLK","MYL6","PPrel","activation"
"25","MYLK","MYL6","PPrel","phosphorylation"
"26","MYLK2","MYL9","PPrel","activation"
"27","MYLK2","MYL9","PPrel","phosphorylation"
"28","MYLK2","MYL6B","PPrel","activation"
"29","MYLK2","MYL6B","PPrel","phosphorylation"
"30","MYLK2","MYL6","PPrel","activation"
"31","MYLK2","MYL6","PPrel","phosphorylation"
"32","MYLK3","MYL9","PPrel","activation"
"33","MYLK3","MYL9","PPrel","phosphorylation"
"34","MYLK3","MYL6B","PPrel","activation"
"35","MYLK3","MYL6B","PPrel","phosphorylation"
"36","MYLK3","MYL6","PPrel","activation"
"37","MYLK3","MYL6","PPrel","phosphorylation"
"38","CALML6","PPP3CA","PPrel","activation"
"39","CALML6","PPP3CB","PPrel","activation"
"40","CALML6","PPP3CC","PPrel","activation"
"41","CALML6","PPP3R1","PPrel","activation"
"42","CALML6","PPP3R2","PPrel","activation"
"43","CALML6","CAMKK2","PPrel","activation"
"44","CALML6","CAMK1D","PPrel","activation"
"45","CALML6","CAMK1G","PPrel","activation"
"46","CALML6","CAMK4","PPrel","activation"
"47","CALML6","CAMK2A","PPrel","activation"
"48","CALML6","CAMK2B","PPrel","activation"
"49","CALML6","CAMK2D","PPrel","activation"
"50","CALML6","CAMK2G","PPrel","activation"
"51","CALML6","CAMK1","PPrel","activation"
"52","CALML6","MYLK4","PPrel","activation"
"53","CALML6","MYLK","PPrel","activation"
"54","CALML6","MYLK2","PPrel","activation"
"55","CALML6","MYLK3","PPrel","activation"
"56","CALML5","PPP3CA","PPrel","activation"
"57","CALML5","PPP3CB","PPrel","activation"
"58","CALML5","PPP3CC","PPrel","activation"
"59","CALML5","PPP3R1","PPrel","activation"
"60","CALML5","PPP3R2","PPrel","activation"
"61","CALML5","CAMKK2","PPrel","activation"
"62","CALML5","CAMK1D","PPrel","activation"
"63","CALML5","CAMK1G","PPrel","activation"
"64","CALML5","CAMK4","PPrel","activation"
"65","CALML5","CAMK2A","PPrel","activation"
"66","CALML5","CAMK2B","PPrel","activation"
"67","CALML5","CAMK2D","PPrel","activation"
"68","CALML5","CAMK2G","PPrel","activation"
"69","CALML5","CAMK1","PPrel","activation"
"70","CALML5","MYLK4","PPrel","activation"
"71","CALML5","MYLK","PPrel","activation"
"72","CALML5","MYLK2","PPrel","activation"
"73","CALML5","MYLK3","PPrel","activation"
"74","CALM1","PPP3CA","PPrel","activation"
"75","CALM1","PPP3CB","PPrel","activation"
"76","CALM1","PPP3CC","PPrel","activation"
"77","CALM1","PPP3R1","PPrel","activation"
"78","CALM1","PPP3R2","PPrel","activation"
"79","CALM1","CAMKK2","PPrel","activation"
"80","CALM1","CAMK1D","PPrel","activation"
"81","CALM1","CAMK1G","PPrel","activation"
"82","CALM1","CAMK4","PPrel","activation"
"83","CALM1","CAMK2A","PPrel","activation"
"84","CALM1","CAMK2B","PPrel","activation"
"85","CALM1","CAMK2D","PPrel","activation"
"86","CALM1","CAMK2G","PPrel","activation"
"87","CALM1","CAMK1","PPrel","activation"
"88","CALM1","MYLK4","PPrel","activation"
"89","CALM1","MYLK","PPrel","activation"
"90","CALM1","MYLK2","PPrel","activation"
"91","CALM1","MYLK3","PPrel","activation"
"92","CALM2","PPP3CA","PPrel","activation"
"93","CALM2","PPP3CB","PPrel","activation"
"94","CALM2","PPP3CC","PPrel","activation"
"95","CALM2","PPP3R1","PPrel","activation"
"96","CALM2","PPP3R2","PPrel","activation"
"97","CALM2","CAMKK2","PPrel","activation"
"98","CALM2","CAMK1D","PPrel","activation"
"99","CALM2","CAMK1G","PPrel","activation"
"100","CALM2","CAMK4","PPrel","activation"
"101","CALM2","CAMK2A","PPrel","activation"
"102","CALM2","CAMK2B","PPrel","activation"
"103","CALM2","CAMK2D","PPrel","activation"
"104","CALM2","CAMK2G","PPrel","activation"
"105","CALM2","CAMK1","PPrel","activation"
"106","CALM2","MYLK4","PPrel","activation"
"107","CALM2","MYLK","PPrel","activation"
"108","CALM2","MYLK2","PPrel","activation"
"109","CALM2","MYLK3","PPrel","activation"
"110","CALM3","PPP3CA","PPrel","activation"
"111","CALM3","PPP3CB","PPrel","activation"
"112","CALM3","PPP3CC","PPrel","activation"
"113","CALM3","PPP3R1","PPrel","activation"
"114","CALM3","PPP3R2","PPrel","activation"
"115","CALM3","CAMKK2","PPrel","activation"
"116","CALM3","CAMK1D","PPrel","activation"
"117","CALM3","CAMK1G","PPrel","activation"
"118","CALM3","CAMK4","PPrel","activation"
"119","CALM3","CAMK2A","PPrel","activation"
"120","CALM3","CAMK2B","PPrel","activation"
"121","CALM3","CAMK2D","PPrel","activation"
"122","CALM3","CAMK2G","PPrel","activation"
"123","CALM3","CAMK1","PPrel","activation"
"124","CALM3","MYLK4","PPrel","activation"
"125","CALM3","MYLK","PPrel","activation"
