"","from","to","type","subtype"
"1","PCK1","PC","ECrel","compound"
"2","PCK1","MDH1","ECrel","compound"
"3","PCK1","MDH2","ECrel","compound"
"4","PCK1","PKLR","ECrel","compound"
"5","PCK1","PKM","ECrel","compound"
"6","PCK2","PC","ECrel","compound"
"7","PCK2","MDH1","ECrel","compound"
"8","PCK2","MDH2","ECrel","compound"
"9","PCK2","PKLR","ECrel","compound"
"10","PCK2","PKM","ECrel","compound"
"11","PKLR","LDHAL6A","ECrel","compound"
"12","PKLR","LDHA","ECrel","compound"
"13","PKLR","LDHB","ECrel","compound"
"14","PKLR","LDHC","ECrel","compound"
"15","PKLR","LDHAL6B","ECrel","compound"
"16","PKLR","LDHD","ECrel","compound"
"17","PKLR","PDHA1","ECrel","compound"
"18","PKLR","PDHA2","ECrel","compound"
"19","PKLR","PDHB","ECrel","compound"
"20","PKLR","PC","ECrel","compound"
"21","PKLR","ME2","ECrel","compound"
"22","PKLR","ME3","ECrel","compound"
"23","PKLR","ME1","ECrel","compound"
"24","PKM","LDHAL6A","ECrel","compound"
"25","PKM","LDHA","ECrel","compound"
"26","PKM","LDHB","ECrel","compound"
"27","PKM","LDHC","ECrel","compound"
"28","PKM","LDHAL6B","ECrel","compound"
"29","PKM","LDHD","ECrel","compound"
"30","PKM","PDHA1","ECrel","compound"
"31","PKM","PDHA2","ECrel","compound"
"32","PKM","PDHB","ECrel","compound"
"33","PKM","PC","ECrel","compound"
"34","PKM","ME2","ECrel","compound"
"35","PKM","ME3","ECrel","compound"
"36","PKM","ME1","ECrel","compound"
"37","GLO1","GRHPR","ECrel","compound"
"38","GLO1","HAGH","ECrel","compound"
"39","LDHD","HAGH","ECrel","compound"
"40","LDHD","LDHAL6A","ECrel","compound"
"41","LDHD","LDHA","ECrel","compound"
"42","LDHD","LDHB","ECrel","compound"
"43","LDHD","LDHC","ECrel","compound"
"44","LDHD","LDHAL6B","ECrel","compound"
"45","LDHD","PDHA1","ECrel","compound"
"46","LDHD","PDHA2","ECrel","compound"
"47","LDHD","PDHB","ECrel","compound"
"48","LDHD","PC","ECrel","compound"
"49","LDHD","ME2","ECrel","compound"
"50","LDHD","ME3","ECrel","compound"
"51","LDHD","ME1","ECrel","compound"
"52","PC","MDH1","ECrel","compound"
"53","PC","MDH2","ECrel","compound"
