"","from","to","type","subtype"
"1","PLA2R1","IL10","PPrel","activation"
"2","PLA2R1","IL10","PPrel","indirect effect"
"3","PLA2R1","TGFB1","PPrel","activation"
"4","PLA2R1","TGFB1","PPrel","indirect effect"
"5","PLA2R1","TGFB2","PPrel","activation"
"6","PLA2R1","TGFB2","PPrel","indirect effect"
"7","PLA2R1","TGFB3","PPrel","activation"
"8","PLA2R1","TGFB3","PPrel","indirect effect"
"9","MRC1","IL10","PPrel","activation"
"10","MRC1","IL10","PPrel","indirect effect"
"11","MRC1","TGFB1","PPrel","activation"
"12","MRC1","TGFB1","PPrel","indirect effect"
"13","MRC1","TGFB2","PPrel","activation"
"14","MRC1","TGFB2","PPrel","indirect effect"
"15","MRC1","TGFB3","PPrel","activation"
"16","MRC1","TGFB3","PPrel","indirect effect"
"17","MRC2","IL10","PPrel","activation"
"18","MRC2","IL10","PPrel","indirect effect"
"19","MRC2","TGFB1","PPrel","activation"
"20","MRC2","TGFB1","PPrel","indirect effect"
"21","MRC2","TGFB2","PPrel","activation"
"22","MRC2","TGFB2","PPrel","indirect effect"
"23","MRC2","TGFB3","PPrel","activation"
"24","MRC2","TGFB3","PPrel","indirect effect"
"25","CLEC4M","IL10","PPrel","activation"
"26","CLEC4M","IL10","PPrel","indirect effect"
"27","CLEC4M","TGFB1","PPrel","activation"
"28","CLEC4M","TGFB1","PPrel","indirect effect"
"29","CLEC4M","TGFB2","PPrel","activation"
"30","CLEC4M","TGFB2","PPrel","indirect effect"
"31","CLEC4M","TGFB3","PPrel","activation"
"32","CLEC4M","TGFB3","PPrel","indirect effect"
"33","CLEC4M","ARHGEF12","PPrel","binding/association"
"34","CLEC4M","RHOA","PPrel","binding/association"
"35","CLEC4M","LSP1","PPrel","binding/association"
"36","CLEC4M","KSR1","PPrel","binding/association"
"37","CLEC4M","PLK3","PPrel","binding/association"
"38","CD209","IL10","PPrel","activation"
"39","CD209","IL10","PPrel","indirect effect"
"40","CD209","TGFB1","PPrel","activation"
"41","CD209","TGFB1","PPrel","indirect effect"
"42","CD209","TGFB2","PPrel","activation"
"43","CD209","TGFB2","PPrel","indirect effect"
"44","CD209","TGFB3","PPrel","activation"
"45","CD209","TGFB3","PPrel","indirect effect"
"46","CD209","ARHGEF12","PPrel","binding/association"
"47","CD209","RHOA","PPrel","binding/association"
"48","CD209","LSP1","PPrel","binding/association"
"49","CD209","KSR1","PPrel","binding/association"
"50","CD209","PLK3","PPrel","binding/association"
"51","RAF1","NFKB1","PPrel","activation"
"52","RAF1","NFKB1","PPrel","phosphorylation"
"53","RAF1","RELA","PPrel","activation"
"54","RAF1","RELA","PPrel","phosphorylation"
"55","IL10","IL10RA","PPrel","activation"
"56","IL10","IL10RB","PPrel","activation"
"57","RAB5A","RAB7A","PPrel","activation"
"58","RAB5A","RAB7A","PPrel","indirect effect"
"59","RAB5B","RAB7A","PPrel","activation"
"60","RAB5B","RAB7A","PPrel","indirect effect"
"61","RAB5C","RAB7A","PPrel","activation"
"62","RAB5C","RAB7A","PPrel","indirect effect"
"63","EEA1","RAB7A","PPrel","activation"
"64","EEA1","RAB7A","PPrel","indirect effect"
"65","RAB7A","CTSD","PPrel","activation"
"66","RAB7A","CTSD","PPrel","indirect effect"
"67","RAB7A","TCIRG1","PPrel","activation"
