"","from","to","type","subtype"
"1","F2R","GNA13","PPrel","activation"
"2","F2R","GNAQ","PPrel","activation"
"3","F2RL3","GNA13","PPrel","activation"
"4","F2RL3","GNAQ","PPrel","activation"
"5","P2RY1","GNAQ","PPrel","activation"
"6","TBXA2R","GNA13","PPrel","activation"
"7","TBXA2R","GNAQ","PPrel","activation"
"8","GP6","LYN","PPrel","binding/association"
"9","GP6","FYN","PPrel","binding/association"
"10","GP6","FCER1G","PPrel","binding/association"
"11","ITGA2","P3R3URF-PIK3R3","PPrel","activation"
"12","ITGA2","PIK3CA","PPrel","activation"
"13","ITGA2","PIK3CB","PPrel","activation"
"14","ITGA2","PIK3CD","PPrel","activation"
"15","ITGA2","PIK3R1","PPrel","activation"
"16","ITGA2","PIK3R2","PPrel","activation"
"17","ITGA2","PIK3R3","PPrel","activation"
"18","ITGB1","P3R3URF-PIK3R3","PPrel","activation"
"19","ITGB1","PIK3CA","PPrel","activation"
"20","ITGB1","PIK3CB","PPrel","activation"
"21","ITGB1","PIK3CD","PPrel","activation"
"22","ITGB1","PIK3R1","PPrel","activation"
"23","ITGB1","PIK3R2","PPrel","activation"
"24","ITGB1","PIK3R3","PPrel","activation"
"25","GP5","LYN","PPrel","binding/association"
"26","GP5","P3R3URF-PIK3R3","PPrel","activation"
"27","GP5","PIK3CA","PPrel","activation"
"28","GP5","PIK3CB","PPrel","activation"
"29","GP5","PIK3CD","PPrel","activation"
"30","GP5","PIK3R1","PPrel","activation"
"31","GP5","PIK3R2","PPrel","activation"
"32","GP5","PIK3R3","PPrel","activation"
"33","RASGRP1","RAP1A","PPrel","activation"
"34","RASGRP1","RAP1B","PPrel","activation"
"35","RASGRP1","PLA2G4B","PPrel","activation"
"36","RASGRP1","PLA2G4B","PPrel","indirect effect"
"37","RASGRP1","PLA2G4E","PPrel","activation"
"38","RASGRP1","PLA2G4E","PPrel","indirect effect"
"39","RASGRP1","PLA2G4F","PPrel","activation"
"40","RASGRP1","PLA2G4F","PPrel","indirect effect"
"41","RASGRP1","PLA2G4D","PPrel","activation"
"42","RASGRP1","PLA2G4D","PPrel","indirect effect"
"43","RASGRP1","PLA2G4A","PPrel","activation"
"44","RASGRP1","PLA2G4A","PPrel","indirect effect"
"45","RASGRP1","PLA2G4C","PPrel","activation"
"46","RASGRP1","PLA2G4C","PPrel","indirect effect"
"47","RASGRP1","JMJD7-PLA2G4B","PPrel","activation"
"48","RASGRP1","JMJD7-PLA2G4B","PPrel","indirect effect"
"49","RASGRP2","RAP1A","PPrel","activation"
"50","RASGRP2","RAP1B","PPrel","activation"
"51","RASGRP2","PLA2G4B","PPrel","activation"
"52","RASGRP2","PLA2G4B","PPrel","indirect effect"
"53","RASGRP2","PLA2G4E","PPrel","activation"
"54","RASGRP2","PLA2G4E","PPrel","indirect effect"
"55","RASGRP2","PLA2G4F","PPrel","activation"
"56","RASGRP2","PLA2G4F","PPrel","indirect effect"
"57","RASGRP2","PLA2G4D","PPrel","activation"
"58","RASGRP2","PLA2G4D","PPrel","indirect effect"
"59","RASGRP2","PLA2G4A","PPrel","activation"
"60","RASGRP2","PLA2G4A","PPrel","indirect effect"
"61","RASGRP2","PLA2G4C","PPrel","activation"
"62","RASGRP2","PLA2G4C","PPrel","indirect effect"
"63","RASGRP2","JMJD7-PLA2G4B","PPrel","activation"
"64","RASGRP2","JMJD7-PLA2G4B","PPrel","indirect effect"
"65","RAP1A","APBB1IP","PPrel","activation"
"66","RAP1B","APBB1IP","PPrel","activation"
"67","APBB1IP","TLN1","PPrel","activation"
"68","APBB1IP","TLN2","PPrel","activation"
"69","TLN1","ITGA2B","PPrel","activation"
"70","TLN1","ITGB3","PPrel","activation"
"71","TLN2","ITGA2B","PPrel","activation"
"72","TLN2","ITGB3","PPrel","activation"
"73","ITGA2B","GNA13","PPrel","activation"
"74","ITGA2B","FGA","PPrel","binding/association"
"75","ITGA2B","FGB","PPrel","binding/association"
"76","ITGA2B","FGG","PPrel","binding/association"
"77","ITGB3","GNA13","PPrel","activation"
"78","ITGB3","FGA","PPrel","binding/association"
"79","ITGB3","FGB","PPrel","binding/association"
"80","ITGB3","FGG","PPrel","binding/association"
"81","P3R3URF-PIK3R3","AKT3","PPrel","activation"
"82","P3R3URF-PIK3R3","AKT3","PPrel","indirect effect"
"83","P3R3URF-PIK3R3","AKT1","PPrel","activation"
"84","P3R3URF-PIK3R3","AKT1","PPrel","indirect effect"
"85","P3R3URF-PIK3R3","AKT2","PPrel","activation"
"86","P3R3URF-PIK3R3","AKT2","PPrel","indirect effect"
"87","P3R3URF-PIK3R3","LCP2","PPrel","activation"
"88","P3R3URF-PIK3R3","LCP2","PPrel","indirect effect"
"89","P3R3URF-PIK3R3","BTK","PPrel","activation"
"90","P3R3URF-PIK3R3","BTK","PPrel","indirect effect"
"91","P3R3URF-PIK3R3","PLCG2","PPrel","activation"
"92","P3R3URF-PIK3R3","PLCG2","PPrel","indirect effect"
"93","PIK3CA","AKT3","PPrel","activation"
"94","PIK3CA","AKT3","PPrel","indirect effect"
"95","PIK3CA","AKT1","PPrel","activation"
"96","PIK3CA","AKT1","PPrel","indirect effect"
"97","PIK3CA","AKT2","PPrel","activation"
"98","PIK3CA","AKT2","PPrel","indirect effect"
"99","PIK3CA","LCP2","PPrel","activation"
"100","PIK3CA","LCP2","PPrel","indirect effect"
"101","PIK3CA","BTK","PPrel","activation"
"102","PIK3CA","BTK","PPrel","indirect effect"
"103","PIK3CA","PLCG2","PPrel","activation"
"104","PIK3CA","PLCG2","PPrel","indirect effect"
