"","from","to","type","subtype"
"1","CFD","C3","PPrel","binding/association"
"2","CFD","CFB","PPrel","binding/association"
"3","C3","C5","PPrel","activation"
"4","C3","C3AR1","PPrel","activation"
"5","C5","C5AR1","PPrel","activation"
"6","C1S","C4B_2","PPrel","activation"
"7","C1S","LOC110384692","PPrel","activation"
"8","C1S","C4A","PPrel","activation"
"9","C1S","C4B","PPrel","activation"
"10","C1R","C4B_2","PPrel","activation"
"11","C1R","LOC110384692","PPrel","activation"
"12","C1R","C4A","PPrel","activation"
"13","C1R","C4B","PPrel","activation"
"14","C1QA","C4B_2","PPrel","activation"
"15","C1QA","LOC110384692","PPrel","activation"
"16","C1QA","C4A","PPrel","activation"
"17","C1QA","C4B","PPrel","activation"
"18","C1QB","C4B_2","PPrel","activation"
"19","C1QB","LOC110384692","PPrel","activation"
"20","C1QB","C4A","PPrel","activation"
"21","C1QB","C4B","PPrel","activation"
"22","C1QC","C4B_2","PPrel","activation"
"23","C1QC","LOC110384692","PPrel","activation"
"24","C1QC","C4A","PPrel","activation"
"25","C1QC","C4B","PPrel","activation"
"26","C4B_2","C3","PPrel","activation"
"27","LOC110384692","C3","PPrel","activation"
"28","C4A","C3","PPrel","activation"
"29","C4B","C3","PPrel","activation"
"30","C2","C3","PPrel","activation"
"31","MBL2","MASP2","PPrel","binding/association"
"32","MBL2","MASP1","PPrel","binding/association"
"33","MASP2","C4B_2","PPrel","activation"
"34","MASP2","LOC110384692","PPrel","activation"
"35","MASP2","C4A","PPrel","activation"
"36","MASP2","C4B","PPrel","activation"
"37","MASP1","C4B_2","PPrel","activation"
"38","MASP1","LOC110384692","PPrel","activation"
"39","MASP1","C4A","PPrel","activation"
"40","MASP1","C4B","PPrel","activation"
"41","PLG","LOC102723407","PPrel","inhibition"
"42","PLG","C3","PPrel","inhibition"
"43","LOC102723407","FCAR","PPrel","activation"
"44","LOC102723407","LOC124905743","PPrel","activation"
"45","LOC102723407","FCGR1A","PPrel","activation"
"46","LOC102723407","FCGR2A","PPrel","activation"
"47","LOC102723407","FCGR2B","PPrel","activation"
"48","LOC102723407","FCGR3A","PPrel","activation"
"49","LOC102723407","FCGR3B","PPrel","activation"
"50","LOC102723407","FCGR2C","PPrel","activation"
"51","LOC102723407","C1S","PPrel","activation"
"52","LOC102723407","C1R","PPrel","activation"
"53","LOC102723407","C1QA","PPrel","activation"
"54","LOC102723407","C1QB","PPrel","activation"
"55","LOC102723407","C1QC","PPrel","activation"
"56","CFI","C3","PPrel","inhibition"
"57","CFH","C3","PPrel","inhibition"
"58","CFH","CFB","PPrel","inhibition"
"59","ICAM1","ITGB2","PPrel","binding/association"
"60","ICAM1","ITGAL","PPrel","binding/association"
"61","ICAM1","ITGAM","PPrel","binding/association"
"62","SELP","SELPLG","PPrel","binding/association"
"63","PTAFR","IL10","PPrel","activation"
"64","PTAFR","IL10","PPrel","indirect effect"
