"","from","to","type","subtype"
"1","NIT2","DDO","ECrel","compound"
"2","NIT2","IL4I1","ECrel","compound"
"3","NIT2","GOT1L1","ECrel","compound"
"4","NIT2","GOT1","ECrel","compound"
"5","NIT2","GOT2","ECrel","compound"
"6","ASNS","ASPA","ECrel","compound"
"7","ASNS","NAT8L","ECrel","compound"
"8","ASNS","IL4I1","ECrel","compound"
"9","ASNS","GOT1L1","ECrel","compound"
"10","ASNS","GOT1","ECrel","compound"
"11","ASNS","GOT2","ECrel","compound"
"12","ASRGL1","ASPA","ECrel","compound"
"13","ASRGL1","NAT8L","ECrel","compound"
"14","ASRGL1","IL4I1","ECrel","compound"
"15","ASRGL1","GOT1L1","ECrel","compound"
"16","ASRGL1","GOT1","ECrel","compound"
"17","ASRGL1","GOT2","ECrel","compound"
"18","NAT8L","IL4I1","ECrel","compound"
"19","NAT8L","GOT1L1","ECrel","compound"
"20","NAT8L","GOT1","ECrel","compound"
"21","NAT8L","GOT2","ECrel","compound"
"22","NAT8L","RIMKLA","ECrel","compound"
"23","NAT8L","RIMKLB","ECrel","compound"
"24","NAT8L","FOLH1","ECrel","compound"
"25","DDO","IL4I1","ECrel","compound"
"26","DDO","GOT1L1","ECrel","compound"
"27","DDO","GOT1","ECrel","compound"
"28","DDO","GOT2","ECrel","compound"
"29","ASS1","ADSS1","ECrel","compound"
"30","ASS1","ADSS2","ECrel","compound"
"31","ASS1","CAD","ECrel","compound"
"32","ASS1","ASNS","ECrel","compound"
"33","ASS1","ASRGL1","ECrel","compound"
"34","ASS1","ASPA","ECrel","compound"
"35","ASS1","NAT8L","ECrel","compound"
"36","ASS1","IL4I1","ECrel","compound"
"37","ASS1","GOT1L1","ECrel","compound"
"38","ASS1","GOT1","ECrel","compound"
"39","ASS1","GOT2","ECrel","compound"
"40","ASS1","ASL","ECrel","compound"
"41","ADSS1","CAD","ECrel","compound"
"42","ADSS1","ASNS","ECrel","compound"
"43","ADSS1","ASRGL1","ECrel","compound"
"44","ADSS1","ASPA","ECrel","compound"
"45","ADSS1","NAT8L","ECrel","compound"
"46","ADSS1","IL4I1","ECrel","compound"
"47","ADSS1","GOT1L1","ECrel","compound"
"48","ADSS1","GOT1","ECrel","compound"
"49","ADSS1","GOT2","ECrel","compound"
"50","ADSS1","ADSL","ECrel","compound"
"51","ADSS2","CAD","ECrel","compound"
"52","ADSS2","ASNS","ECrel","compound"
"53","ADSS2","ASRGL1","ECrel","compound"
"54","ADSS2","ASPA","ECrel","compound"
"55","ADSS2","NAT8L","ECrel","compound"
"56","ADSS2","IL4I1","ECrel","compound"
"57","ADSS2","GOT1L1","ECrel","compound"
"58","ADSS2","GOT1","ECrel","compound"
"59","ADSS2","GOT2","ECrel","compound"
"60","ADSS2","ADSL","ECrel","compound"
"61","ASL","ADSL","ECrel","compound"
"62","CAD","GFPT1","ECrel","compound"
"63","CAD","GFPT2","ECrel","compound"
"64","CAD","GLS2","ECrel","compound"
"65","CAD","GLS","ECrel","compound"
"66","CAD","GLUL","ECrel","compound"
"67","CAD","CPS1","ECrel","compound"
"68","CAD","ASNS","ECrel","compound"
"69","CAD","ASRGL1","ECrel","compound"
"70","CAD","ASPA","ECrel","compound"
"71","CAD","NAT8L","ECrel","compound"
"72","CAD","IL4I1","ECrel","compound"
"73","CAD","GOT1L1","ECrel","compound"
"74","CAD","GOT1","ECrel","compound"
"75","CAD","GOT2","ECrel","compound"
