"","from","to","type","subtype"
"1","AGPAT1","PLPP1","ECrel","compound"
"2","AGPAT1","PLPP2","ECrel","compound"
"3","AGPAT1","PLPP3","ECrel","compound"
"4","AGPAT2","PLPP1","ECrel","compound"
"5","AGPAT2","PLPP2","ECrel","compound"
"6","AGPAT2","PLPP3","ECrel","compound"
"7","MOGAT3","DGAT2","ECrel","compound"
"8","MOGAT3","DGAT1","ECrel","compound"
"9","MOGAT2","DGAT2","ECrel","compound"
"10","MOGAT2","DGAT1","ECrel","compound"
"11","PLPP1","DGAT2","ECrel","compound"
"12","PLPP1","DGAT1","ECrel","compound"
"13","PLPP2","DGAT2","ECrel","compound"
"14","PLPP2","DGAT1","ECrel","compound"
"15","PLPP3","DGAT2","ECrel","compound"
"16","PLPP3","DGAT1","ECrel","compound"
