"","from","to","type","subtype"
"1","ADAM17","TNF","PPrel","activation"
"2","ADAM17","HBEGF","PPrel","activation"
"3","ADAM17","IL6R","PPrel","activation"
"4","TNF","TNFRSF1A","PPrel","activation"
"5","IL6R","IL6ST","PPrel","activation"
"6","IL6R","JAK1","PPrel","activation"
"7","STAT3","NFKB1","PPrel","activation"
"8","STAT3","RELA","PPrel","activation"
"9","IL6","IL6R","PPrel","activation"
"10","IL6","IL6ST","PPrel","activation"
"11","JAK1","STAT3","PPrel","activation"
"12","JAK1","STAT1","PPrel","activation"
"13","JAK1","STAT1","PPrel","phosphorylation"
"14","JAK1","STAT2","PPrel","activation"
"15","JAK1","STAT2","PPrel","phosphorylation"
"16","TLR3","TRAF3","PPrel","activation"
"17","TLR7","IRAK1","PPrel","activation"
"18","TLR7","IRAK4","PPrel","activation"
"19","TLR8","IRAK1","PPrel","activation"
"20","TLR8","IRAK4","PPrel","activation"
"21","TLR2","MYD88","PPrel","activation"
"22","TLR4","MYD88","PPrel","activation"
"23","RIGI","MAVS","PPrel","activation"
"24","MYD88","IRAK1","PPrel","activation"
"25","MYD88","IRAK4","PPrel","activation"
"26","IRAK1","TRAF6","PPrel","activation"
"27","IRAK4","TRAF6","PPrel","activation"
"28","NFKB1","TNF","GErel","expression"
"29","NFKB1","IL6","GErel","expression"
"30","NFKB1","IL1B","GErel","expression"
"31","NFKB1","IL12A","GErel","expression"
"32","NFKB1","IL12B","GErel","expression"
"33","NFKB1","MMP3","GErel","expression"
"34","NFKB1","MMP1","GErel","expression"
"35","NFKB1","CCL2","GErel","expression"
"36","NFKB1","CXCL8","GErel","expression"
"37","NFKB1","NLRP3","GErel","expression"
"38","RELA","TNF","GErel","expression"
"39","RELA","IL6","GErel","expression"
"40","RELA","IL1B","GErel","expression"
"41","RELA","IL12A","GErel","expression"
"42","RELA","IL12B","GErel","expression"
"43","RELA","MMP3","GErel","expression"
"44","RELA","MMP1","GErel","expression"
"45","RELA","CCL2","GErel","expression"
"46","RELA","CXCL8","GErel","expression"
"47","RELA","NLRP3","GErel","expression"
"48","IFIH1","MAVS","PPrel","activation"
"49","MAVS","TRAF3","PPrel","activation"
"50","IRF3","IFNA1","GErel","expression"
"51","IRF3","IFNA2","GErel","expression"
"52","IRF3","IFNA4","GErel","expression"
"53","IRF3","IFNA5","GErel","expression"
"54","IRF3","IFNA6","GErel","expression"
"55","IRF3","IFNA7","GErel","expression"
"56","IRF3","IFNA8","GErel","expression"
"57","IRF3","IFNA10","GErel","expression"
"58","IRF3","IFNA13","GErel","expression"
"59","IRF3","IFNA14","GErel","expression"
"60","IRF3","IFNA16","GErel","expression"
"61","IRF3","IFNA17","GErel","expression"
"62","IRF3","IFNA21","GErel","expression"
"63","IRF3","IFNB1","GErel","expression"
"64","IFNAR1","JAK1","PPrel","binding/association"
"65","IFNAR1","TYK2","PPrel","binding/association"
"66","IFNAR2","JAK1","PPrel","binding/association"
"67","IFNAR2","TYK2","PPrel","binding/association"
"68","TYK2","STAT1","PPrel","activation"
"69","TYK2","STAT1","PPrel","phosphorylation"
"70","TYK2","STAT2","PPrel","activation"
"71","TYK2","STAT2","PPrel","phosphorylation"
"72","STAT1","IRF9","PPrel","binding/association"
"73","IRF9","ADAR","GErel","expression"
"74","IRF9","OAS1","GErel","expression"
