"","from","to","type","subtype"
"1","MAPK1","SPHK2","PPrel","activation"
"2","MAPK1","SPHK1","PPrel","activation"
"3","MAPK3","SPHK2","PPrel","activation"
"4","MAPK3","SPHK1","PPrel","activation"
"5","MAP2K1","MAPK1","PPrel","activation"
"6","MAP2K1","MAPK1","PPrel","phosphorylation"
"7","MAP2K1","MAPK3","PPrel","activation"
"8","MAP2K1","MAPK3","PPrel","phosphorylation"
"9","MAP2K2","MAPK1","PPrel","activation"
"10","MAP2K2","MAPK1","PPrel","phosphorylation"
"11","MAP2K2","MAPK3","PPrel","activation"
"12","MAP2K2","MAPK3","PPrel","phosphorylation"
"13","RAF1","MAP2K1","PPrel","activation"
"14","RAF1","MAP2K1","PPrel","phosphorylation"
"15","RAF1","MAP2K2","PPrel","activation"
"16","RAF1","MAP2K2","PPrel","phosphorylation"
"17","AKT3","BCL2","PPrel","activation"
"18","AKT3","NOS3","PPrel","activation"
"19","AKT3","NOS3","PPrel","phosphorylation"
"20","AKT1","BCL2","PPrel","activation"
"21","AKT1","NOS3","PPrel","activation"
"22","AKT1","NOS3","PPrel","phosphorylation"
"23","AKT2","BCL2","PPrel","activation"
"24","AKT2","NOS3","PPrel","activation"
"25","AKT2","NOS3","PPrel","phosphorylation"
"26","P3R3URF-PIK3R3","RAC1","PPrel","activation"
"27","P3R3URF-PIK3R3","RAC2","PPrel","activation"
"28","P3R3URF-PIK3R3","RAC3","PPrel","activation"
"29","PIK3CA","RAC1","PPrel","activation"
"30","PIK3CA","RAC2","PPrel","activation"
"31","PIK3CA","RAC3","PPrel","activation"
"32","PIK3CB","RAC1","PPrel","activation"
"33","PIK3CB","RAC2","PPrel","activation"
"34","PIK3CB","RAC3","PPrel","activation"
"35","PIK3CD","RAC1","PPrel","activation"
"36","PIK3CD","RAC2","PPrel","activation"
"37","PIK3CD","RAC3","PPrel","activation"
"38","PIK3R1","RAC1","PPrel","activation"
"39","PIK3R1","RAC2","PPrel","activation"
"40","PIK3R1","RAC3","PPrel","activation"
"41","PIK3R2","RAC1","PPrel","activation"
"42","PIK3R2","RAC2","PPrel","activation"
"43","PIK3R2","RAC3","PPrel","activation"
"44","PIK3R3","RAC1","PPrel","activation"
"45","PIK3R3","RAC2","PPrel","activation"
"46","PIK3R3","RAC3","PPrel","activation"
"47","PDPK1","AKT3","PPrel","activation"
"48","PDPK1","AKT1","PPrel","activation"
"49","PDPK1","AKT2","PPrel","activation"
"50","S1PR1","GNAI1","PPrel","activation"
"51","S1PR1","GNAI2","PPrel","activation"
"52","S1PR1","GNAI3","PPrel","activation"
"53","S1PR2","GNAI1","PPrel","activation"
"54","S1PR2","GNAI2","PPrel","activation"
"55","S1PR2","GNAI3","PPrel","activation"
"56","S1PR2","GNAQ","PPrel","activation"
"57","S1PR2","GNA13","PPrel","activation"
"58","S1PR2","GNA12","PPrel","activation"
"59","S1PR3","GNAI1","PPrel","activation"
"60","S1PR3","GNAI2","PPrel","activation"
"61","S1PR3","GNAI3","PPrel","activation"
"62","S1PR3","GNAQ","PPrel","activation"
"63","S1PR3","GNA13","PPrel","activation"
"64","S1PR3","GNA12","PPrel","activation"
"65","S1PR4","GNAI1","PPrel","activation"
"66","S1PR4","GNAI2","PPrel","activation"
"67","S1PR4","GNAI3","PPrel","activation"
"68","S1PR4","GNA13","PPrel","activation"
"69","S1PR4","GNA12","PPrel","activation"
"70","S1PR5","GNAI1","PPrel","activation"
"71","S1PR5","GNAI2","PPrel","activation"
"72","S1PR5","GNAI3","PPrel","activation"
"73","S1PR5","GNA13","PPrel","activation"
"74","S1PR5","GNA12","PPrel","activation"
"75","GNAI1","PLCB1","PPrel","activation"
"76","GNAI1","PLCB2","PPrel","activation"
"77","GNAI1","PLCB3","PPrel","activation"
"78","GNAI1","PLCB4","PPrel","activation"
"79","GNAI1","HRAS","PPrel","activation"
"80","GNAI1","KRAS","PPrel","activation"
"81","GNAI1","NRAS","PPrel","activation"
"82","GNAI1","P3R3URF-PIK3R3","PPrel","activation"
"83","GNAI1","PIK3CA","PPrel","activation"
"84","GNAI1","PIK3CB","PPrel","activation"
"85","GNAI1","PIK3CD","PPrel","activation"
"86","GNAI1","PIK3R1","PPrel","activation"
"87","GNAI1","PIK3R2","PPrel","activation"
"88","GNAI1","PIK3R3","PPrel","activation"
"89","GNAI2","PLCB1","PPrel","activation"
"90","GNAI2","PLCB2","PPrel","activation"
"91","GNAI2","PLCB3","PPrel","activation"
"92","GNAI2","PLCB4","PPrel","activation"
"93","GNAI2","HRAS","PPrel","activation"
"94","GNAI2","KRAS","PPrel","activation"
"95","GNAI2","NRAS","PPrel","activation"
"96","GNAI2","P3R3URF-PIK3R3","PPrel","activation"
"97","GNAI2","PIK3CA","PPrel","activation"
"98","GNAI2","PIK3CB","PPrel","activation"
"99","GNAI2","PIK3CD","PPrel","activation"
"100","GNAI2","PIK3R1","PPrel","activation"
"101","GNAI2","PIK3R2","PPrel","activation"
"102","GNAI2","PIK3R3","PPrel","activation"
"103","GNAI3","PLCB1","PPrel","activation"
"104","GNAI3","PLCB2","PPrel","activation"
"105","GNAI3","PLCB3","PPrel","activation"
"106","GNAI3","PLCB4","PPrel","activation"
"107","GNAI3","HRAS","PPrel","activation"
"108","GNAI3","KRAS","PPrel","activation"
"109","GNAI3","NRAS","PPrel","activation"
"110","GNAI3","P3R3URF-PIK3R3","PPrel","activation"
"111","GNAI3","PIK3CA","PPrel","activation"
"112","GNAI3","PIK3CB","PPrel","activation"
"113","GNAI3","PIK3CD","PPrel","activation"
"114","GNAI3","PIK3R1","PPrel","activation"
"115","GNAI3","PIK3R2","PPrel","activation"
"116","GNAI3","PIK3R3","PPrel","activation"
"117","GNAQ","PLCB1","PPrel","activation"
"118","GNAQ","PLCB2","PPrel","activation"
"119","GNAQ","PLCB3","PPrel","activation"
"120","GNAQ","PLCB4","PPrel","activation"
"121","GNA13","RHOA","PPrel","activation"
"122","GNA12","RHOA","PPrel","activation"
"123","HRAS","RAF1","PPrel","activation"
"124","KRAS","RAF1","PPrel","activation"
"125","NRAS","RAF1","PPrel","activation"
"126","PLCB1","PRKCE","PPrel","activation"
"127","PLCB1","PRKCE","PPrel","indirect effect"
