"","from","to","type","subtype"
"1","TLR2","NFKB1","PPrel","activation"
"2","TLR2","RELA","PPrel","activation"
"3","NFKB1","IL12A","GErel","expression"
"4","NFKB1","IL12B","GErel","expression"
"5","NFKB1","IFNG","GErel","expression"
"6","NFKB1","TNF","GErel","expression"
"7","RELA","IL12A","GErel","expression"
"8","RELA","IL12B","GErel","expression"
"9","RELA","IFNG","GErel","expression"
"10","RELA","TNF","GErel","expression"
"11","TLR5","NFKB1","PPrel","activation"
"12","TLR5","RELA","PPrel","activation"
"13","IL23A","IL23R","PPrel","activation"
"14","IL23A","IL12RB1","PPrel","activation"
"15","TGFB1","SMAD2","PPrel","activation"
"16","TGFB1","SMAD2","PPrel","indirect effect"
"17","TGFB1","SMAD3","PPrel","activation"
"18","TGFB1","SMAD3","PPrel","indirect effect"
"19","TGFB1","FOXP3","PPrel","activation"
"20","TGFB1","FOXP3","PPrel","indirect effect"
"21","TGFB2","SMAD2","PPrel","activation"
"22","TGFB2","SMAD2","PPrel","indirect effect"
"23","TGFB2","SMAD3","PPrel","activation"
"24","TGFB2","SMAD3","PPrel","indirect effect"
"25","TGFB2","FOXP3","PPrel","activation"
"26","TGFB2","FOXP3","PPrel","indirect effect"
"27","TGFB3","SMAD2","PPrel","activation"
"28","TGFB3","SMAD2","PPrel","indirect effect"
"29","TGFB3","SMAD3","PPrel","activation"
"30","TGFB3","SMAD3","PPrel","indirect effect"
"31","TGFB3","FOXP3","PPrel","activation"
"32","TGFB3","FOXP3","PPrel","indirect effect"
"33","IL6","STAT3","PPrel","activation"
"34","IL6","STAT3","PPrel","indirect effect"
"35","IL12A","IL12RB2","PPrel","activation"
"36","IL12A","IL12RB1","PPrel","activation"
"37","IL12B","IL12RB2","PPrel","activation"
"38","IL12B","IL12RB1","PPrel","activation"
"39","IFNG","IFNGR1","PPrel","activation"
"40","IFNG","IFNGR2","PPrel","activation"
"41","IL12RB1","STAT4","PPrel","activation"
"42","IL12RB1","IL18RAP","GErel","expression"
"43","IL12RB1","IL18RAP","GErel","indirect effect"
"44","IL12RB1","IL18R1","GErel","expression"
"45","IL12RB1","IL18R1","GErel","indirect effect"
"46","IL12RB1","STAT3","PPrel","activation"
"47","STAT4","IL2","GErel","expression"
"48","IFNGR1","STAT1","PPrel","activation"
"49","IFNGR2","STAT1","PPrel","activation"
"50","STAT1","TBX21","GErel","expression"
"51","TBX21","IL4","GErel","inhibition"
"52","TBX21","IL4","GErel","expression"
"53","TBX21","IL5","GErel","inhibition"
"54","TBX21","IL5","GErel","expression"
"55","TBX21","IL12RB2","GErel","expression"
"56","IL4","IL4R","PPrel","activation"
"57","IL4","IL2RG","PPrel","activation"
"58","IL4R","STAT6","PPrel","activation"
"59","STAT6","GATA3","GErel","expression"
"60","STAT6","IL10","GErel","expression"
"61","GATA3","IL4","GErel","expression"
"62","GATA3","IL4","GErel","indirect effect"
"63","GATA3","IL5","GErel","expression"
"64","GATA3","IL13","GErel","expression"
"65","GATA3","IFNG","PPrel","inhibition"
"66","GATA3","IFNG","PPrel","indirect effect"
"67","NFATC1","IL4","GErel","expression"
"68","MAF","IL4","GErel","expression"
"69","TLR4","NFKB1","PPrel","activation"
"70","TLR4","RELA","PPrel","activation"
"71","IL23R","STAT3","PPrel","activation"
"72","IL21","IL21R","PPrel","activation"
"73","STAT3","IL21","GErel","expression"
"74","STAT3","IL23R","PPrel","activation"
"75","STAT3","IL23R","PPrel","indirect effect"
"76","STAT3","RORC","GErel","expression"
"77","STAT3","RORA","GErel","expression"
"78","IL18","IL18RAP","PPrel","activation"
"79","IL18","IL18R1","PPrel","activation"
"80","JUN","IFNG","GErel","expression"
"81","IL12RB2","STAT4","PPrel","activation"
"82","IL12RB2","IL18RAP","GErel","expression"
"83","IL12RB2","IL18RAP","GErel","indirect effect"
"84","IL12RB2","IL18R1","GErel","expression"
"85","IL12RB2","IL18R1","GErel","indirect effect"
"86","IL2RG","STAT6","PPrel","activation"
"87","IL18RAP","JUN","PPrel","activation"
"88","IL18RAP","JUN","PPrel","indirect effect"
"89","IL18RAP","NFKB1","PPrel","activation"
"90","IL18RAP","NFKB1","PPrel","indirect effect"
"91","IL18RAP","RELA","PPrel","activation"
"92","IL18RAP","RELA","PPrel","indirect effect"
"93","IL18R1","JUN","PPrel","activation"
"94","IL18R1","JUN","PPrel","indirect effect"
"95","IL18R1","NFKB1","PPrel","activation"
"96","IL18R1","NFKB1","PPrel","indirect effect"
"97","IL18R1","RELA","PPrel","activation"
"98","IL18R1","RELA","PPrel","indirect effect"
"99","RORC","IL17F","GErel","expression"
"100","RORC","IL17A","GErel","expression"
"101","RORC","IL22","GErel","expression"
"102","IL21R","STAT3","PPrel","activation"
"103","RORA","IL17F","GErel","expression"
"104","RORA","IL17A","GErel","expression"
"105","RORA","IL22","GErel","expression"
"106","FOXP3","RORC","PPrel","inhibition"
