"","from","to","type","subtype"
"1","SC5D","DHCR7","ECrel","compound"
"2","SC5D","EBP","ECrel","compound"
"3","SC5D","DHCR24","ECrel","compound"
"4","EBP","DHCR24","ECrel","compound"
"5","DHCR7","SC5D","ECrel","compound"
"6","DHCR7","DHCR24","ECrel","compound"
"7","DHCR7","CEL","ECrel","compound"
"8","DHCR7","LIPA","ECrel","compound"
"9","DHCR7","SOAT1","ECrel","compound"
"10","DHCR7","SOAT2","ECrel","compound"
"11","DHCR24","DHCR7","ECrel","compound"
"12","DHCR24","CYP51A1","ECrel","compound"
"13","DHCR24","LBR","ECrel","compound"
"14","DHCR24","TM7SF2","ECrel","compound"
"15","DHCR24","MSMO1","ECrel","compound"
"16","CYP51A1","TM7SF2","ECrel","compound"
"17","TM7SF2","EBP","ECrel","compound"
"18","TM7SF2","CYP51A1","ECrel","compound"
"19","TM7SF2","MSMO1","ECrel","compound"
"20","LSS","DHCR24","ECrel","compound"
"21","LSS","CYP51A1","ECrel","compound"
"22","LBR","CYP51A1","ECrel","compound"
"23","LBR","MSMO1","ECrel","compound"
"24","NSDHL","MSMO1","ECrel","compound"
"25","NSDHL","HSD17B7","ECrel","compound"
"26","MSMO1","NSDHL","ECrel","compound"
"27","HSD17B7","MSMO1","ECrel","compound"
"28","HSD17B7","DHCR24","ECrel","compound"
"29","HSD17B7","EBP","ECrel","compound"
"30","CEL","DHCR24","ECrel","compound"
"31","LIPA","DHCR24","ECrel","compound"
"32","SOAT1","DHCR24","ECrel","compound"
"33","SOAT2","DHCR24","ECrel","compound"
"34","CYP2R1","CYP24A1","ECrel","compound"
"35","CYP27B1","CYP2R1","ECrel","compound"
"36","CYP27B1","CYP24A1","ECrel","compound"
"37","FDFT1","SQLE","ECrel","compound"
"38","SQLE","LSS","ECrel","compound"
