"","from","to","type","subtype"
"1","CCL3L3","CCR1","PPrel","activation"
"2","CCL3L3","CCR5","PPrel","activation"
"3","CCL3","CCR1","PPrel","activation"
"4","CCL3","CCR5","PPrel","activation"
"5","CCL3L1","CCR1","PPrel","activation"
"6","CCL3L1","CCR5","PPrel","activation"
"7","CCL5","CCR1","PPrel","activation"
"8","CCL5","CCR3","PPrel","activation"
"9","CCL5","CCR4","PPrel","activation"
"10","CCL5","CCR5","PPrel","activation"
"11","CCL7","CCR1","PPrel","activation"
"12","CCL7","CCR2","PPrel","activation"
"13","CCL7","CCR3","PPrel","activation"
"14","CCL8","CCR1","PPrel","activation"
"15","CCL8","CCR2","PPrel","activation"
"16","CCL8","CCR5","PPrel","activation"
"17","CCL13","CCR1","PPrel","activation"
"18","CCL13","CCR2","PPrel","activation"
"19","CCL13","CCR3","PPrel","activation"
"20","CCL14","CCR1","PPrel","activation"
"21","CCL15","CCR1","PPrel","activation"
"22","CCL15","CCR3","PPrel","activation"
"23","CCL16","CCR1","PPrel","activation"
"24","CCL23","CCR1","PPrel","activation"
"25","CCL23","CCR3","PPrel","activation"
"26","CCL27","CCR2","PPrel","activation"
"27","CCL27","CCR3","PPrel","activation"
"28","CCL27","CCR10","PPrel","activation"
"29","CCL2","CCR2","PPrel","activation"
"30","CCL26","CCR3","PPrel","activation"
"31","CCL28","CCR3","PPrel","activation"
"32","CCL28","CCR10","PPrel","activation"
"33","CCL11","CCR3","PPrel","activation"
"34","CCL24","CCR3","PPrel","activation"
"35","CCL17","CCR4","PPrel","activation"
"36","CCL22","CCR4","PPrel","activation"
"37","CCL4L1","CCR5","PPrel","activation"
"38","CCL4","CCR5","PPrel","activation"
"39","CCL4L2","CCR5","PPrel","activation"
"40","CCL20","CCR6","PPrel","activation"
"41","CCL1","CCR8","PPrel","activation"
"42","CCL25","CCR9","PPrel","activation"
"43","CCL25","ACKR4","PPrel","activation"
"44","CCL19","CCR7","PPrel","activation"
"45","CCL19","ACKR4","PPrel","activation"
"46","CCL21","CCR7","PPrel","activation"
"47","CCL21","ACKR4","PPrel","activation"
"48","CX3CL1","CX3CR1","PPrel","activation"
"49","CXCL1","CXCR1","PPrel","activation"
"50","CXCL1","CXCR2","PPrel","activation"
"51","CXCL2","CXCR1","PPrel","activation"
"52","CXCL2","CXCR2","PPrel","activation"
"53","CXCL3","CXCR1","PPrel","activation"
"54","CXCL3","CXCR2","PPrel","activation"
"55","CXCL8","CXCR1","PPrel","activation"
"56","CXCL8","CXCR2","PPrel","activation"
"57","CXCL6","CXCR1","PPrel","activation"
"58","CXCL6","CXCR2","PPrel","activation"
"59","CXCL5","CXCR1","PPrel","activation"
"60","CXCL5","CXCR2","PPrel","activation"
"61","PPBP","CXCR2","PPrel","activation"
"62","CXCL13","CXCR3","PPrel","activation"
"63","CXCL13","CXCR5","PPrel","activation"
"64","CXCL10","CXCR3","PPrel","activation"
"65","CXCL9","CXCR3","PPrel","activation"
"66","PF4","CXCR3","PPrel","activation"
"67","PF4V1","CXCR3","PPrel","activation"
"68","CXCL11","CXCR3","PPrel","activation"
"69","CXCL12","ACKR3","PPrel","activation"
"70","CXCL12","CXCR4","PPrel","activation"
"71","XCL1","XCR1","PPrel","activation"
"72","XCL2","XCR1","PPrel","activation"
"73","IL10","IL10RB","PPrel","activation"
"74","IL10","IL10RA","PPrel","activation"
"75","IL6","IL6R","PPrel","activation"
"76","IL2","IL2RG","PPrel","activation"
"77","IL2","IL2RB","PPrel","activation"
"78","IL2","IL2RA","PPrel","activation"
"79","IL37","IL18RAP","PPrel","activation"
"80","IL37","IL18R1","PPrel","activation"
"81","IL18","IL18RAP","PPrel","activation"
"82","IL18","IL18R1","PPrel","activation"
"83","IL24","IL20RB","PPrel","activation"
"84","IL24","IL20RA","PPrel","activation"
"85","IL24","IL22RA1","PPrel","activation"
"86","IL19","IL20RB","PPrel","activation"
"87","IL19","IL20RA","PPrel","activation"
"88","IL20","IL20RB","PPrel","activation"
"89","IL20","IL20RA","PPrel","activation"
"90","IL20","IL22RA1","PPrel","activation"
"91","IL34","CSF1R","PPrel","activation"
"92","CSF1","CSF1R","PPrel","activation"
"93","TNFSF14","LTBR","PPrel","activation"
"94","TNFSF14","TNFRSF14","PPrel","activation"
"95","LTA","TNFRSF1A","PPrel","activation"
"96","LTA","LTBR","PPrel","activation"
"97","LTA","TNFRSF1B","PPrel","activation"
"98","LTA","TNFRSF14","PPrel","activation"
"99","TNF","TNFRSF1A","PPrel","activation"
"100","TNF","TNFRSF1B","PPrel","activation"
"101","TNFSF10","TNFRSF10B","PPrel","activation"
"102","TNFSF10","TNFRSF10A","PPrel","activation"
"103","TNFSF10","TNFRSF10D","PPrel","activation"
"104","TNFSF10","TNFRSF10C","PPrel","activation"
