"","from","to","type","subtype"
"1","FANCM","FAAP24","PPrel","binding/association"
"2","FANCM","CENPS-CORT","PPrel","binding/association"
"3","FANCM","CENPX","PPrel","binding/association"
"4","FANCM","CENPS","PPrel","binding/association"
"5","FANCM","FANCI","PPrel","ubiquitination"
"6","FANCM","FANCD2","PPrel","ubiquitination"
"7","FANCA","FANCI","PPrel","ubiquitination"
"8","FANCA","FANCD2","PPrel","ubiquitination"
"9","FANCB","FANCI","PPrel","ubiquitination"
"10","FANCB","FANCD2","PPrel","ubiquitination"
"11","FANCC","FANCI","PPrel","ubiquitination"
"12","FANCC","FANCD2","PPrel","ubiquitination"
"13","FANCD2","BRCA2","PPrel","activation"
"14","FANCD2","FAN1","PPrel","activation"
"15","FANCE","FANCI","PPrel","ubiquitination"
"16","FANCE","FANCD2","PPrel","ubiquitination"
"17","FANCF","FANCI","PPrel","ubiquitination"
"18","FANCF","FANCD2","PPrel","ubiquitination"
"19","FANCG","FANCI","PPrel","ubiquitination"
"20","FANCG","FANCD2","PPrel","ubiquitination"
"21","FANCL","FANCI","PPrel","ubiquitination"
"22","FANCL","FANCD2","PPrel","ubiquitination"
"23","PALB2","RAD51C","PPrel","activation"
"24","FAAP100","FANCI","PPrel","ubiquitination"
"25","FAAP100","FANCD2","PPrel","ubiquitination"
"26","BLM","FANCM","PPrel","binding/association"
"27","BLM","RPA4","PPrel","binding/association"
"28","BLM","RPA1","PPrel","binding/association"
"29","BLM","RPA2","PPrel","binding/association"
"30","BLM","RPA3","PPrel","binding/association"
"31","RMI1","FANCM","PPrel","binding/association"
"32","RMI1","RPA4","PPrel","binding/association"
"33","RMI1","RPA1","PPrel","binding/association"
"34","RMI1","RPA2","PPrel","binding/association"
"35","RMI1","RPA3","PPrel","binding/association"
"36","RMI2","FANCM","PPrel","binding/association"
"37","RMI2","RPA4","PPrel","binding/association"
"38","RMI2","RPA1","PPrel","binding/association"
"39","RMI2","RPA2","PPrel","binding/association"
"40","RMI2","RPA3","PPrel","binding/association"
"41","TOP3A","FANCM","PPrel","binding/association"
"42","TOP3A","RPA4","PPrel","binding/association"
"43","TOP3A","RPA1","PPrel","binding/association"
"44","TOP3A","RPA2","PPrel","binding/association"
"45","TOP3A","RPA3","PPrel","binding/association"
"46","TOP3B","FANCM","PPrel","binding/association"
"47","TOP3B","RPA4","PPrel","binding/association"
"48","TOP3B","RPA1","PPrel","binding/association"
"49","TOP3B","RPA2","PPrel","binding/association"
"50","TOP3B","RPA3","PPrel","binding/association"
"51","ATRIP","FANCM","PPrel","phosphorylation"
"52","ATRIP","FANCA","PPrel","phosphorylation"
"53","ATRIP","FANCG","PPrel","phosphorylation"
"54","ATRIP","FANCI","PPrel","phosphorylation"
"55","ATR","BRCA1","PPrel","phosphorylation"
"56","ATR","FANCM","PPrel","phosphorylation"
"57","ATR","FANCA","PPrel","phosphorylation"
"58","ATR","FANCG","PPrel","phosphorylation"
"59","ATR","FANCI","PPrel","phosphorylation"
"60","TELO2","ATR","PPrel","activation"
"61","BRCA2","RAD51","PPrel","activation"
"62","BRCA2","RAD51C","PPrel","activation"
"63","BRIP1","PALB2","PPrel","binding/association"
"64","BRIP1","BRCA2","PPrel","binding/association"
"65","BRIP1","MLH1","PPrel","activation"
"66","BRIP1","PMS2","PPrel","activation"
"67","USP1","FANCL","PPrel","inhibition"
"68","WDR48","FANCL","PPrel","inhibition"
"69","UBE2T","FANCI","PPrel","ubiquitination"
"70","UBE2T","FANCD2","PPrel","ubiquitination"
"71","CENPS-CORT","FANCI","PPrel","ubiquitination"
"72","CENPS-CORT","FANCD2","PPrel","ubiquitination"
"73","CENPX","FANCI","PPrel","ubiquitination"
"74","CENPX","FANCD2","PPrel","ubiquitination"
"75","CENPS","FANCI","PPrel","ubiquitination"
"76","CENPS","FANCD2","PPrel","ubiquitination"
"77","FAAP24","TELO2","PPrel","binding/association"
"78","FAAP24","FANCI","PPrel","ubiquitination"
"79","FAAP24","FANCD2","PPrel","ubiquitination"
"80","HES1","FANCI","PPrel","ubiquitination"
"81","HES1","FANCD2","PPrel","ubiquitination"
"82","FAN1","MLH1","PPrel","activation"
"83","FAN1","PMS2","PPrel","activation"
