"","from","to","type","subtype"
"1","CYP2E1","GSTO2","ECrel","compound"
"2","CYP2E1","GSTA5","ECrel","compound"
"3","CYP2E1","GSTT4","ECrel","compound"
"4","CYP2E1","HPGDS","ECrel","compound"
"5","CYP2E1","GSTA1","ECrel","compound"
"6","CYP2E1","GSTA2","ECrel","compound"
"7","CYP2E1","GSTA3","ECrel","compound"
"8","CYP2E1","GSTA4","ECrel","compound"
"9","CYP2E1","GSTM1","ECrel","compound"
"10","CYP2E1","GSTM2","ECrel","compound"
"11","CYP2E1","GSTM3","ECrel","compound"
"12","CYP2E1","GSTM4","ECrel","compound"
"13","CYP2E1","GSTM5","ECrel","compound"
"14","CYP2E1","GSTP1","ECrel","compound"
"15","CYP2E1","GSTT1","ECrel","compound"
"16","CYP2E1","GSTT2","ECrel","compound"
"17","CYP2E1","GSTK1","ECrel","compound"
"18","CYP2E1","MGST1","ECrel","compound"
"19","CYP2E1","MGST2","ECrel","compound"
"20","CYP2E1","MGST3","ECrel","compound"
"21","CYP2E1","GSTT2B","ECrel","compound"
"22","CYP2E1","GSTO1","ECrel","compound"
"23","CYP2E1","EPHX1","ECrel","compound"
"24","CYP2E1","ALDH3A1","ECrel","compound"
"25","CYP2E1","ALDH3B1","ECrel","compound"
"26","CYP2E1","ALDH3B2","ECrel","compound"
"27","CYP2E1","ADH1A","ECrel","compound"
"28","CYP2E1","ADH1B","ECrel","compound"
"29","CYP2E1","ADH1C","ECrel","compound"
"30","CYP2E1","ADH4","ECrel","compound"
"31","CYP2E1","ADH5","ECrel","compound"
"32","CYP2E1","ADH6","ECrel","compound"
"33","CYP2E1","ADH7","ECrel","compound"
"34","CYP2E1","UGT2B11","ECrel","compound"
"35","CYP2E1","UGT2A1","ECrel","compound"
"36","CYP2E1","UGT2B28","ECrel","compound"
"37","CYP2E1","UGT1A10","ECrel","compound"
"38","CYP2E1","UGT1A8","ECrel","compound"
"39","CYP2E1","UGT1A7","ECrel","compound"
"40","CYP2E1","UGT1A6","ECrel","compound"
"41","CYP2E1","UGT1A5","ECrel","compound"
"42","CYP2E1","UGT1A9","ECrel","compound"
"43","CYP2E1","UGT1A4","ECrel","compound"
"44","CYP2E1","UGT1A1","ECrel","compound"
"45","CYP2E1","UGT1A3","ECrel","compound"
"46","CYP2E1","UGT2A2","ECrel","compound"
"47","CYP2E1","UGT2B4","ECrel","compound"
"48","CYP2E1","UGT2B7","ECrel","compound"
"49","CYP2E1","UGT2B10","ECrel","compound"
"50","CYP2E1","UGT2B15","ECrel","compound"
"51","CYP2E1","UGT2B17","ECrel","compound"
"52","CYP2E1","UGT2A3","ECrel","compound"
"53","CYP2E1","CYP1A1","ECrel","compound"
"54","CYP2E1","CYP2A6","ECrel","compound"
"55","CYP2E1","CYP2A7","ECrel","compound"
"56","CYP2E1","CYP3A4","ECrel","compound"
"57","CYP2E1","AKR1C1","ECrel","compound"
"58","CYP2E1","HSD11B1","ECrel","compound"
"59","CYP2E1","HSD11B1L","ECrel","compound"
"60","CYP2E1","CBR1","ECrel","compound"
"61","CYP2E1","CBR3","ECrel","compound"
"62","CYP2E1","CYP2A13","ECrel","compound"
"63","CYP2E1","CYP1A2","ECrel","compound"
"64","GSTO2","CYP1A1","ECrel","compound"
"65","GSTO2","CYP1A2","ECrel","compound"
"66","GSTO2","EPHX1","ECrel","compound"
"67","GSTO2","GSTO2","ECrel","compound"
"68","GSTO2","GSTA5","ECrel","compound"
"69","GSTO2","GSTT4","ECrel","compound"
"70","GSTO2","HPGDS","ECrel","compound"
"71","GSTO2","GSTA1","ECrel","compound"
"72","GSTO2","GSTA2","ECrel","compound"
"73","GSTO2","GSTA3","ECrel","compound"
"74","GSTO2","GSTA4","ECrel","compound"
"75","GSTO2","GSTM1","ECrel","compound"
"76","GSTO2","GSTM2","ECrel","compound"
"77","GSTO2","GSTM3","ECrel","compound"
"78","GSTO2","GSTM4","ECrel","compound"
"79","GSTO2","GSTM5","ECrel","compound"
"80","GSTO2","GSTP1","ECrel","compound"
"81","GSTO2","GSTT1","ECrel","compound"
"82","GSTO2","GSTT2","ECrel","compound"
"83","GSTO2","GSTK1","ECrel","compound"
"84","GSTO2","MGST1","ECrel","compound"
"85","GSTO2","MGST2","ECrel","compound"
"86","GSTO2","MGST3","ECrel","compound"
"87","GSTO2","GSTT2B","ECrel","compound"
"88","GSTO2","GSTO1","ECrel","compound"
"89","GSTO2","CYP2E1","ECrel","compound"
"90","GSTO2","CYP2A13","ECrel","compound"
"91","GSTO2","CYP3A4","ECrel","compound"
"92","GSTO2","CYP1B1","ECrel","compound"
"93","GSTO2","CYP2C9","ECrel","compound"
"94","GSTA5","CYP1A1","ECrel","compound"
"95","GSTA5","CYP1A2","ECrel","compound"
"96","GSTA5","EPHX1","ECrel","compound"
"97","GSTA5","GSTO2","ECrel","compound"
