"","from","to","type","subtype"
"1","CSF1R","GRB2","PPrel","activation"
"2","CSF1R","GRB2","PPrel","indirect effect"
"3","CSF1R","P3R3URF-PIK3R3","PPrel","activation"
"4","CSF1R","P3R3URF-PIK3R3","PPrel","indirect effect"
"5","CSF1R","PIK3CA","PPrel","activation"
"6","CSF1R","PIK3CA","PPrel","indirect effect"
"7","CSF1R","PIK3CB","PPrel","activation"
"8","CSF1R","PIK3CB","PPrel","indirect effect"
"9","CSF1R","PIK3CD","PPrel","activation"
"10","CSF1R","PIK3CD","PPrel","indirect effect"
"11","CSF1R","PIK3R1","PPrel","activation"
"12","CSF1R","PIK3R1","PPrel","indirect effect"
"13","CSF1R","PIK3R2","PPrel","activation"
"14","CSF1R","PIK3R2","PPrel","indirect effect"
"15","CSF1R","PIK3R3","PPrel","activation"
"16","CSF1R","PIK3R3","PPrel","indirect effect"
"17","TRAF2","FYN","PPrel","binding/association"
"18","TRAF2","LCK","PPrel","binding/association"
"19","TRAF2","GAB2","PPrel","binding/association"
"20","TRAF2","RAC1","PPrel","activation"
"21","TRAF2","RAC1","PPrel","indirect effect"
"22","TRAF2","MAP3K14","PPrel","activation"
"23","TRAF2","MAP3K14","PPrel","indirect effect"
"24","TRAF2","MAP3K7","PPrel","activation"
"25","TRAF2","TAB1","PPrel","activation"
"26","TRAF2","TAB2","PPrel","activation"
"27","TRAF6","FYN","PPrel","binding/association"
"28","TRAF6","LCK","PPrel","binding/association"
"29","TRAF6","GAB2","PPrel","binding/association"
"30","TRAF6","RAC1","PPrel","activation"
"31","TRAF6","RAC1","PPrel","indirect effect"
"32","TRAF6","MAP3K14","PPrel","activation"
"33","TRAF6","MAP3K14","PPrel","indirect effect"
"34","TRAF6","MAP3K7","PPrel","activation"
"35","TRAF6","TAB1","PPrel","activation"
"36","TRAF6","TAB2","PPrel","activation"
"37","TNFRSF11A","TRAF2","PPrel","activation"
"38","TNFRSF11A","TRAF6","PPrel","activation"
"39","TNFRSF11A","BTK","PPrel","activation"
"40","TNFRSF11A","BTK","PPrel","indirect effect"
"41","TNFRSF11A","TEC","PPrel","activation"
"42","TNFRSF11A","TEC","PPrel","indirect effect"
"43","TNFRSF11A","LOC124905743","PPrel","activation"
"44","TNFRSF11A","LOC124905743","PPrel","phosphorylation"
"45","TNFRSF11A","LOC124905743","PPrel","indirect effect"
"46","TNFRSF11A","FCGR1A","PPrel","activation"
"47","TNFRSF11A","FCGR1A","PPrel","phosphorylation"
"48","TNFRSF11A","FCGR1A","PPrel","indirect effect"
"49","TNFRSF11A","FCGR2A","PPrel","activation"
"50","TNFRSF11A","FCGR2A","PPrel","phosphorylation"
"51","TNFRSF11A","FCGR2A","PPrel","indirect effect"
"52","TNFRSF11A","FCGR2B","PPrel","activation"
"53","TNFRSF11A","FCGR2B","PPrel","phosphorylation"
"54","TNFRSF11A","FCGR2B","PPrel","indirect effect"
