"","from","to","type","subtype"
"1","ITGB1","CAV1","PPrel","binding/association"
"2","ITGB1","CAV2","PPrel","binding/association"
"3","ITGB1","CAV3","PPrel","binding/association"
"4","ITGB1","PRKCA","PPrel","binding/association"
"5","ITGB1","PRKCB","PPrel","binding/association"
"6","ITGB1","PRKCG","PPrel","binding/association"
"7","ITGB1","SRC","PPrel","activation"
"8","ITGB1","PTK2","PPrel","activation"
"9","ITGB3","CAV1","PPrel","binding/association"
"10","ITGB3","CAV2","PPrel","binding/association"
"11","ITGB3","CAV3","PPrel","binding/association"
"12","ITGB3","PRKCA","PPrel","binding/association"
"13","ITGB3","PRKCB","PPrel","binding/association"
"14","ITGB3","PRKCG","PPrel","binding/association"
"15","ITGB3","SRC","PPrel","activation"
"16","ITGB3","PTK2","PPrel","activation"
"17","ITGB4","CAV1","PPrel","binding/association"
"18","ITGB4","CAV2","PPrel","binding/association"
"19","ITGB4","CAV3","PPrel","binding/association"
"20","ITGB4","PRKCA","PPrel","binding/association"
"21","ITGB4","PRKCB","PPrel","binding/association"
"22","ITGB4","PRKCG","PPrel","binding/association"
"23","ITGB4","SRC","PPrel","activation"
"24","ITGB4","PTK2","PPrel","activation"
"25","ITGB5","CAV1","PPrel","binding/association"
"26","ITGB5","CAV2","PPrel","binding/association"
"27","ITGB5","CAV3","PPrel","binding/association"
"28","ITGB5","PRKCA","PPrel","binding/association"
"29","ITGB5","PRKCB","PPrel","binding/association"
"30","ITGB5","PRKCG","PPrel","binding/association"
"31","ITGB5","SRC","PPrel","activation"
"32","ITGB5","PTK2","PPrel","activation"
"33","ITGB6","CAV1","PPrel","binding/association"
"34","ITGB6","CAV2","PPrel","binding/association"
"35","ITGB6","CAV3","PPrel","binding/association"
"36","ITGB6","PRKCA","PPrel","binding/association"
"37","ITGB6","PRKCB","PPrel","binding/association"
"38","ITGB6","PRKCG","PPrel","binding/association"
"39","ITGB6","SRC","PPrel","activation"
"40","ITGB6","PTK2","PPrel","activation"
"41","ITGB7","CAV1","PPrel","binding/association"
"42","ITGB7","CAV2","PPrel","binding/association"
"43","ITGB7","CAV3","PPrel","binding/association"
"44","ITGB7","PRKCA","PPrel","binding/association"
"45","ITGB7","PRKCB","PPrel","binding/association"
"46","ITGB7","PRKCG","PPrel","binding/association"
"47","ITGB7","SRC","PPrel","activation"
"48","ITGB7","PTK2","PPrel","activation"
"49","ITGB8","CAV1","PPrel","binding/association"
"50","ITGB8","CAV2","PPrel","binding/association"
"51","ITGB8","CAV3","PPrel","binding/association"
"52","ITGB8","PRKCA","PPrel","binding/association"
"53","ITGB8","PRKCB","PPrel","binding/association"
"54","ITGB8","PRKCG","PPrel","binding/association"
"55","ITGB8","SRC","PPrel","activation"
"56","ITGB8","PTK2","PPrel","activation"
"57","FLNA","ITGB1","PPrel","binding/association"
"58","FLNA","ITGB3","PPrel","binding/association"
"59","FLNA","ITGB4","PPrel","binding/association"
"60","FLNA","ITGB5","PPrel","binding/association"
"61","FLNA","ITGB6","PPrel","binding/association"
"62","FLNA","ITGB7","PPrel","binding/association"
"63","FLNA","ITGB8","PPrel","binding/association"
"64","FLNA","ITGA11","PPrel","binding/association"
"65","FLNA","ITGA6","PPrel","binding/association"
"66","FLNA","ITGA1","PPrel","binding/association"
"67","FLNA","ITGA2","PPrel","binding/association"
"68","FLNA","ITGA2B","PPrel","binding/association"
"69","FLNA","ITGA3","PPrel","binding/association"
"70","FLNA","ITGA4","PPrel","binding/association"
"71","FLNA","ITGA5","PPrel","binding/association"
"72","FLNA","ITGA7","PPrel","binding/association"
"73","FLNA","ITGA9","PPrel","binding/association"
"74","FLNA","ITGAV","PPrel","binding/association"
"75","FLNA","ITGA10","PPrel","binding/association"
"76","FLNA","ITGA8","PPrel","binding/association"
"77","FLNB","ITGB1","PPrel","binding/association"
"78","FLNB","ITGB3","PPrel","binding/association"
"79","FLNB","ITGB4","PPrel","binding/association"
"80","FLNB","ITGB5","PPrel","binding/association"
"81","FLNB","ITGB6","PPrel","binding/association"
"82","FLNB","ITGB7","PPrel","binding/association"
"83","FLNB","ITGB8","PPrel","binding/association"
"84","FLNB","ITGA11","PPrel","binding/association"
"85","FLNB","ITGA6","PPrel","binding/association"
"86","FLNB","ITGA1","PPrel","binding/association"
"87","FLNB","ITGA2","PPrel","binding/association"
"88","FLNB","ITGA2B","PPrel","binding/association"
"89","FLNB","ITGA3","PPrel","binding/association"
"90","FLNB","ITGA4","PPrel","binding/association"
"91","FLNB","ITGA5","PPrel","binding/association"
"92","FLNB","ITGA7","PPrel","binding/association"
"93","FLNB","ITGA9","PPrel","binding/association"
"94","FLNB","ITGAV","PPrel","binding/association"
"95","FLNB","ITGA10","PPrel","binding/association"
"96","FLNB","ITGA8","PPrel","binding/association"
"97","CDC42","PAK4","PPrel","activation"
"98","CDC42","BUB1B-PAK6","PPrel","activation"
"99","CDC42","PAK1","PPrel","activation"
"100","CDC42","PAK2","PPrel","activation"
"101","CDC42","PAK3","PPrel","activation"
"102","CDC42","PAK6","PPrel","activation"
"103","CDC42","PAK5","PPrel","activation"
"104","CDC42","ACTB","PPrel","activation"
"105","CDC42","ACTB","PPrel","indirect effect"
"106","CDC42","ACTG1","PPrel","activation"
"107","CDC42","ACTG1","PPrel","indirect effect"
"108","CDC42","RAC1","PPrel","activation"
"109","CDC42","RAC1","PPrel","indirect effect"
"110","CDC42","RAC2","PPrel","activation"
"111","CDC42","RAC2","PPrel","indirect effect"
"112","CDC42","RAC3","PPrel","activation"
"113","CDC42","RAC3","PPrel","indirect effect"
"114","MYLK4","MYL12B","PPrel","activation"
"115","MYLK4","MYL12B","PPrel","phosphorylation"
"116","MYLK4","MYL9","PPrel","activation"
"117","MYLK4","MYL9","PPrel","phosphorylation"
"118","MYLK4","MYL12A","PPrel","activation"
"119","MYLK4","MYL12A","PPrel","phosphorylation"
"120","MYLK4","MYL11","PPrel","activation"
"121","MYLK4","MYL11","PPrel","phosphorylation"
"122","MYLK4","MYL2","PPrel","activation"
"123","MYLK4","MYL2","PPrel","phosphorylation"
"124","MYLK4","MYL5","PPrel","activation"
"125","MYLK4","MYL5","PPrel","phosphorylation"
"126","MYLK4","MYL7","PPrel","activation"
"127","MYLK4","MYL7","PPrel","phosphorylation"
"128","MYLK4","MYL10","PPrel","activation"
"129","MYLK4","MYL10","PPrel","phosphorylation"
"130","MYLK","MYL12B","PPrel","activation"
"131","MYLK","MYL12B","PPrel","phosphorylation"
"132","MYLK","MYL9","PPrel","activation"
"133","MYLK","MYL9","PPrel","phosphorylation"
"134","MYLK","MYL12A","PPrel","activation"
"135","MYLK","MYL12A","PPrel","phosphorylation"
"136","MYLK","MYL11","PPrel","activation"
"137","MYLK","MYL11","PPrel","phosphorylation"
"138","MYLK","MYL2","PPrel","activation"
"139","MYLK","MYL2","PPrel","phosphorylation"
"140","MYLK","MYL5","PPrel","activation"
"141","MYLK","MYL5","PPrel","phosphorylation"
"142","MYLK","MYL7","PPrel","activation"
"143","MYLK","MYL7","PPrel","phosphorylation"
"144","MYLK","MYL10","PPrel","activation"
"145","MYLK","MYL10","PPrel","phosphorylation"
"146","MYLK2","MYL12B","PPrel","activation"
"147","MYLK2","MYL12B","PPrel","phosphorylation"
"148","MYLK2","MYL9","PPrel","activation"
"149","MYLK2","MYL9","PPrel","phosphorylation"
"150","MYLK2","MYL12A","PPrel","activation"
"151","MYLK2","MYL12A","PPrel","phosphorylation"
"152","MYLK2","MYL11","PPrel","activation"
"153","MYLK2","MYL11","PPrel","phosphorylation"
"154","MYLK2","MYL2","PPrel","activation"
"155","MYLK2","MYL2","PPrel","phosphorylation"
"156","MYLK2","MYL5","PPrel","activation"
"157","MYLK2","MYL5","PPrel","phosphorylation"
"158","MYLK2","MYL7","PPrel","activation"
"159","MYLK2","MYL7","PPrel","phosphorylation"
"160","MYLK2","MYL10","PPrel","activation"
"161","MYLK2","MYL10","PPrel","phosphorylation"
"162","MYLK3","MYL12B","PPrel","activation"
"163","MYLK3","MYL12B","PPrel","phosphorylation"
"164","MYLK3","MYL9","PPrel","activation"
"165","MYLK3","MYL9","PPrel","phosphorylation"
"166","MYLK3","MYL12A","PPrel","activation"
"167","MYLK3","MYL12A","PPrel","phosphorylation"
"168","MYLK3","MYL11","PPrel","activation"
"169","MYLK3","MYL11","PPrel","phosphorylation"
"170","MYLK3","MYL2","PPrel","activation"
"171","MYLK3","MYL2","PPrel","phosphorylation"
"172","MYLK3","MYL5","PPrel","activation"
"173","MYLK3","MYL5","PPrel","phosphorylation"
"174","MYLK3","MYL7","PPrel","activation"
"175","MYLK3","MYL7","PPrel","phosphorylation"
"176","MYLK3","MYL10","PPrel","activation"
"177","MYLK3","MYL10","PPrel","phosphorylation"
"178","MYL12B","ACTB","PPrel","activation"
"179","MYL12B","ACTG1","PPrel","activation"
"180","MYL9","ACTB","PPrel","activation"
"181","MYL9","ACTG1","PPrel","activation"
"182","MYL12A","ACTB","PPrel","activation"
"183","MYL12A","ACTG1","PPrel","activation"
"184","MYL11","ACTB","PPrel","activation"
"185","MYL11","ACTG1","PPrel","activation"
"186","MYL2","ACTB","PPrel","activation"
"187","MYL2","ACTG1","PPrel","activation"
"188","MYL5","ACTB","PPrel","activation"
"189","MYL5","ACTG1","PPrel","activation"
"190","MYL7","ACTB","PPrel","activation"
"191","MYL7","ACTG1","PPrel","activation"
"192","MYL10","ACTB","PPrel","activation"
"193","MYL10","ACTG1","PPrel","activation"
"194","DIAPH1","ACTB","PPrel","indirect effect"
"195","DIAPH1","ACTG1","PPrel","indirect effect"
"196","PPP1R12A","MYL12B","PPrel","inhibition"
"197","PPP1R12A","MYL12B","PPrel","dephosphorylation"
"198","PPP1R12A","MYL9","PPrel","inhibition"
"199","PPP1R12A","MYL9","PPrel","dephosphorylation"
"200","PPP1R12A","MYL12A","PPrel","inhibition"
"201","PPP1R12A","MYL12A","PPrel","dephosphorylation"
"202","PPP1R12A","MYL11","PPrel","inhibition"
"203","PPP1R12A","MYL11","PPrel","dephosphorylation"
"204","PPP1R12A","MYL2","PPrel","inhibition"
"205","PPP1R12A","MYL2","PPrel","dephosphorylation"
"206","PPP1R12A","MYL5","PPrel","inhibition"
"207","PPP1R12A","MYL5","PPrel","dephosphorylation"
"208","PPP1R12A","MYL7","PPrel","inhibition"
"209","PPP1R12A","MYL7","PPrel","dephosphorylation"
"210","PPP1R12A","MYL10","PPrel","inhibition"
"211","PPP1R12A","MYL10","PPrel","dephosphorylation"
"212","PPP1R12B","MYL12B","PPrel","inhibition"
"213","PPP1R12B","MYL12B","PPrel","dephosphorylation"
"214","PPP1R12B","MYL9","PPrel","inhibition"
"215","PPP1R12B","MYL9","PPrel","dephosphorylation"
"216","PPP1R12B","MYL12A","PPrel","inhibition"
"217","PPP1R12B","MYL12A","PPrel","dephosphorylation"
"218","PPP1R12B","MYL11","PPrel","inhibition"
"219","PPP1R12B","MYL11","PPrel","dephosphorylation"
"220","PPP1R12B","MYL2","PPrel","inhibition"
"221","PPP1R12B","MYL2","PPrel","dephosphorylation"
"222","PPP1R12B","MYL5","PPrel","inhibition"
"223","PPP1R12B","MYL5","PPrel","dephosphorylation"
"224","PPP1R12B","MYL7","PPrel","inhibition"
"225","PPP1R12B","MYL7","PPrel","dephosphorylation"
"226","PPP1R12B","MYL10","PPrel","inhibition"
"227","PPP1R12B","MYL10","PPrel","dephosphorylation"
"228","PPP1R12C","MYL12B","PPrel","inhibition"
"229","PPP1R12C","MYL12B","PPrel","dephosphorylation"
"230","PPP1R12C","MYL9","PPrel","inhibition"
"231","PPP1R12C","MYL9","PPrel","dephosphorylation"
"232","PPP1R12C","MYL12A","PPrel","inhibition"
"233","PPP1R12C","MYL12A","PPrel","dephosphorylation"
"234","PPP1R12C","MYL11","PPrel","inhibition"
"235","PPP1R12C","MYL11","PPrel","dephosphorylation"
"236","PPP1R12C","MYL2","PPrel","inhibition"
"237","PPP1R12C","MYL2","PPrel","dephosphorylation"
"238","PPP1R12C","MYL5","PPrel","inhibition"
"239","PPP1R12C","MYL5","PPrel","dephosphorylation"
"240","PPP1R12C","MYL7","PPrel","inhibition"
"241","PPP1R12C","MYL7","PPrel","dephosphorylation"
"242","PPP1R12C","MYL10","PPrel","inhibition"
"243","PPP1R12C","MYL10","PPrel","dephosphorylation"
"244","PPP1CA","MYL12B","PPrel","inhibition"
"245","PPP1CA","MYL12B","PPrel","dephosphorylation"
"246","PPP1CA","MYL9","PPrel","inhibition"
"247","PPP1CA","MYL9","PPrel","dephosphorylation"
"248","PPP1CA","MYL12A","PPrel","inhibition"
"249","PPP1CA","MYL12A","PPrel","dephosphorylation"
"250","PPP1CA","MYL11","PPrel","inhibition"
"251","PPP1CA","MYL11","PPrel","dephosphorylation"
"252","PPP1CA","MYL2","PPrel","inhibition"
"253","PPP1CA","MYL2","PPrel","dephosphorylation"
"254","PPP1CA","MYL5","PPrel","inhibition"
"255","PPP1CA","MYL5","PPrel","dephosphorylation"
"256","PPP1CA","MYL7","PPrel","inhibition"
