"","from","to","type","subtype"
"1","ESR1","CARM1","PPrel","binding/association"
"2","ESR1","MED1","PPrel","binding/association"
"3","ESR1","NCOA3","PPrel","binding/association"
"4","ESR1","NCOR1","PPrel","binding/association"
"5","ESR2","CARM1","PPrel","binding/association"
"6","ESR2","MED1","PPrel","binding/association"
"7","ESR2","NCOA3","PPrel","binding/association"
"8","ESR2","NCOR1","PPrel","binding/association"
"9","GPER1","GNAS","PPrel","activation"
"10","GPER1","PTK2","PPrel","binding/association"
"11","GPER1","SRC","PPrel","binding/association"
"12","SRC","MMP2","PPrel","activation"
"13","SRC","MMP9","PPrel","activation"
"14","SRC","ESR1","PPrel","activation"
"15","SRC","ESR1","PPrel","phosphorylation"
"16","SRC","ESR2","PPrel","activation"
"17","SRC","ESR2","PPrel","phosphorylation"
"18","SRC","CARM1","PPrel","activation"
"19","SRC","CARM1","PPrel","phosphorylation"
"20","SRC","MED1","PPrel","activation"
"21","SRC","MED1","PPrel","phosphorylation"
"22","SRC","NCOA3","PPrel","activation"
"23","SRC","NCOA3","PPrel","phosphorylation"
"24","SRC","FOS","PPrel","activation"
"25","SRC","FOS","PPrel","phosphorylation"
"26","SRC","JUN","PPrel","activation"
"27","SRC","JUN","PPrel","phosphorylation"
"28","SRC","SP1","PPrel","activation"
"29","SRC","SP1","PPrel","phosphorylation"
"30","MMP2","HBEGF","PPrel","activation"
"31","MMP9","HBEGF","PPrel","activation"
"32","HBEGF","HBEGF","PPrel","activation"
"33","HBEGF","EGFR","PPrel","activation"
"34","EGFR","SHC2","PPrel","activation"
"35","EGFR","SHC4","PPrel","activation"
"36","EGFR","SHC3","PPrel","activation"
"37","EGFR","SHC1","PPrel","activation"
"38","EGFR","P3R3URF-PIK3R3","PPrel","activation"
"39","EGFR","PIK3CA","PPrel","activation"
"40","EGFR","PIK3CB","PPrel","activation"
"41","EGFR","PIK3CD","PPrel","activation"
"42","EGFR","PIK3R1","PPrel","activation"
"43","EGFR","PIK3R2","PPrel","activation"
"44","EGFR","PIK3R3","PPrel","activation"
"45","CARM1","FOS","PPrel","binding/association"
"46","CARM1","JUN","PPrel","binding/association"
"47","CARM1","SP1","PPrel","binding/association"
"48","CARM1","SRC","PPrel","binding/association"
"49","MED1","FOS","PPrel","binding/association"
"50","MED1","JUN","PPrel","binding/association"
"51","MED1","SP1","PPrel","binding/association"
"52","MED1","SRC","PPrel","binding/association"
"53","NCOA3","FOS","PPrel","binding/association"
"54","NCOA3","JUN","PPrel","binding/association"
"55","NCOA3","SP1","PPrel","binding/association"
"56","NCOA3","SRC","PPrel","binding/association"
"57","PRKACA","ARAF","PPrel","inhibition"
"58","PRKACA","ARAF","PPrel","phosphorylation"
"59","PRKACA","RAF1","PPrel","inhibition"
"60","PRKACA","RAF1","PPrel","phosphorylation"
"61","PRKACA","BRAF","PPrel","inhibition"
"62","PRKACA","BRAF","PPrel","phosphorylation"
"63","PRKACA","ESR1","PPrel","activation"
"64","PRKACA","ESR1","PPrel","phosphorylation"
"65","PRKACA","ESR2","PPrel","activation"
"66","PRKACA","ESR2","PPrel","phosphorylation"
"67","PRKACA","CARM1","PPrel","activation"
"68","PRKACA","CARM1","PPrel","phosphorylation"
"69","PRKACA","MED1","PPrel","activation"
"70","PRKACA","MED1","PPrel","phosphorylation"
"71","PRKACA","NCOA3","PPrel","activation"
"72","PRKACA","NCOA3","PPrel","phosphorylation"
"73","PRKACA","FOS","PPrel","activation"
"74","PRKACA","FOS","PPrel","phosphorylation"
"75","PRKACA","JUN","PPrel","activation"
"76","PRKACA","JUN","PPrel","phosphorylation"
"77","PRKACA","SP1","PPrel","activation"
"78","PRKACA","SP1","PPrel","phosphorylation"
"79","PRKACA","RPS6KB1","PPrel","activation"
"80","PRKACA","RPS6KB1","PPrel","phosphorylation"
"81","PRKACA","RPS6KB2","PPrel","activation"
"82","PRKACA","RPS6KB2","PPrel","phosphorylation"
"83","PRKACB","ARAF","PPrel","inhibition"
"84","PRKACB","ARAF","PPrel","phosphorylation"
"85","PRKACB","RAF1","PPrel","inhibition"
"86","PRKACB","RAF1","PPrel","phosphorylation"
"87","PRKACB","BRAF","PPrel","inhibition"
"88","PRKACB","BRAF","PPrel","phosphorylation"
"89","PRKACB","ESR1","PPrel","activation"
"90","PRKACB","ESR1","PPrel","phosphorylation"
"91","PRKACB","ESR2","PPrel","activation"
"92","PRKACB","ESR2","PPrel","phosphorylation"
"93","PRKACB","CARM1","PPrel","activation"
"94","PRKACB","CARM1","PPrel","phosphorylation"
"95","PRKACB","MED1","PPrel","activation"
"96","PRKACB","MED1","PPrel","phosphorylation"
"97","PRKACB","NCOA3","PPrel","activation"
"98","PRKACB","NCOA3","PPrel","phosphorylation"
"99","PRKACB","FOS","PPrel","activation"
"100","PRKACB","FOS","PPrel","phosphorylation"
"101","PRKACB","JUN","PPrel","activation"
"102","PRKACB","JUN","PPrel","phosphorylation"
"103","PRKACB","SP1","PPrel","activation"
"104","PRKACB","SP1","PPrel","phosphorylation"
"105","PRKACB","RPS6KB1","PPrel","activation"
"106","PRKACB","RPS6KB1","PPrel","phosphorylation"
"107","PRKACB","RPS6KB2","PPrel","activation"
"108","PRKACB","RPS6KB2","PPrel","phosphorylation"
"109","PRKACG","ARAF","PPrel","inhibition"
"110","PRKACG","ARAF","PPrel","phosphorylation"
"111","PRKACG","RAF1","PPrel","inhibition"
"112","PRKACG","RAF1","PPrel","phosphorylation"
"113","PRKACG","BRAF","PPrel","inhibition"
"114","PRKACG","BRAF","PPrel","phosphorylation"
"115","PRKACG","ESR1","PPrel","activation"
"116","PRKACG","ESR1","PPrel","phosphorylation"
"117","PRKACG","ESR2","PPrel","activation"
"118","PRKACG","ESR2","PPrel","phosphorylation"
"119","PRKACG","CARM1","PPrel","activation"
"120","PRKACG","CARM1","PPrel","phosphorylation"
"121","PRKACG","MED1","PPrel","activation"
"122","PRKACG","MED1","PPrel","phosphorylation"
"123","PRKACG","NCOA3","PPrel","activation"
"124","PRKACG","NCOA3","PPrel","phosphorylation"
"125","PRKACG","FOS","PPrel","activation"
"126","PRKACG","FOS","PPrel","phosphorylation"
"127","PRKACG","JUN","PPrel","activation"
"128","PRKACG","JUN","PPrel","phosphorylation"
"129","PRKACG","SP1","PPrel","activation"
"130","PRKACG","SP1","PPrel","phosphorylation"
"131","PRKACG","RPS6KB1","PPrel","activation"
"132","PRKACG","RPS6KB1","PPrel","phosphorylation"
"133","PRKACG","RPS6KB2","PPrel","activation"
"134","PRKACG","RPS6KB2","PPrel","phosphorylation"
"135","HRAS","ARAF","PPrel","activation"
"136","HRAS","RAF1","PPrel","activation"
"137","HRAS","BRAF","PPrel","activation"
