"","from","to","type","subtype"
"1","LOC101927180","PPA2","ECrel","compound"
"2","LOC101927180","PPA1","ECrel","compound"
"3","LOC101927180","LHPP","ECrel","compound"
"4","TCIRG1","PPA2","ECrel","compound"
"5","TCIRG1","PPA1","ECrel","compound"
"6","TCIRG1","LHPP","ECrel","compound"
"7","ATP5PD","PPA2","ECrel","compound"
"8","ATP5PD","PPA1","ECrel","compound"
"9","ATP5PD","LHPP","ECrel","compound"
"10","ATP5MG","PPA2","ECrel","compound"
"11","ATP5MG","PPA1","ECrel","compound"
"12","ATP5MG","LHPP","ECrel","compound"
"13","LOC124901481","PPA2","ECrel","compound"
"14","LOC124901481","PPA1","ECrel","compound"
"15","LOC124901481","LHPP","ECrel","compound"
"16","ATP6V1G3","PPA2","ECrel","compound"
"17","ATP6V1G3","PPA1","ECrel","compound"
"18","ATP6V1G3","LHPP","ECrel","compound"
"19","ATP6V0E2","PPA2","ECrel","compound"
"20","ATP6V0E2","PPA1","ECrel","compound"
"21","ATP6V0E2","LHPP","ECrel","compound"
"22","ATP6V0A2","PPA2","ECrel","compound"
"23","ATP6V0A2","PPA1","ECrel","compound"
"24","ATP6V0A2","LHPP","ECrel","compound"
"25","ATP6V0D2","PPA2","ECrel","compound"
"26","ATP6V0D2","PPA1","ECrel","compound"
"27","ATP6V0D2","LHPP","ECrel","compound"
"28","ATP6V1C2","PPA2","ECrel","compound"
"29","ATP6V1C2","PPA1","ECrel","compound"
"30","ATP6V1C2","LHPP","ECrel","compound"
"31","ATP5MGL","PPA2","ECrel","compound"
"32","ATP5MGL","PPA1","ECrel","compound"
"33","ATP5MGL","LHPP","ECrel","compound"
"34","ATP6","PPA2","ECrel","compound"
"35","ATP6","PPA1","ECrel","compound"
"36","ATP6","LHPP","ECrel","compound"
"37","ATP8","PPA2","ECrel","compound"
"38","ATP8","PPA1","ECrel","compound"
"39","ATP8","LHPP","ECrel","compound"
"40","ATP5F1A","PPA2","ECrel","compound"
"41","ATP5F1A","PPA1","ECrel","compound"
"42","ATP5F1A","LHPP","ECrel","compound"
"43","ATP5F1B","PPA2","ECrel","compound"
"44","ATP5F1B","PPA1","ECrel","compound"
"45","ATP5F1B","LHPP","ECrel","compound"
"46","ATP6V0A4","PPA2","ECrel","compound"
"47","ATP6V0A4","PPA1","ECrel","compound"
"48","ATP6V0A4","LHPP","ECrel","compound"
"49","ATP5F1C","PPA2","ECrel","compound"
"50","ATP5F1C","PPA1","ECrel","compound"
"51","ATP5F1C","LHPP","ECrel","compound"
"52","ATP5F1D","PPA2","ECrel","compound"
"53","ATP5F1D","PPA1","ECrel","compound"
"54","ATP5F1D","LHPP","ECrel","compound"
"55","ATP6V1D","PPA2","ECrel","compound"
"56","ATP6V1D","PPA1","ECrel","compound"
"57","ATP6V1D","LHPP","ECrel","compound"
"58","ATP5F1E","PPA2","ECrel","compound"
"59","ATP5F1E","PPA1","ECrel","compound"
"60","ATP5F1E","LHPP","ECrel","compound"
"61","ATP5PB","PPA2","ECrel","compound"
"62","ATP5PB","PPA1","ECrel","compound"
"63","ATP5PB","LHPP","ECrel","compound"
"64","ATP5MC1","PPA2","ECrel","compound"
"65","ATP5MC1","PPA1","ECrel","compound"
"66","ATP5MC1","LHPP","ECrel","compound"
"67","ATP6V1H","PPA2","ECrel","compound"
"68","ATP6V1H","PPA1","ECrel","compound"
"69","ATP6V1H","LHPP","ECrel","compound"
"70","ATP5MC2","PPA2","ECrel","compound"
"71","ATP5MC2","PPA1","ECrel","compound"
"72","ATP5MC2","LHPP","ECrel","compound"
"73","ATP5MC3","PPA2","ECrel","compound"
"74","ATP5MC3","PPA1","ECrel","compound"
"75","ATP5MC3","LHPP","ECrel","compound"
"76","ATP5ME","PPA2","ECrel","compound"
"77","ATP5ME","PPA1","ECrel","compound"
"78","ATP5ME","LHPP","ECrel","compound"
"79","ATP5PF","PPA2","ECrel","compound"
"80","ATP5PF","PPA1","ECrel","compound"
"81","ATP5PF","LHPP","ECrel","compound"
"82","ATP6V1A","PPA2","ECrel","compound"
"83","ATP6V1A","PPA1","ECrel","compound"
"84","ATP6V1A","LHPP","ECrel","compound"
"85","ATP6V1B1","PPA2","ECrel","compound"
"86","ATP6V1B1","PPA1","ECrel","compound"
"87","ATP6V1B1","LHPP","ECrel","compound"
"88","ATP6V1B2","PPA2","ECrel","compound"
"89","ATP6V1B2","PPA1","ECrel","compound"
"90","ATP6V1B2","LHPP","ECrel","compound"
"91","ATP6V0C","PPA2","ECrel","compound"
"92","ATP6V0C","PPA1","ECrel","compound"
"93","ATP6V0C","LHPP","ECrel","compound"
"94","ATP6V1C1","PPA2","ECrel","compound"
"95","ATP6V1C1","PPA1","ECrel","compound"
"96","ATP6V1C1","LHPP","ECrel","compound"
"97","ATP6V1E1","PPA2","ECrel","compound"
"98","ATP6V1E1","PPA1","ECrel","compound"
"99","ATP6V1E1","LHPP","ECrel","compound"
"100","ATP6V0B","PPA2","ECrel","compound"
"101","ATP6V0B","PPA1","ECrel","compound"
"102","ATP6V0B","LHPP","ECrel","compound"
"103","ATP6V1G2","PPA2","ECrel","compound"
"104","ATP6V1G2","PPA1","ECrel","compound"
"105","ATP6V1G2","LHPP","ECrel","compound"
"106","ATP6V0A1","PPA2","ECrel","compound"
"107","ATP6V0A1","PPA1","ECrel","compound"
"108","ATP6V0A1","LHPP","ECrel","compound"
"109","ATP6AP1","PPA2","ECrel","compound"
"110","ATP6AP1","PPA1","ECrel","compound"
"111","ATP6AP1","LHPP","ECrel","compound"
"112","ATP5PO","PPA2","ECrel","compound"
"113","ATP5PO","PPA1","ECrel","compound"
"114","ATP5PO","LHPP","ECrel","compound"
"115","ATP6V0E1","PPA2","ECrel","compound"
"116","ATP6V0E1","PPA1","ECrel","compound"
"117","ATP6V0E1","LHPP","ECrel","compound"
"118","ATP6V1E2","PPA2","ECrel","compound"
"119","ATP6V1E2","PPA1","ECrel","compound"
"120","ATP6V1E2","LHPP","ECrel","compound"
"121","ATP6V0D1","PPA2","ECrel","compound"
"122","ATP6V0D1","PPA1","ECrel","compound"
"123","ATP6V0D1","LHPP","ECrel","compound"
"124","ATP6V1F","PPA2","ECrel","compound"
"125","ATP6V1F","PPA1","ECrel","compound"
"126","ATP6V1F","LHPP","ECrel","compound"
"127","ATP6V1G1","PPA2","ECrel","compound"
"128","ATP6V1G1","PPA1","ECrel","compound"
"129","ATP6V1G1","LHPP","ECrel","compound"
"130","ATP5MF","PPA2","ECrel","compound"
"131","ATP5MF","PPA1","ECrel","compound"
"132","ATP5MF","LHPP","ECrel","compound"
"133","ATP12A","PPA2","ECrel","compound"
"134","ATP12A","PPA1","ECrel","compound"
"135","ATP12A","LHPP","ECrel","compound"
"136","ATP4A","PPA2","ECrel","compound"
"137","ATP4A","PPA1","ECrel","compound"
"138","ATP4A","LHPP","ECrel","compound"
"139","ATP4B","PPA2","ECrel","compound"
"140","ATP4B","PPA1","ECrel","compound"
"141","ATP4B","LHPP","ECrel","compound"
