"","from","to","type","subtype"
"1","IL4","IL4R","PPrel","activation"
"2","IL4","IL2RG","PPrel","activation"
"3","IL4","IL13RA1","PPrel","activation"
"4","IL4","IL13RA2","PPrel","activation"
"5","IL18","IL18RAP","PPrel","activation"
"6","IL18","IL18R1","PPrel","activation"
"7","IL1B","IL1R2","PPrel","activation"
"8","IL1B","IL1RAP","PPrel","activation"
"9","IL1B","IL1R1","PPrel","activation"
"10","IL1A","IL1R2","PPrel","activation"
"11","IL1A","IL1RAP","PPrel","activation"
"12","IL1A","IL1R1","PPrel","activation"
"13","IL25","IL17RB","PPrel","activation"
"14","IL25","IL17RA","PPrel","activation"
"15","IL17B","IL17RB","PPrel","activation"
"16","IL17A","IL17RA","PPrel","activation"
"17","IL17A","IL17RC","PPrel","activation"
"18","GDF5","BMPR1A","PPrel","activation"
"19","GDF5","ACVR2A","PPrel","activation"
"20","GDF5","ACVR2B","PPrel","activation"
"21","GDF5","BMPR2","PPrel","activation"
"22","GDF5","BMPR1B","PPrel","activation"
"23","BMP7","ACVR2A","PPrel","activation"
"24","BMP7","ACVR1","PPrel","activation"
"25","BMP7","ACVR2B","PPrel","activation"
"26","BMP7","BMPR2","PPrel","activation"
"27","BMP7","BMPR1A","PPrel","activation"
"28","BMP7","BMPR1B","PPrel","activation"
"29","BMP2","BMPR1A","PPrel","activation"
"30","BMP2","ACVR2A","PPrel","activation"
"31","BMP2","ACVR2B","PPrel","activation"
"32","BMP2","BMPR2","PPrel","activation"
"33","BMP2","BMPR1B","PPrel","activation"
"34","AMH","ACVR1","PPrel",NA
"35","AMH","AMHR2","PPrel",NA
"36","AMH","BMPR1A","PPrel",NA
"37","INHBB","ACVR1B","PPrel",NA
"38","INHBB","ACVR2A","PPrel",NA
"39","INHBB","ACVR2B","PPrel",NA
"40","INHBB","ACVR1C","PPrel",NA
"41","INHBA","ACVR1B","PPrel",NA
"42","INHBA","ACVR2A","PPrel",NA
"43","INHBA","ACVR2B","PPrel",NA
"44","TGFB3","TGFBR1","PPrel",NA
"45","TGFB3","TGFBR2","PPrel",NA
"46","TGFB3","ACVRL1","PPrel",NA
"47","TGFB2","TGFBR1","PPrel",NA
"48","TGFB2","TGFBR2","PPrel",NA
"49","TGFB1","TGFBR1","PPrel",NA
"50","TGFB1","TGFBR2","PPrel",NA
"51","EDA","EDAR","PPrel","activation"
"52","EDA","EDA2R","PPrel","activation"
"53","TNFSF13B","TNFRSF17","PPrel","activation"
"54","TNFSF13B","TNFRSF13B","PPrel","activation"
"55","TNFSF13B","TNFRSF13C","PPrel","activation"
"56","TNFSF13","TNFRSF17","PPrel","activation"
"57","TNFSF13","TNFRSF13B","PPrel","activation"
"58","TNFSF18","TNFRSF18","PPrel","activation"
"59","TNFSF4","TNFRSF4","PPrel","activation"
"60","TNFSF9","TNFRSF9","PPrel","activation"
"61","TNFSF8","TNFRSF8","PPrel","activation"
"62","CD70","CD27","PPrel","activation"
"63","CD40LG","CD40","PPrel","activation"
"64","FASLG","TNFRSF6B","PPrel","activation"
"65","FASLG","FAS","PPrel","activation"
"66","TNFSF14","LTBR","PPrel","activation"
"67","TNFSF14","TNFRSF14","PPrel","activation"
"68","TNFSF14","TNFRSF6B","PPrel","activation"
"69","LTB","LTBR","PPrel","activation"
"70","LTA","TNFRSF1A","PPrel","activation"
"71","LTA","TNFRSF1B","PPrel","activation"
"72","LTA","LTBR","PPrel","activation"
"73","LTA","TNFRSF14","PPrel","activation"
"74","IL26","IL20RA","PPrel","activation"
"75","IL26","IL10RB","PPrel","activation"
"76","IFNL1","IL10RB","PPrel","activation"
"77","IFNL1","IFNLR1","PPrel","activation"
"78","IFNL2","IL10RB","PPrel","activation"
"79","IFNL2","IFNLR1","PPrel","activation"
"80","IFNL3","IL10RB","PPrel","activation"
"81","IFNL3","IFNLR1","PPrel","activation"
"82","IL22","IL10RB","PPrel","activation"
"83","IL22","IL22RA1","PPrel","activation"
"84","IL24","IL20RA","PPrel","activation"
"85","IL24","IL20RB","PPrel","activation"
"86","IL24","IL22RA1","PPrel","activation"
"87","IL20","IL20RA","PPrel","activation"
"88","IL20","IL20RB","PPrel","activation"
"89","IL20","IL22RA1","PPrel","activation"
"90","IL19","IL20RA","PPrel","activation"
"91","IL19","IL20RB","PPrel","activation"
"92","IL10","IL10RB","PPrel","activation"
"93","IL10","IL10RA","PPrel","activation"
"94","IFNG","IFNGR2","PPrel","activation"
"95","IFNG","IFNGR1","PPrel","activation"
"96","IFNE","IFNAR2","PPrel","activation"
"97","IFNE","IFNAR1","PPrel","activation"
"98","IFNK","IFNAR2","PPrel","activation"
"99","IFNK","IFNAR1","PPrel","activation"
"100","IFNW1","IFNAR2","PPrel","activation"
"101","IFNW1","IFNAR1","PPrel","activation"
"102","IFNB1","IFNAR2","PPrel","activation"
"103","IFNB1","IFNAR1","PPrel","activation"
"104","IFNA1","IFNAR2","PPrel","activation"
"105","IFNA1","IFNAR1","PPrel","activation"
"106","IFNA2","IFNAR2","PPrel","activation"
"107","IFNA2","IFNAR1","PPrel","activation"
"108","IFNA4","IFNAR2","PPrel","activation"
"109","IFNA4","IFNAR1","PPrel","activation"
"110","IFNA5","IFNAR2","PPrel","activation"
"111","IFNA5","IFNAR1","PPrel","activation"
"112","IFNA6","IFNAR2","PPrel","activation"
"113","IFNA6","IFNAR1","PPrel","activation"
"114","IFNA7","IFNAR2","PPrel","activation"
"115","IFNA7","IFNAR1","PPrel","activation"
