"","from","to","type","subtype"
"1","TAS1R2","TAS1R3","PPrel","binding/association"
"2","TAS1R2","GNB3","PPrel","activation"
"3","TAS1R2","GNAT3","PPrel","activation"
"4","TAS1R2","GNG13","PPrel","activation"
"5","SCN2A","CALHM1","PPrel","activation"
"6","SCN3A","CALHM1","PPrel","activation"
"7","SCN9A","CALHM1","PPrel","activation"
"8","PKD1L3","PKD2L1","PPrel","binding/association"
"9","TAS1R1","TAS1R3","PPrel","binding/association"
"10","TAS1R1","GNB3","PPrel","activation"
"11","TAS1R1","GNAT3","PPrel","activation"
"12","TAS1R1","GNG13","PPrel","activation"
"13","TAS1R3","GNB3","PPrel","activation"
"14","TAS1R3","GNAT3","PPrel","activation"
"15","TAS1R3","GNG13","PPrel","activation"
"16","CHRM3","CALHM1","PPrel","activation"
"17","CHRM3","CALHM1","PPrel","indirect effect"
"18","GNB3","PLCB1","PPrel","activation"
"19","GNB3","PLCB2","PPrel","activation"
"20","GNB3","PLCB3","PPrel","activation"
"21","GNB3","PLCB4","PPrel","activation"
"22","GNB3","PDE1A","PPrel","activation"
"23","GNB3","PDE1C","PPrel","activation"
"24","GNB3","PDE1B","PPrel","activation"
"25","GNAT3","PLCB1","PPrel","activation"
"26","GNAT3","PLCB2","PPrel","activation"
"27","GNAT3","PLCB3","PPrel","activation"
"28","GNAT3","PLCB4","PPrel","activation"
"29","GNAT3","PDE1A","PPrel","activation"
"30","GNAT3","PDE1C","PPrel","activation"
"31","GNAT3","PDE1B","PPrel","activation"
"32","GNG13","PLCB1","PPrel","activation"
"33","GNG13","PLCB2","PPrel","activation"
"34","GNG13","PLCB3","PPrel","activation"
"35","GNG13","PLCB4","PPrel","activation"
"36","GNG13","PDE1A","PPrel","activation"
"37","GNG13","PDE1C","PPrel","activation"
"38","GNG13","PDE1B","PPrel","activation"
