"","from","to","type","subtype"
"1","STX1B","SNAP25","PPrel","binding/association"
"2","STX1B","VAMP2","PPrel","binding/association"
"3","STX2","SNAP25","PPrel","binding/association"
"4","STX2","VAMP2","PPrel","binding/association"
"5","STX1A","SNAP25","PPrel","binding/association"
"6","STX1A","VAMP2","PPrel","binding/association"
"7","STX3","SNAP25","PPrel","binding/association"
"8","STX3","VAMP2","PPrel","binding/association"
"9","RAB3A","RIMS1","PPrel","binding/association"
"10","VAMP2","STX1B","PPrel","binding/association"
"11","VAMP2","STX2","PPrel","binding/association"
"12","VAMP2","STX1A","PPrel","binding/association"
"13","VAMP2","STX3","PPrel","binding/association"
"14","CLTA","AP2M1","PPrel","binding/association"
"15","CLTA","AP2S1","PPrel","binding/association"
"16","CLTA","AP2A1","PPrel","binding/association"
"17","CLTA","AP2A2","PPrel","binding/association"
"18","CLTA","AP2B1","PPrel","binding/association"
"19","CLTB","AP2M1","PPrel","binding/association"
"20","CLTB","AP2S1","PPrel","binding/association"
"21","CLTB","AP2A1","PPrel","binding/association"
"22","CLTB","AP2A2","PPrel","binding/association"
"23","CLTB","AP2B1","PPrel","binding/association"
"24","CLTC","AP2M1","PPrel","binding/association"
"25","CLTC","AP2S1","PPrel","binding/association"
"26","CLTC","AP2A1","PPrel","binding/association"
"27","CLTC","AP2A2","PPrel","binding/association"
"28","CLTC","AP2B1","PPrel","binding/association"
"29","CLTCL1","AP2M1","PPrel","binding/association"
"30","CLTCL1","AP2S1","PPrel","binding/association"
"31","CLTCL1","AP2A1","PPrel","binding/association"
"32","CLTCL1","AP2A2","PPrel","binding/association"
"33","CLTCL1","AP2B1","PPrel","binding/association"
"34","STXBP1","STX1B","PPrel","binding/association"
"35","STXBP1","STX2","PPrel","binding/association"
"36","STXBP1","STX1A","PPrel","binding/association"
"37","STXBP1","STX3","PPrel","binding/association"
