"","from","to","type","subtype"
"1","VDR","SLC34A2","GErel","expression"
"2","VDR","SLC34A3","GErel","expression"
"3","VDR","SLC34A1","GErel","expression"
"4","VDR","TRPV6","GErel","expression"
"5","VDR","S100G","GErel","expression"
"6","VDR","ATP2B1","GErel","expression"
"7","VDR","ATP2B2","GErel","expression"
"8","VDR","ATP2B3","GErel","expression"
"9","VDR","ATP2B4","GErel","expression"
"10","VDR","SLC8A2","GErel","expression"
"11","VDR","SLC8A1","GErel","expression"
"12","VDR","SLC8A3","GErel","expression"
"13","SLC40A1","HEPHL1","PCrel","binding/association"
"14","SLC40A1","HEPH","PCrel","binding/association"
