"","from","to","type","subtype"
"1","ALDH6A1","ACSS3","ECrel","compound"
"2","ALDH6A1","ACSS2","ECrel","compound"
"3","ALDH6A1","ACSS1","ECrel","compound"
"4","ALDH6A1","ACADS","ECrel","compound"
"5","ALDH6A1","ECHDC1","ECrel","compound"
"6","ALDH6A1","PCCA","ECrel","compound"
"7","ALDH6A1","PCCB","ECrel","compound"
"8","ALDH6A1","MLYCD","ECrel","compound"
"9","ALDH6A1","ACACA","ECrel","compound"
"10","ALDH6A1","ACACB","ECrel","compound"
"11","ALDH6A1","DBT","ECrel","compound"
"12","ABAT","ALDH6A1","ECrel","compound"
"13","HIBCH","ECHS1","ECrel","compound"
"14","HIBCH","EHHADH","ECrel","compound"
"15","HIBCH","HADHA","ECrel","compound"
"16","MCEE","MMUT","ECrel","compound"
"17","MCEE","PCCA","ECrel","compound"
"18","MCEE","PCCB","ECrel","compound"
"19","MCEE","ECHDC1","ECrel","compound"
"20","PCCA","ACSS3","ECrel","compound"
"21","PCCA","ACSS2","ECrel","compound"
"22","PCCA","ACSS1","ECrel","compound"
"23","PCCA","ACADS","ECrel","compound"
"24","PCCB","ACSS3","ECrel","compound"
"25","PCCB","ACSS2","ECrel","compound"
"26","PCCB","ACSS1","ECrel","compound"
"27","PCCB","ACADS","ECrel","compound"
"28","ECHDC1","ACSS3","ECrel","compound"
"29","ECHDC1","ACSS2","ECrel","compound"
"30","ECHDC1","ACSS1","ECrel","compound"
"31","ECHDC1","ACADS","ECrel","compound"
"32","ACSS3","ACSS2","ECrel","compound"
"33","ACSS3","ACSS1","ECrel","compound"
"34","ACSS3","ACADS","ECrel","compound"
"35","ACSS2","ACADS","ECrel","compound"
"36","ACSS1","ACADS","ECrel","compound"
"37","ECHS1","ACOX1","ECrel","compound"
"38","ECHS1","ACOX3","ECrel","compound"
"39","EHHADH","ACOX1","ECrel","compound"
"40","EHHADH","ACOX3","ECrel","compound"
"41","HADHA","ACOX1","ECrel","compound"
"42","HADHA","ACOX3","ECrel","compound"
"43","ACADS","ECHS1","ECrel","compound"
"44","ACADS","EHHADH","ECrel","compound"
"45","ACADS","HADHA","ECrel","compound"
"46","MMUT","SUCLG2","ECrel","compound"
"47","MMUT","SUCLG1","ECrel","compound"
"48","MMUT","SUCLA2","ECrel","compound"
"49","DLD","DBT","ECrel","compound"
"50","BCKDHA","DLD","ECrel","compound"
"51","BCKDHA","DBT","ECrel","compound"
"52","BCKDHA","LDHAL6A","ECrel","compound"
"53","BCKDHA","LDHA","ECrel","compound"
"54","BCKDHA","LDHB","ECrel","compound"
"55","BCKDHA","LDHC","ECrel","compound"
"56","BCKDHA","LDHAL6B","ECrel","compound"
"57","BCKDHB","DLD","ECrel","compound"
"58","BCKDHB","DBT","ECrel","compound"
"59","BCKDHB","LDHAL6A","ECrel","compound"
"60","BCKDHB","LDHA","ECrel","compound"
"61","BCKDHB","LDHB","ECrel","compound"
"62","BCKDHB","LDHC","ECrel","compound"
"63","BCKDHB","LDHAL6B","ECrel","compound"
"64","DBT","ACADS","ECrel","compound"
"65","DBT","PCCA","ECrel","compound"
"66","DBT","PCCB","ECrel","compound"
"67","DBT","ECHDC1","ECrel","compound"
"68","DBT","ACSS2","ECrel","compound"
"69","DBT","ACSS1","ECrel","compound"
"70","DBT","ACSS3","ECrel","compound"
"71","ACOX1","PCCA","ECrel","compound"
"72","ACOX1","PCCB","ECrel","compound"
"73","ACOX1","ECHDC1","ECrel","compound"
"74","ACOX1","ALDH6A1","ECrel","compound"
"75","ACOX1","ACSS3","ECrel","compound"
"76","ACOX1","ACSS2","ECrel","compound"
"77","ACOX1","ACSS1","ECrel","compound"
"78","ACOX1","DBT","ECrel","compound"
"79","ACOX3","PCCA","ECrel","compound"
"80","ACOX3","PCCB","ECrel","compound"
"81","ACOX3","ECHDC1","ECrel","compound"
"82","ACOX3","ALDH6A1","ECrel","compound"
"83","ACOX3","ACSS3","ECrel","compound"
"84","ACOX3","ACSS2","ECrel","compound"
"85","ACOX3","ACSS1","ECrel","compound"
"86","ACOX3","DBT","ECrel","compound"
