"","from","to","type","subtype"
"1","P2RY2","GNAQ","PPrel","activation"
"2","BDKRB1","GNAQ","PPrel","activation"
"3","BDKRB2","GNAQ","PPrel","activation"
"4","HTR2A","GNAQ","PPrel","activation"
"5","HTR2B","GNAQ","PPrel","activation"
"6","HTR2C","GNAQ","PPrel","activation"
"7","HRH1","GNAQ","PPrel","activation"
"8","PTGER2","GNAS","PPrel","activation"
"9","PTGER4","GNAS","PPrel","activation"
"10","TRPV1","TRPV1","PPrel","activation"
"11","TRPV1","TRPV1","PPrel","indirect effect"
"12","IL1R1","MAP2K3","PPrel","activation"
"13","IL1R1","MAP2K3","PPrel","indirect effect"
"14","IL1R1","MAP2K6","PPrel","activation"
"15","IL1R1","MAP2K6","PPrel","indirect effect"
"16","IL1RAP","MAP2K3","PPrel","activation"
"17","IL1RAP","MAP2K3","PPrel","indirect effect"
"18","IL1RAP","MAP2K6","PPrel","activation"
"19","IL1RAP","MAP2K6","PPrel","indirect effect"
"20","NTRK1","PLCG1","PPrel","activation"
"21","NTRK1","PLCG2","PPrel","activation"
"22","NTRK1","P3R3URF-PIK3R3","PPrel","activation"
"23","NTRK1","PIK3CA","PPrel","activation"
"24","NTRK1","PIK3CB","PPrel","activation"
"25","NTRK1","PIK3CD","PPrel","activation"
"26","NTRK1","PIK3R1","PPrel","activation"
"27","NTRK1","PIK3R2","PPrel","activation"
"28","NTRK1","PIK3R3","PPrel","activation"
"29","IL1B","IL1R1","PPrel","activation"
"30","IL1B","IL1RAP","PPrel","activation"
"31","NGF","NTRK1","PPrel","activation"
"32","GNAQ","PLA2G4B","PPrel","activation"
"33","GNAQ","PLA2G4E","PPrel","activation"
"34","GNAQ","PLA2G4F","PPrel","activation"
"35","GNAQ","PLA2G4D","PPrel","activation"
"36","GNAQ","PLA2G4A","PPrel","activation"
"37","GNAQ","PLA2G6","PPrel","activation"
"38","GNAQ","PLA2G4C","PPrel","activation"
"39","GNAQ","JMJD7-PLA2G4B","PPrel","activation"
"40","GNAQ","PLCB1","PPrel","activation"
"41","GNAQ","PLCB2","PPrel","activation"
"42","GNAQ","PLCB3","PPrel","activation"
"43","GNAQ","PLCB4","PPrel","activation"
"44","GNAS","ADCY1","PPrel","activation"
"45","GNAS","ADCY2","PPrel","activation"
"46","GNAS","ADCY3","PPrel","activation"
"47","GNAS","ADCY5","PPrel","activation"
"48","GNAS","ADCY6","PPrel","activation"
"49","GNAS","ADCY7","PPrel","activation"
"50","GNAS","ADCY8","PPrel","activation"
"51","GNAS","ADCY9","PPrel","activation"
"52","GNAS","ADCY4","PPrel","activation"
"53","PRKCE","PPP1CA","PPrel","activation"
"54","PRKCE","PPP1CB","PPrel","activation"
"55","PRKCE","PPP1CC","PPrel","activation"
"56","PRKCE","TRPV1","PPrel","activation"
"57","PRKCE","TRPA1","PPrel","activation"
"58","PRKCE","TRPA1","PPrel","phosphorylation"
"59","PRKCE","TRPV4","PPrel","activation"
"60","PRKCE","TRPV4","PPrel","phosphorylation"
"61","PRKACA","TRPV1","PPrel","activation"
"62","PRKACA","TRPV1","PPrel","phosphorylation"
"63","PRKACA","TRPV4","PPrel","activation"
"64","PRKACA","TRPV4","PPrel","indirect effect"
"65","PRKACA","TRPM8","PPrel","inhibition"
"66","PRKACA","TRPM8","PPrel","indirect effect"
"67","PRKACB","TRPV1","PPrel","activation"
"68","PRKACB","TRPV1","PPrel","phosphorylation"
"69","PRKACB","TRPV4","PPrel","activation"
"70","PRKACB","TRPV4","PPrel","indirect effect"
"71","PRKACB","TRPM8","PPrel","inhibition"
"72","PRKACB","TRPM8","PPrel","indirect effect"
"73","PRKACG","TRPV1","PPrel","activation"
"74","PRKACG","TRPV1","PPrel","phosphorylation"
"75","PRKACG","TRPV4","PPrel","activation"
"76","PRKACG","TRPV4","PPrel","indirect effect"
"77","PRKACG","TRPM8","PPrel","inhibition"
"78","PRKACG","TRPM8","PPrel","indirect effect"
"79","CAMK2A","TRPV1","PPrel","activation"
"80","CAMK2A","TRPV1","PPrel","phosphorylation"
"81","CAMK2B","TRPV1","PPrel","activation"
"82","CAMK2B","TRPV1","PPrel","phosphorylation"
"83","CAMK2D","TRPV1","PPrel","activation"
"84","CAMK2D","TRPV1","PPrel","phosphorylation"
"85","CAMK2G","TRPV1","PPrel","activation"
"86","CAMK2G","TRPV1","PPrel","phosphorylation"
"87","MAPK14","TRPV1","PPrel","activation"
"88","MAPK14","TRPV1","PPrel","indirect effect"
"89","MAPK8","TRPV1","PPrel","activation"
"90","MAPK8","TRPV1","PPrel","indirect effect"
"91","MAPK11","TRPV1","PPrel","activation"
"92","MAPK11","TRPV1","PPrel","indirect effect"
"93","MAPK9","TRPV1","PPrel","activation"
"94","MAPK9","TRPV1","PPrel","indirect effect"
"95","MAPK10","TRPV1","PPrel","activation"
"96","MAPK10","TRPV1","PPrel","indirect effect"
"97","MAPK13","TRPV1","PPrel","activation"
"98","MAPK13","TRPV1","PPrel","indirect effect"
"99","MAPK12","TRPV1","PPrel","activation"
"100","MAPK12","TRPV1","PPrel","indirect effect"
"101","P3R3URF-PIK3R3","PRKCD","PPrel","activation"
"102","PIK3CA","PRKCD","PPrel","activation"
"103","PIK3CB","PRKCD","PPrel","activation"
"104","PIK3CD","PRKCD","PPrel","activation"
"105","PIK3R1","PRKCD","PPrel","activation"
"106","PIK3R2","PRKCD","PPrel","activation"
"107","PIK3R3","PRKCD","PPrel","activation"
"108","PRKCD","TRPV4","PPrel","activation"
"109","PRKCD","TRPV4","PPrel","phosphorylation"
"110","PRKCD","SRC","PPrel","activation"
"111","SRC","TRPV1","PPrel","activation"
"112","SRC","TRPV1","PPrel","phosphorylation"
"113","PPP1CA","TRPM8","PPrel","inhibition"
"114","PPP1CA","TRPM8","PPrel","dephosphorylation"
"115","PPP1CB","TRPM8","PPrel","inhibition"
"116","PPP1CB","TRPM8","PPrel","dephosphorylation"
"117","PPP1CC","TRPM8","PPrel","inhibition"
"118","PPP1CC","TRPM8","PPrel","dephosphorylation"
"119","IGF1","TRPV2","PPrel","activation"
"120","F2RL1","GNAQ","PPrel","activation"
"121","PRKCA","TRPV4","PPrel","activation"
"122","PRKCA","TRPV4","PPrel","phosphorylation"
"123","PRKCB","TRPV4","PPrel","activation"
"124","PRKCB","TRPV4","PPrel","phosphorylation"
"125","PRKCG","TRPV4","PPrel","activation"
"126","PRKCG","TRPV4","PPrel","phosphorylation"
"127","PRKCH","TRPV4","PPrel","activation"
"128","PRKCH","TRPV4","PPrel","phosphorylation"
"129","PRKCQ","TRPV4","PPrel","activation"
"130","PRKCQ","TRPV4","PPrel","phosphorylation"
"131","CALML6","CAMK2A","PPrel","activation"
"132","CALML6","CAMK2B","PPrel","activation"
"133","CALML6","CAMK2D","PPrel","activation"
"134","CALML6","CAMK2G","PPrel","activation"
"135","CALML5","CAMK2A","PPrel","activation"
"136","CALML5","CAMK2B","PPrel","activation"
"137","CALML5","CAMK2D","PPrel","activation"
"138","CALML5","CAMK2G","PPrel","activation"
"139","CALM1","CAMK2A","PPrel","activation"
"140","CALM1","CAMK2B","PPrel","activation"
"141","CALM1","CAMK2D","PPrel","activation"
"142","CALM1","CAMK2G","PPrel","activation"
"143","CALM2","CAMK2A","PPrel","activation"
"144","CALM2","CAMK2B","PPrel","activation"
"145","CALM2","CAMK2D","PPrel","activation"
"146","CALM2","CAMK2G","PPrel","activation"
"147","CALM3","CAMK2A","PPrel","activation"
"148","CALM3","CAMK2B","PPrel","activation"
"149","CALM3","CAMK2D","PPrel","activation"
"150","CALM3","CAMK2G","PPrel","activation"
"151","CALML3","CAMK2A","PPrel","activation"
"152","CALML3","CAMK2B","PPrel","activation"
"153","CALML3","CAMK2D","PPrel","activation"
"154","CALML3","CAMK2G","PPrel","activation"
"155","CALML4","CAMK2A","PPrel","activation"
"156","CALML4","CAMK2B","PPrel","activation"
"157","CALML4","CAMK2D","PPrel","activation"
"158","CALML4","CAMK2G","PPrel","activation"
"159","MAP2K3","MAPK14","PPrel","activation"
"160","MAP2K3","MAPK8","PPrel","activation"
"161","MAP2K3","MAPK11","PPrel","activation"
"162","MAP2K3","MAPK9","PPrel","activation"
"163","MAP2K3","MAPK10","PPrel","activation"
"164","MAP2K3","MAPK13","PPrel","activation"
"165","MAP2K3","MAPK12","PPrel","activation"
"166","MAP2K6","MAPK14","PPrel","activation"
