"","from","to","type","subtype"
"1","CYP46A1","CYP39A1","ECrel","compound"
"2","CYP46A1","CH25H","ECrel","compound"
"3","CYP46A1","CYP7A1","ECrel","compound"
"4","CYP46A1","CYP27A1","ECrel","compound"
"5","CYP7B1","HSD3B7","ECrel","compound"
"6","CYP7A1","CYP27A1","ECrel","compound"
"7","CYP7A1","HSD3B7","ECrel","compound"
"8","AKR1D1","AKR1C4","ECrel","compound"
"9","AKR1C4","CYP27A1","ECrel","compound"
"10","AKR1C4","CYP8B1","ECrel","compound"
"11","CYP27A1","CYP7B1","ECrel","compound"
"12","CYP27A1","CYP7A1","ECrel","compound"
"13","CYP27A1","SLC27A5","ECrel","compound"
"14","CYP27A1","CYP8B1","ECrel","compound"
"15","AMACR","ACOX2","ECrel","compound"
"16","ACOX2","HSD17B4","ECrel","compound"
"17","CH25H","CYP7B1","ECrel","compound"
"18","CH25H","CYP7A1","ECrel","compound"
"19","CH25H","CYP27A1","ECrel","compound"
"20","HSD17B4","SCP2","ECrel","compound"
"21","HSD17B4","HSD17B4","ECrel","compound"
"22","SCP2","BAAT","ECrel","compound"
"23","SCP2","SLC27A5","ECrel","compound"
"24","SLC27A5","AMACR","ECrel","compound"
"25","SLC27A5","BAAT","ECrel","compound"
"26","BAAT","SLC27A5","ECrel","compound"
"27","BAAT","ACOT8","ECrel","compound"
"28","BAAT","BAAT","ECrel","compound"
"29","BAAT","SCP2","ECrel","compound"
"30","HSD3B7","CYP8B1","ECrel","compound"
"31","HSD3B7","AKR1D1","ECrel","compound"
"32","HSD3B7","CYP39A1","ECrel","compound"
"33","CYP8B1","AKR1D1","ECrel","compound"
"34","CYP8B1","AKR1C4","ECrel","compound"
"35","CYP8B1","CYP27A1","ECrel","compound"
"36","ACOT8","BAAT","ECrel","compound"
"37","ACOT8","SCP2","ECrel","compound"
