"","from","to","type","subtype"
"1","MAPK8","PCYT1A","PPrel","inhibition"
"2","MAPK8","PCYT1A","PPrel","phosphorylation"
"3","MAPK8","PCYT1B","PPrel","inhibition"
"4","MAPK8","PCYT1B","PPrel","phosphorylation"
"5","MAPK8","PLA2G4B","GErel","expression"
"6","MAPK8","PLA2G4E","GErel","expression"
"7","MAPK8","PLA2G4F","GErel","expression"
"8","MAPK8","PLA2G4D","GErel","expression"
"9","MAPK8","PLA2G4A","GErel","expression"
"10","MAPK8","PLA2G4C","GErel","expression"
"11","MAPK8","JMJD7-PLA2G4B","GErel","expression"
"12","MAPK9","PCYT1A","PPrel","inhibition"
"13","MAPK9","PCYT1A","PPrel","phosphorylation"
"14","MAPK9","PCYT1B","PPrel","inhibition"
"15","MAPK9","PCYT1B","PPrel","phosphorylation"
"16","MAPK9","PLA2G4B","GErel","expression"
"17","MAPK9","PLA2G4E","GErel","expression"
"18","MAPK9","PLA2G4F","GErel","expression"
"19","MAPK9","PLA2G4D","GErel","expression"
"20","MAPK9","PLA2G4A","GErel","expression"
"21","MAPK9","PLA2G4C","GErel","expression"
"22","MAPK9","JMJD7-PLA2G4B","GErel","expression"
"23","MAPK10","PCYT1A","PPrel","inhibition"
"24","MAPK10","PCYT1A","PPrel","phosphorylation"
"25","MAPK10","PCYT1B","PPrel","inhibition"
"26","MAPK10","PCYT1B","PPrel","phosphorylation"
"27","MAPK10","PLA2G4B","GErel","expression"
"28","MAPK10","PLA2G4E","GErel","expression"
"29","MAPK10","PLA2G4F","GErel","expression"
"30","MAPK10","PLA2G4D","GErel","expression"
"31","MAPK10","PLA2G4A","GErel","expression"
"32","MAPK10","PLA2G4C","GErel","expression"
"33","MAPK10","JMJD7-PLA2G4B","GErel","expression"
"34","MAPK1","PCYT1A","PPrel","inhibition"
"35","MAPK1","PCYT1A","PPrel","phosphorylation"
"36","MAPK1","PCYT1B","PPrel","inhibition"
"37","MAPK1","PCYT1B","PPrel","phosphorylation"
"38","MAPK1","PLA2G4B","GErel","expression"
"39","MAPK1","PLA2G4E","GErel","expression"
"40","MAPK1","PLA2G4F","GErel","expression"
"41","MAPK1","PLA2G4D","GErel","expression"
"42","MAPK1","PLA2G4A","GErel","expression"
"43","MAPK1","PLA2G4C","GErel","expression"
"44","MAPK1","JMJD7-PLA2G4B","GErel","expression"
"45","MAPK3","PCYT1A","PPrel","inhibition"
"46","MAPK3","PCYT1A","PPrel","phosphorylation"
"47","MAPK3","PCYT1B","PPrel","inhibition"
"48","MAPK3","PCYT1B","PPrel","phosphorylation"
"49","MAPK3","PLA2G4B","GErel","expression"
"50","MAPK3","PLA2G4E","GErel","expression"
"51","MAPK3","PLA2G4F","GErel","expression"
"52","MAPK3","PLA2G4D","GErel","expression"
"53","MAPK3","PLA2G4A","GErel","expression"
"54","MAPK3","PLA2G4C","GErel","expression"
"55","MAPK3","JMJD7-PLA2G4B","GErel","expression"
"56","SOS1","HRAS","PPrel","activation"
"57","SOS1","KRAS","PPrel","activation"
"58","SOS1","NRAS","PPrel","activation"
"59","SOS2","HRAS","PPrel","activation"
"60","SOS2","KRAS","PPrel","activation"
"61","SOS2","NRAS","PPrel","activation"
"62","HRAS","RAF1","PPrel","activation"
"63","HRAS","RALGDS","PPrel","activation"
"64","HRAS","PLD1","PPrel","activation"
"65","HRAS","PLD1","PPrel","indirect effect"
"66","HRAS","PLD2","PPrel","activation"
"67","HRAS","PLD2","PPrel","indirect effect"
"68","HRAS","PLCG1","PPrel","activation"
"69","HRAS","PLCG1","PPrel","indirect effect"
"70","KRAS","RAF1","PPrel","activation"
"71","KRAS","RALGDS","PPrel","activation"
"72","KRAS","PLD1","PPrel","activation"
"73","KRAS","PLD1","PPrel","indirect effect"
"74","KRAS","PLD2","PPrel","activation"
"75","KRAS","PLD2","PPrel","indirect effect"
"76","KRAS","PLCG1","PPrel","activation"
"77","KRAS","PLCG1","PPrel","indirect effect"
"78","NRAS","RAF1","PPrel","activation"
"79","NRAS","RALGDS","PPrel","activation"
"80","NRAS","PLD1","PPrel","activation"
"81","NRAS","PLD1","PPrel","indirect effect"
"82","NRAS","PLD2","PPrel","activation"
"83","NRAS","PLD2","PPrel","indirect effect"
"84","NRAS","PLCG1","PPrel","activation"
"85","NRAS","PLCG1","PPrel","indirect effect"
"86","MAP2K1","MAPK1","PPrel","activation"
"87","MAP2K1","MAPK1","PPrel","phosphorylation"
"88","MAP2K1","MAPK3","PPrel","activation"
"89","MAP2K1","MAPK3","PPrel","phosphorylation"
"90","MAP2K2","MAPK1","PPrel","activation"
"91","MAP2K2","MAPK1","PPrel","phosphorylation"
"92","MAP2K2","MAPK3","PPrel","activation"
"93","MAP2K2","MAPK3","PPrel","phosphorylation"
"94","RAF1","PLD1","PPrel","activation"
"95","RAF1","PLD1","PPrel","indirect effect"
"96","RAF1","PLD2","PPrel","activation"
"97","RAF1","PLD2","PPrel","indirect effect"
"98","RAF1","CHKA","PPrel","activation"
"99","RAF1","CHKA","PPrel","indirect effect"
"100","RAF1","CHKB","PPrel","activation"
"101","RAF1","CHKB","PPrel","indirect effect"
"102","RAF1","MAP2K1","PPrel","activation"
