"","from","to","type","subtype"
"1","RASGRF1","RRAS2","PPrel","activation"
"2","RASGRF1","MRAS","PPrel","activation"
"3","RASGRF1","HRAS","PPrel","activation"
"4","RASGRF1","KRAS","PPrel","activation"
"5","RASGRF1","NRAS","PPrel","activation"
"6","RASGRF1","RRAS","PPrel","activation"
"7","RASGRF2","RRAS2","PPrel","activation"
"8","RASGRF2","MRAS","PPrel","activation"
"9","RASGRF2","HRAS","PPrel","activation"
"10","RASGRF2","KRAS","PPrel","activation"
"11","RASGRF2","NRAS","PPrel","activation"
"12","RASGRF2","RRAS","PPrel","activation"
"13","DUSP10","MAPK1","PPrel","inhibition"
"14","DUSP10","MAPK1","PPrel","dephosphorylation"
"15","DUSP10","MAPK3","PPrel","inhibition"
"16","DUSP10","MAPK3","PPrel","dephosphorylation"
"17","DUSP10","MAPK8","PPrel","inhibition"
"18","DUSP10","MAPK8","PPrel","dephosphorylation"
"19","DUSP10","MAPK9","PPrel","inhibition"
"20","DUSP10","MAPK9","PPrel","dephosphorylation"
"21","DUSP10","MAPK10","PPrel","inhibition"
"22","DUSP10","MAPK10","PPrel","dephosphorylation"
"23","DUSP10","MAPK14","PPrel","inhibition"
"24","DUSP10","MAPK14","PPrel","dephosphorylation"
"25","DUSP10","MAPK11","PPrel","inhibition"
"26","DUSP10","MAPK11","PPrel","dephosphorylation"
"27","DUSP10","MAPK13","PPrel","inhibition"
"28","DUSP10","MAPK13","PPrel","dephosphorylation"
"29","DUSP10","MAPK12","PPrel","inhibition"
"30","DUSP10","MAPK12","PPrel","dephosphorylation"
"31","DUSP1","MAPK1","PPrel","inhibition"
"32","DUSP1","MAPK1","PPrel","dephosphorylation"
"33","DUSP1","MAPK3","PPrel","inhibition"
"34","DUSP1","MAPK3","PPrel","dephosphorylation"
"35","DUSP2","MAPK1","PPrel","inhibition"
"36","DUSP2","MAPK1","PPrel","dephosphorylation"
"37","DUSP2","MAPK3","PPrel","inhibition"
"38","DUSP2","MAPK3","PPrel","dephosphorylation"
"39","DUSP2","MAPK8","PPrel","inhibition"
"40","DUSP2","MAPK8","PPrel","dephosphorylation"
"41","DUSP2","MAPK9","PPrel","inhibition"
"42","DUSP2","MAPK9","PPrel","dephosphorylation"
"43","DUSP2","MAPK10","PPrel","inhibition"
"44","DUSP2","MAPK10","PPrel","dephosphorylation"
"45","DUSP2","MAPK14","PPrel","inhibition"
"46","DUSP2","MAPK14","PPrel","dephosphorylation"
"47","DUSP2","MAPK11","PPrel","inhibition"
"48","DUSP2","MAPK11","PPrel","dephosphorylation"
"49","DUSP2","MAPK13","PPrel","inhibition"
"50","DUSP2","MAPK13","PPrel","dephosphorylation"
"51","DUSP2","MAPK12","PPrel","inhibition"
"52","DUSP2","MAPK12","PPrel","dephosphorylation"
"53","DUSP4","MAPK1","PPrel","inhibition"
"54","DUSP4","MAPK1","PPrel","dephosphorylation"
"55","DUSP4","MAPK3","PPrel","inhibition"
"56","DUSP4","MAPK3","PPrel","dephosphorylation"
"57","DUSP4","MAPK8","PPrel","inhibition"
"58","DUSP4","MAPK8","PPrel","dephosphorylation"
"59","DUSP4","MAPK9","PPrel","inhibition"
"60","DUSP4","MAPK9","PPrel","dephosphorylation"
"61","DUSP4","MAPK10","PPrel","inhibition"
"62","DUSP4","MAPK10","PPrel","dephosphorylation"
"63","DUSP4","MAPK14","PPrel","inhibition"
"64","DUSP4","MAPK14","PPrel","dephosphorylation"
"65","DUSP4","MAPK11","PPrel","inhibition"
"66","DUSP4","MAPK11","PPrel","dephosphorylation"
"67","DUSP4","MAPK13","PPrel","inhibition"
"68","DUSP4","MAPK13","PPrel","dephosphorylation"
"69","DUSP4","MAPK12","PPrel","inhibition"
"70","DUSP4","MAPK12","PPrel","dephosphorylation"
"71","DUSP5","MAPK1","PPrel","inhibition"
"72","DUSP5","MAPK1","PPrel","dephosphorylation"
"73","DUSP5","MAPK3","PPrel","inhibition"
"74","DUSP5","MAPK3","PPrel","dephosphorylation"
"75","DUSP5","MAPK8","PPrel","inhibition"
"76","DUSP5","MAPK8","PPrel","dephosphorylation"
"77","DUSP5","MAPK9","PPrel","inhibition"
"78","DUSP5","MAPK9","PPrel","dephosphorylation"
"79","DUSP5","MAPK10","PPrel","inhibition"
