"","from","to","type","subtype"
"1","DLD","OGDH","ECrel","compound"
"2","DLD","OGDHL","ECrel","compound"
"3","DLD","PDHA1","ECrel","compound"
"4","DLD","PDHA2","ECrel","compound"
"5","DLD","PDHB","ECrel","compound"
"6","DLD","DLAT","ECrel","compound"
"7","OGDH","IDH3A","ECrel","compound"
"8","OGDH","IDH3B","ECrel","compound"
"9","OGDH","IDH3G","ECrel","compound"
"10","OGDH","IDH1","ECrel","compound"
"11","OGDH","IDH2","ECrel","compound"
"12","OGDHL","IDH3A","ECrel","compound"
"13","OGDHL","IDH3B","ECrel","compound"
"14","OGDHL","IDH3G","ECrel","compound"
"15","OGDHL","IDH1","ECrel","compound"
"16","OGDHL","IDH2","ECrel","compound"
"17","DLST","OGDH","ECrel","compound"
"18","DLST","OGDHL","ECrel","compound"
"19","DLST","DLD","ECrel","compound"
"20","SUCLG2","DLST","ECrel","compound"
"21","SUCLG1","DLST","ECrel","compound"
"22","SUCLA2","DLST","ECrel","compound"
"23","IDH1","IDH3A","ECrel","compound"
"24","IDH1","IDH3B","ECrel","compound"
"25","IDH1","IDH3G","ECrel","compound"
"26","IDH2","IDH3A","ECrel","compound"
"27","IDH2","IDH3B","ECrel","compound"
"28","IDH2","IDH3G","ECrel","compound"
"29","IDH3A","IDH1","ECrel","compound"
"30","IDH3A","IDH2","ECrel","compound"
"31","IDH3B","IDH1","ECrel","compound"
"32","IDH3B","IDH2","ECrel","compound"
"33","IDH3G","IDH1","ECrel","compound"
"34","IDH3G","IDH2","ECrel","compound"
"35","ACLY","PC","ECrel","compound"
"36","ACLY","PCK1","ECrel","compound"
"37","ACLY","PCK2","ECrel","compound"
"38","ACLY","ACO1","ECrel","compound"
"39","ACLY","ACO2","ECrel","compound"
"40","FH","SDHA","ECrel","compound"
"41","FH","SDHB","ECrel","compound"
"42","FH","SDHC","ECrel","compound"
"43","FH","SDHD","ECrel","compound"
"44","ACO1","IDH1","ECrel","compound"
"45","ACO1","IDH2","ECrel","compound"
"46","ACO1","IDH3A","ECrel","compound"
"47","ACO1","IDH3B","ECrel","compound"
"48","ACO1","IDH3G","ECrel","compound"
"49","ACO2","IDH1","ECrel","compound"
"50","ACO2","IDH2","ECrel","compound"
"51","ACO2","IDH3A","ECrel","compound"
"52","ACO2","IDH3B","ECrel","compound"
"53","ACO2","IDH3G","ECrel","compound"
"54","CS","PC","ECrel","compound"
"55","CS","PCK1","ECrel","compound"
"56","CS","PCK2","ECrel","compound"
"57","CS","ACO1","ECrel","compound"
"58","CS","ACO2","ECrel","compound"
"59","MDH1","ACLY","ECrel","compound"
"60","MDH1","CS","ECrel","compound"
"61","MDH1","PC","ECrel","compound"
"62","MDH1","PCK1","ECrel","compound"
"63","MDH1","PCK2","ECrel","compound"
"64","MDH1","FH","ECrel","compound"
"65","MDH2","ACLY","ECrel","compound"
"66","MDH2","CS","ECrel","compound"
"67","MDH2","PC","ECrel","compound"
"68","MDH2","PCK1","ECrel","compound"
"69","MDH2","PCK2","ECrel","compound"
"70","MDH2","FH","ECrel","compound"
"71","PC","PCK1","ECrel","compound"
"72","PC","PCK2","ECrel","compound"
"73","PDHA1","PC","ECrel","compound"
"74","PDHA1","PDHA1","ECrel","compound"
"75","PDHA1","PDHA2","ECrel","compound"
"76","PDHA1","PDHB","ECrel","compound"
"77","PDHA2","PC","ECrel","compound"
"78","PDHA2","PDHA1","ECrel","compound"
"79","PDHA2","PDHA2","ECrel","compound"
"80","PDHA2","PDHB","ECrel","compound"
"81","PDHB","PC","ECrel","compound"
"82","PDHB","PDHA1","ECrel","compound"
"83","PDHB","PDHA2","ECrel","compound"
"84","PDHB","PDHB","ECrel","compound"
"85","DLAT","CS","ECrel","compound"
"86","DLAT","ACLY","ECrel","compound"
"87","DLAT","PDHA1","ECrel","compound"
"88","DLAT","PDHA2","ECrel","compound"
"89","DLAT","PDHB","ECrel","compound"
"90","SDHA","SUCLG2","ECrel","compound"
"91","SDHA","SUCLG1","ECrel","compound"
"92","SDHA","SUCLA2","ECrel","compound"
"93","SDHB","SUCLG2","ECrel","compound"
"94","SDHB","SUCLG1","ECrel","compound"
"95","SDHB","SUCLA2","ECrel","compound"
"96","SDHC","SUCLG2","ECrel","compound"
"97","SDHC","SUCLG1","ECrel","compound"
"98","SDHC","SUCLA2","ECrel","compound"
"99","SDHD","SUCLG2","ECrel","compound"
"100","SDHD","SUCLG1","ECrel","compound"
"101","SDHD","SUCLA2","ECrel","compound"
