"","from","to","type","subtype"
"1","APOA1","LCAT","PPrel","activation"
"2","APOA1","ABCA1","PPrel","binding/association"
"3","APOB","SORT1","PPrel","binding/association"
"4","APOB","LDLR","PPrel","binding/association"
"5","APOC1","LCAT","PPrel","activation"
"6","APOC1","CETP","PPrel","inhibition"
"7","APOC2","LPL","PPrel","activation"
"8","APOE","LRP1","PPrel","binding/association"
"9","APOE","LRP2","PPrel","binding/association"
"10","ANGPTL3","LPL","PPrel","inhibition"
"11","ANGPTL4","LPL","PPrel","inhibition"
"12","ANGPTL8","ANGPTL3","PPrel","activation"
"13","ANGPTL8","ANGPTL4","PPrel","activation"
"14","APOH","LPL","PPrel","activation"
"15","ABCA1","APOA1","PPrel","binding/association"
"16","SORT1","APOB","PPrel","binding/association"
"17","PCSK9","LDLR","PPrel","inhibition"
"18","PCSK9","LDLR","PPrel","binding/association"
"19","LDLRAP1","LDLR","PPrel","binding/association"
"20","MYLIP","LDLR","PPrel","ubiquitination"
"21","STARD3","VDAC1","PPrel","binding/association"
"22","STARD3","VDAC2","PPrel","binding/association"
"23","STARD3","VDAC3","PPrel","binding/association"
"24","STARD3","VAPB","PPrel","binding/association"
"25","STARD3","VAPA","PPrel","binding/association"
"26","NPC1","OSBPL5","PPrel","binding/association"
"27","VDAC1","TSPO","PPrel","binding/association"
"28","VDAC1","STAR","PPrel","binding/association"
"29","VDAC2","TSPO","PPrel","binding/association"
"30","VDAC2","STAR","PPrel","binding/association"
"31","VDAC3","TSPO","PPrel","binding/association"
"32","VDAC3","STAR","PPrel","binding/association"
"33","TSPO","VDAC1","PPrel","binding/association"
"34","TSPO","VDAC2","PPrel","binding/association"
"35","TSPO","VDAC3","PPrel","binding/association"
"36","LRPAP1","LRP1","PPrel","inhibition"
"37","LRPAP1","LRP2","PPrel","inhibition"
"38","CIDEB","APOB","PPrel","binding/association"
