"","from","to","type","subtype"
"1","FCGR2A","SYK","PPrel","binding/association"
"2","SRC","FCGR1A","PPrel","activation"
"3","SRC","FCGR2A","PPrel","activation"
"4","SRC","ITGAM","PPrel","activation"
"5","SRC","ITGB2","PPrel","activation"
"6","SRC","ITGAL","PPrel","activation"
"7","SRC","CLEC7A","PPrel","activation"
"8","SRC","CR1","PPrel","activation"
"9","SRC","CR1L","PPrel","activation"
"10","SRC","C5AR1","PPrel","activation"
"11","SYK","MAP3K7","PPrel","activation"
"12","SYK","PLCB1","PPrel","activation"
"13","SYK","PLCB2","PPrel","activation"
"14","SYK","PLCB3","PPrel","activation"
"15","SYK","PLCB4","PPrel","activation"
"16","SYK","PLCG1","PPrel","activation"
"17","SYK","PLCG2","PPrel","activation"
"18","SYK","P3R3URF-PIK3R3","PPrel","activation"
"19","SYK","PIK3CA","PPrel","activation"
"20","SYK","PIK3CB","PPrel","activation"
"21","SYK","PIK3CD","PPrel","activation"
"22","SYK","PIK3R1","PPrel","activation"
"23","SYK","PIK3R2","PPrel","activation"
"24","SYK","PIK3R3","PPrel","activation"
"25","SYK","MAPK1","PPrel","activation"
"26","SYK","MAPK1","PPrel","indirect effect"
"27","SYK","MAPK3","PPrel","activation"
"28","SYK","MAPK3","PPrel","indirect effect"
"29","LOC102723407","FCGR1A","PPrel","binding/association"
"30","LOC102723407","FCGR2A","PPrel","binding/association"
"31","PRKCA","ATG7","PPrel","activation"
"32","PRKCA","CYBB","PPrel","activation"
"33","PRKCA","CYBB","PPrel","indirect effect"
"34","PRKCA","CYBA","PPrel","activation"
"35","PRKCA","CYBA","PPrel","indirect effect"
"36","PRKCA","NCF1","PPrel","activation"
"37","PRKCA","NCF1","PPrel","indirect effect"
"38","PRKCA","NCF2","PPrel","activation"
"39","PRKCA","NCF2","PPrel","indirect effect"
"40","PRKCA","RAC1","PPrel","activation"
"41","PRKCA","RAC1","PPrel","indirect effect"
"42","PRKCA","RAC2","PPrel","activation"
"43","PRKCA","RAC2","PPrel","indirect effect"
"44","PRKCA","NCF4","PPrel","activation"
"45","PRKCA","NCF4","PPrel","indirect effect"
"46","PRKCB","ATG7","PPrel","activation"
"47","PRKCB","CYBB","PPrel","activation"
"48","PRKCB","CYBB","PPrel","indirect effect"
"49","PRKCB","CYBA","PPrel","activation"
"50","PRKCB","CYBA","PPrel","indirect effect"
"51","PRKCB","NCF1","PPrel","activation"
"52","PRKCB","NCF1","PPrel","indirect effect"
