"","from","to","type","subtype"
"1","BET1","SEC22B","PPrel","activation"
"2","BET1","GOSR2","PPrel","activation"
"3","BET1","STX5","PPrel","activation"
"4","BET1L","SEC22B","PPrel","activation"
"5","BET1L","GOSR2","PPrel","activation"
"6","BET1L","STX5","PPrel","activation"
"7","YKT6","VTI1B","PPrel","activation"
"8","YKT6","VTI1A","PPrel","activation"
"9","YKT6","STX8","PPrel","activation"
"10","YKT6","STX7","PPrel","activation"
"11","SEC22B","BNIP1","PPrel","activation"
"12","SEC22B","USE1","PPrel","activation"
"13","SEC22B","STX18","PPrel","activation"
"14","VAMP4","SNAP23","PPrel","activation"
"15","VAMP4","STX1B","PPrel","activation"
"16","VAMP4","STX2","PPrel","activation"
"17","VAMP4","STX1A","PPrel","activation"
"18","VAMP4","STX3","PPrel","activation"
"19","VAMP4","STX4","PPrel","activation"
"20","VAMP4","STX16","PPrel","activation"
"21","VAMP4","STX6","PPrel","activation"
"22","VAMP4","VTI1B","PPrel","activation"
"23","VAMP4","VTI1A","PPrel","activation"
"24","VAMP1","SNAP23","PPrel","activation"
"25","VAMP1","STX1B","PPrel","activation"
"26","VAMP1","STX2","PPrel","activation"
"27","VAMP1","STX1A","PPrel","activation"
"28","VAMP1","STX3","PPrel","activation"
"29","VAMP1","STX4","PPrel","activation"
"30","VAMP2","SNAP23","PPrel","activation"
"31","VAMP2","STX1B","PPrel","activation"
"32","VAMP2","STX2","PPrel","activation"
"33","VAMP2","STX1A","PPrel","activation"
"34","VAMP2","STX3","PPrel","activation"
"35","VAMP2","STX4","PPrel","activation"
"36","VAMP3","SNAP23","PPrel","activation"
"37","VAMP3","STX1B","PPrel","activation"
"38","VAMP3","STX2","PPrel","activation"
"39","VAMP3","STX1A","PPrel","activation"
"40","VAMP3","STX3","PPrel","activation"
"41","VAMP3","STX4","PPrel","activation"
