"","from","to","type","subtype"
"1","ADH1A","LRAT","ECrel","compound"
"2","ADH1A","AWAT2","ECrel","compound"
"3","ADH1A","DGAT1","ECrel","compound"
"4","ADH1A","PNPLA4","ECrel","compound"
"5","ADH1A","ALDH1A1","ECrel","compound"
"6","ADH1A","ALDH1A3","ECrel","compound"
"7","ADH1A","ALDH1A2","ECrel","compound"
"8","ADH1A","AOX1","ECrel","compound"
"9","ADH1A","CYP27C1","ECrel","compound"
"10","ADH1B","LRAT","ECrel","compound"
"11","ADH1B","AWAT2","ECrel","compound"
"12","ADH1B","DGAT1","ECrel","compound"
"13","ADH1B","PNPLA4","ECrel","compound"
"14","ADH1B","ALDH1A1","ECrel","compound"
"15","ADH1B","ALDH1A3","ECrel","compound"
"16","ADH1B","ALDH1A2","ECrel","compound"
"17","ADH1B","AOX1","ECrel","compound"
"18","ADH1B","CYP27C1","ECrel","compound"
"19","ADH1C","LRAT","ECrel","compound"
"20","ADH1C","AWAT2","ECrel","compound"
"21","ADH1C","DGAT1","ECrel","compound"
"22","ADH1C","PNPLA4","ECrel","compound"
"23","ADH1C","ALDH1A1","ECrel","compound"
"24","ADH1C","ALDH1A3","ECrel","compound"
"25","ADH1C","ALDH1A2","ECrel","compound"
"26","ADH1C","AOX1","ECrel","compound"
"27","ADH1C","CYP27C1","ECrel","compound"
"28","ADH4","LRAT","ECrel","compound"
"29","ADH4","AWAT2","ECrel","compound"
"30","ADH4","DGAT1","ECrel","compound"
"31","ADH4","PNPLA4","ECrel","compound"
"32","ADH4","ALDH1A1","ECrel","compound"
"33","ADH4","ALDH1A3","ECrel","compound"
"34","ADH4","ALDH1A2","ECrel","compound"
"35","ADH4","AOX1","ECrel","compound"
"36","ADH4","CYP27C1","ECrel","compound"
"37","ADH5","LRAT","ECrel","compound"
"38","ADH5","AWAT2","ECrel","compound"
"39","ADH5","DGAT1","ECrel","compound"
"40","ADH5","PNPLA4","ECrel","compound"
"41","ADH5","ALDH1A1","ECrel","compound"
"42","ADH5","ALDH1A3","ECrel","compound"
"43","ADH5","ALDH1A2","ECrel","compound"
"44","ADH5","AOX1","ECrel","compound"
"45","ADH5","CYP27C1","ECrel","compound"
"46","ADH6","LRAT","ECrel","compound"
"47","ADH6","AWAT2","ECrel","compound"
"48","ADH6","DGAT1","ECrel","compound"
"49","ADH6","PNPLA4","ECrel","compound"
"50","ADH6","ALDH1A1","ECrel","compound"
"51","ADH6","ALDH1A3","ECrel","compound"
"52","ADH6","ALDH1A2","ECrel","compound"
"53","ADH6","AOX1","ECrel","compound"
"54","ADH6","CYP27C1","ECrel","compound"
"55","ADH7","LRAT","ECrel","compound"
"56","ADH7","AWAT2","ECrel","compound"
"57","ADH7","DGAT1","ECrel","compound"
"58","ADH7","PNPLA4","ECrel","compound"
"59","ADH7","ALDH1A1","ECrel","compound"
"60","ADH7","ALDH1A3","ECrel","compound"
"61","ADH7","ALDH1A2","ECrel","compound"
"62","ADH7","AOX1","ECrel","compound"
"63","ADH7","CYP27C1","ECrel","compound"
"64","BCO1","ADH1A","ECrel","compound"
"65","BCO1","ADH1B","ECrel","compound"
"66","BCO1","ADH1C","ECrel","compound"
"67","BCO1","ADH4","ECrel","compound"
"68","BCO1","ADH5","ECrel","compound"
"69","BCO1","ADH6","ECrel","compound"
"70","BCO1","ADH7","ECrel","compound"
"71","BCO1","RDH13","ECrel","compound"
"72","BCO1","RDH12","ECrel","compound"
"73","BCO1","RDH10","ECrel","compound"
"74","BCO1","RDH8","ECrel","compound"
"75","BCO1","RDH11","ECrel","compound"
"76","BCO1","RDH16","ECrel","compound"
"77","BCO1","DHRS9","ECrel","compound"
"78","BCO1","DHRS4","ECrel","compound"
"79","BCO1","DHRS4L2","ECrel","compound"
"80","BCO1","DHRS3","ECrel","compound"
"81","BCO1","ALDH1A1","ECrel","compound"
"82","BCO1","ALDH1A3","ECrel","compound"
"83","BCO1","ALDH1A2","ECrel","compound"
"84","BCO1","AOX1","ECrel","compound"
"85","ALDH1A1","CYP26A1","ECrel","compound"
"86","ALDH1A1","CYP26C1","ECrel","compound"
"87","ALDH1A1","CYP26B1","ECrel","compound"
"88","ALDH1A1","CYP1A1","ECrel","compound"
"89","ALDH1A1","CYP1A2","ECrel","compound"
"90","ALDH1A1","CYP3A7-CYP3A51P","ECrel","compound"
"91","ALDH1A1","CYP3A7","ECrel","compound"
"92","ALDH1A1","CYP3A4","ECrel","compound"
"93","ALDH1A1","CYP3A5","ECrel","compound"
"94","ALDH1A1","CYP2A6","ECrel","compound"
"95","ALDH1A1","CYP2A7","ECrel","compound"
"96","ALDH1A1","CYP2B6","ECrel","compound"
"97","ALDH1A1","CYP2C8","ECrel","compound"
"98","ALDH1A1","CYP2C9","ECrel","compound"
"99","ALDH1A1","CYP2C18","ECrel","compound"
"100","ALDH1A1","CYP2S1","ECrel","compound"
"101","ALDH1A1","UGT2B11","ECrel","compound"
"102","ALDH1A1","UGT2A1","ECrel","compound"
"103","ALDH1A1","UGT2B28","ECrel","compound"
"104","ALDH1A1","UGT1A10","ECrel","compound"
"105","ALDH1A1","UGT1A8","ECrel","compound"
"106","ALDH1A1","UGT1A7","ECrel","compound"
"107","ALDH1A1","UGT1A6","ECrel","compound"
"108","ALDH1A1","UGT1A5","ECrel","compound"
"109","ALDH1A1","UGT1A9","ECrel","compound"
"110","ALDH1A1","UGT1A4","ECrel","compound"
"111","ALDH1A1","UGT1A1","ECrel","compound"
"112","ALDH1A1","UGT1A3","ECrel","compound"
"113","ALDH1A1","UGT2A2","ECrel","compound"
"114","ALDH1A1","UGT2B4","ECrel","compound"
"115","ALDH1A1","UGT2B7","ECrel","compound"
"116","ALDH1A1","UGT2B10","ECrel","compound"
"117","ALDH1A1","UGT2B15","ECrel","compound"
"118","ALDH1A1","UGT2B17","ECrel","compound"
"119","ALDH1A1","UGT2A3","ECrel","compound"
"120","ALDH1A1","CYP2W1","ECrel","compound"
"121","ALDH1A1","AOX1","ECrel","compound"
"122","ALDH1A3","CYP26A1","ECrel","compound"
"123","ALDH1A3","CYP26C1","ECrel","compound"
"124","ALDH1A3","CYP26B1","ECrel","compound"
"125","ALDH1A3","CYP1A1","ECrel","compound"
"126","ALDH1A3","CYP1A2","ECrel","compound"
"127","ALDH1A3","CYP3A7-CYP3A51P","ECrel","compound"
"128","ALDH1A3","CYP3A7","ECrel","compound"
"129","ALDH1A3","CYP3A4","ECrel","compound"
"130","ALDH1A3","CYP3A5","ECrel","compound"
"131","ALDH1A3","CYP2A6","ECrel","compound"
"132","ALDH1A3","CYP2A7","ECrel","compound"
"133","ALDH1A3","CYP2B6","ECrel","compound"
"134","ALDH1A3","CYP2C8","ECrel","compound"
"135","ALDH1A3","CYP2C9","ECrel","compound"
"136","ALDH1A3","CYP2C18","ECrel","compound"
"137","ALDH1A3","CYP2S1","ECrel","compound"
"138","ALDH1A3","UGT2B11","ECrel","compound"
"139","ALDH1A3","UGT2A1","ECrel","compound"
"140","ALDH1A3","UGT2B28","ECrel","compound"
"141","ALDH1A3","UGT1A10","ECrel","compound"
"142","ALDH1A3","UGT1A8","ECrel","compound"
"143","ALDH1A3","UGT1A7","ECrel","compound"
"144","ALDH1A3","UGT1A6","ECrel","compound"
"145","ALDH1A3","UGT1A5","ECrel","compound"
"146","ALDH1A3","UGT1A9","ECrel","compound"
"147","ALDH1A3","UGT1A4","ECrel","compound"
"148","ALDH1A3","UGT1A1","ECrel","compound"
"149","ALDH1A3","UGT1A3","ECrel","compound"
"150","ALDH1A3","UGT2A2","ECrel","compound"
"151","ALDH1A3","UGT2B4","ECrel","compound"
"152","ALDH1A3","UGT2B7","ECrel","compound"
"153","ALDH1A3","UGT2B10","ECrel","compound"
"154","ALDH1A3","UGT2B15","ECrel","compound"
"155","ALDH1A3","UGT2B17","ECrel","compound"
"156","ALDH1A3","UGT2A3","ECrel","compound"
"157","ALDH1A3","CYP2W1","ECrel","compound"
"158","ALDH1A3","AOX1","ECrel","compound"
"159","ALDH1A2","CYP26A1","ECrel","compound"
"160","ALDH1A2","CYP26C1","ECrel","compound"
"161","ALDH1A2","CYP26B1","ECrel","compound"
"162","ALDH1A2","CYP1A1","ECrel","compound"
"163","ALDH1A2","CYP1A2","ECrel","compound"
"164","ALDH1A2","CYP3A7-CYP3A51P","ECrel","compound"
"165","ALDH1A2","CYP3A7","ECrel","compound"
"166","ALDH1A2","CYP3A4","ECrel","compound"
"167","ALDH1A2","CYP3A5","ECrel","compound"
"168","ALDH1A2","CYP2A6","ECrel","compound"
"169","ALDH1A2","CYP2A7","ECrel","compound"
"170","ALDH1A2","CYP2B6","ECrel","compound"
"171","ALDH1A2","CYP2C8","ECrel","compound"
"172","ALDH1A2","CYP2C9","ECrel","compound"
"173","ALDH1A2","CYP2C18","ECrel","compound"
"174","ALDH1A2","CYP2S1","ECrel","compound"
"175","ALDH1A2","UGT2B11","ECrel","compound"
"176","ALDH1A2","UGT2A1","ECrel","compound"
"177","ALDH1A2","UGT2B28","ECrel","compound"
"178","ALDH1A2","UGT1A10","ECrel","compound"
"179","ALDH1A2","UGT1A8","ECrel","compound"
"180","ALDH1A2","UGT1A7","ECrel","compound"
"181","ALDH1A2","UGT1A6","ECrel","compound"
"182","ALDH1A2","UGT1A5","ECrel","compound"
"183","ALDH1A2","UGT1A9","ECrel","compound"
"184","ALDH1A2","UGT1A4","ECrel","compound"
"185","ALDH1A2","UGT1A1","ECrel","compound"
"186","ALDH1A2","UGT1A3","ECrel","compound"
"187","ALDH1A2","UGT2A2","ECrel","compound"
"188","ALDH1A2","UGT2B4","ECrel","compound"
