"","from","to","type","subtype"
"1","LOC102723407","LOC124905743","PPrel","activation"
"2","LOC102723407","FCGR1A","PPrel","activation"
"3","LOC102723407","FCGR2A","PPrel","activation"
"4","LOC102723407","FCGR3A","PPrel","activation"
"5","LOC102723407","FCGR3B","PPrel","activation"
"6","LOC102723407","C1S","PPrel","activation"
"7","LOC102723407","C1QA","PPrel","activation"
"8","LOC102723407","C1QB","PPrel","activation"
"9","LOC102723407","C1QC","PPrel","activation"
"10","LOC102723407","C1R","PPrel","activation"
"11","C4B_2","C3","PPrel","activation"
"12","LOC110384692","C3","PPrel","activation"
"13","C4A","C3","PPrel","activation"
"14","C4B","C3","PPrel","activation"
"15","C2","C3","PPrel","activation"
"16","C1S","C4B_2","PPrel","activation"
"17","C1S","LOC110384692","PPrel","activation"
"18","C1S","C4A","PPrel","activation"
"19","C1S","C4B","PPrel","activation"
"20","C1S","C2","PPrel","activation"
"21","C1QA","C4B_2","PPrel","activation"
"22","C1QA","LOC110384692","PPrel","activation"
"23","C1QA","C4A","PPrel","activation"
"24","C1QA","C4B","PPrel","activation"
"25","C1QA","C2","PPrel","activation"
"26","C1QB","C4B_2","PPrel","activation"
"27","C1QB","LOC110384692","PPrel","activation"
"28","C1QB","C4A","PPrel","activation"
"29","C1QB","C4B","PPrel","activation"
"30","C1QB","C2","PPrel","activation"
"31","C1QC","C4B_2","PPrel","activation"
"32","C1QC","LOC110384692","PPrel","activation"
"33","C1QC","C4A","PPrel","activation"
"34","C1QC","C4B","PPrel","activation"
"35","C1QC","C2","PPrel","activation"
"36","C1R","C4B_2","PPrel","activation"
"37","C1R","LOC110384692","PPrel","activation"
"38","C1R","C4A","PPrel","activation"
"39","C1R","C4B","PPrel","activation"
"40","C1R","C2","PPrel","activation"
"41","CD80","CD28","PPrel","activation"
"42","CD86","CD28","PPrel","activation"
"43","CD40LG","CD40","PPrel","activation"
