"","from","to","type","subtype"
"1","ST3GAL1","ST6GALNAC5","ECrel","compound"
"2","ST3GAL1","ST6GALNAC6","ECrel","compound"
"3","ST3GAL1","B3GALT4","ECrel","compound"
"4","ST3GAL1","ST8SIA5","ECrel","compound"
"5","ST3GAL2","ST6GALNAC5","ECrel","compound"
"6","ST3GAL2","ST6GALNAC6","ECrel","compound"
"7","ST3GAL2","B3GALT4","ECrel","compound"
"8","ST3GAL2","ST8SIA5","ECrel","compound"
"9","GLB1","B4GALNT1","ECrel","compound"
"10","GLB1","HEXA","ECrel","compound"
"11","GLB1","HEXB","ECrel","compound"
"12","GLB1","ST3GAL1","ECrel","compound"
"13","GLB1","ST3GAL2","ECrel","compound"
"14","HEXA","ST3GAL5","ECrel","compound"
"15","HEXA","ST8SIA1","ECrel","compound"
"16","HEXA","B3GALT4","ECrel","compound"
"17","HEXB","ST3GAL5","ECrel","compound"
"18","HEXB","ST8SIA1","ECrel","compound"
"19","HEXB","B3GALT4","ECrel","compound"
"20","ST8SIA1","ST3GAL5","ECrel","compound"
"21","ST8SIA1","B4GALNT1","ECrel","compound"
"22","ST8SIA1","SLC33A1","ECrel","compound"
"23","ST8SIA1","ST8SIA1","ECrel","compound"
"24","ST8SIA5","ST8SIA1","ECrel","compound"
"25","ST8SIA5","SLC33A1","ECrel","compound"
"26","ST8SIA5","B4GALNT1","ECrel","compound"
"27","ST8SIA5","ST3GAL1","ECrel","compound"
"28","ST8SIA5","ST3GAL2","ECrel","compound"
"29","ST8SIA5","ST6GALNAC3","ECrel","compound"
"30","ST8SIA5","ST6GALNAC4","ECrel","compound"
"31","ST8SIA5","ST6GALNAC5","ECrel","compound"
"32","ST8SIA5","ST6GALNAC6","ECrel","compound"
"33","SLC33A1","B4GALNT1","ECrel","compound"
"34","B3GALT4","ST3GAL1","ECrel","compound"
"35","B3GALT4","ST3GAL2","ECrel","compound"
"36","B3GALT4","B4GALNT1","ECrel","compound"
"37","B4GALNT1","B3GALT4","ECrel","compound"
"38","ST6GALNAC6","ST3GAL1","ECrel","compound"
"39","ST6GALNAC6","ST3GAL2","ECrel","compound"
"40","ST6GALNAC6","ST8SIA5","ECrel","compound"
"41","ST6GALNAC3","ST3GAL1","ECrel","compound"
"42","ST6GALNAC3","ST3GAL2","ECrel","compound"
"43","ST6GALNAC4","ST3GAL1","ECrel","compound"
"44","ST6GALNAC4","ST3GAL2","ECrel","compound"
"45","ST3GAL5","B4GALNT1","ECrel","compound"
