"","from","to","type","subtype"
"1","CHUK","NFKB1","PPrel","activation"
"2","CHUK","NFKB1","PPrel","indirect effect"
"3","CHUK","RELA","PPrel","activation"
"4","CHUK","RELA","PPrel","indirect effect"
"5","IKBKB","NFKB1","PPrel","activation"
"6","IKBKB","NFKB1","PPrel","indirect effect"
"7","IKBKB","RELA","PPrel","activation"
"8","IKBKB","RELA","PPrel","indirect effect"
"9","IKBKG","NFKB1","PPrel","activation"
"10","IKBKG","NFKB1","PPrel","indirect effect"
"11","IKBKG","RELA","PPrel","activation"
"12","IKBKG","RELA","PPrel","indirect effect"
"13","NFKB1","TNF","GErel","expression"
"14","NFKB1","IL1B","GErel","expression"
"15","NFKB1","IL6","GErel","expression"
"16","RELA","TNF","GErel","expression"
"17","RELA","IL1B","GErel","expression"
"18","RELA","IL6","GErel","expression"
