"","from","to","type","subtype"
"1","LHCGR","GNAS","PPrel","activation"
"2","CGA","LHCGR","PPrel","activation"
"3","CGA","FSHR","PPrel","activation"
"4","LHB","LHCGR","PPrel","activation"
"5","GNAS","ADCY1","PPrel","activation"
"6","GNAS","ADCY2","PPrel","activation"
"7","GNAS","ADCY3","PPrel","activation"
"8","GNAS","ADCY5","PPrel","activation"
"9","GNAS","ADCY6","PPrel","activation"
"10","GNAS","ADCY7","PPrel","activation"
"11","GNAS","ADCY8","PPrel","activation"
"12","GNAS","ADCY9","PPrel","activation"
"13","GNAS","ADCY4","PPrel","activation"
"14","GNAS","PLA2G4B","PPrel","activation"
"15","GNAS","PLA2G4E","PPrel","activation"
"16","GNAS","PLA2G4F","PPrel","activation"
"17","GNAS","PLA2G4D","PPrel","activation"
"18","GNAS","PLA2G4A","PPrel","activation"
"19","GNAS","PLA2G4C","PPrel","activation"
"20","GNAS","JMJD7-PLA2G4B","PPrel","activation"
"21","FSHB","FSHR","PPrel","activation"
"22","FSHR","GNAS","PPrel","activation"
"23","PRKACA","STAR","GErel","expression"
"24","PRKACA","STAR","GErel","indirect effect"
"25","PRKACA","CYP17A1","GErel","expression"
"26","PRKACA","CYP17A1","GErel","indirect effect"
"27","PRKACA","HSD3B1","GErel","expression"
"28","PRKACA","HSD3B1","GErel","indirect effect"
"29","PRKACA","HSD3B2","GErel","expression"
"30","PRKACA","HSD3B2","GErel","indirect effect"
"31","PRKACA","CYP19A1","GErel","expression"
"32","PRKACA","CYP19A1","GErel","indirect effect"
"33","PRKACA","HSD17B2","GErel","expression"
"34","PRKACA","HSD17B2","GErel","indirect effect"
"35","PRKACA","AKR1C8","GErel","expression"
"36","PRKACA","AKR1C8","GErel","indirect effect"
"37","PRKACA","AKR1C3","GErel","expression"
"38","PRKACA","AKR1C3","GErel","indirect effect"
"39","PRKACA","HSD17B1","GErel","expression"
"40","PRKACA","HSD17B1","GErel","indirect effect"
"41","PRKACA","HSD17B7","GErel","expression"
"42","PRKACA","HSD17B7","GErel","indirect effect"
"43","PRKACB","STAR","GErel","expression"
"44","PRKACB","STAR","GErel","indirect effect"
"45","PRKACB","CYP17A1","GErel","expression"
"46","PRKACB","CYP17A1","GErel","indirect effect"
"47","PRKACB","HSD3B1","GErel","expression"
"48","PRKACB","HSD3B1","GErel","indirect effect"
"49","PRKACB","HSD3B2","GErel","expression"
"50","PRKACB","HSD3B2","GErel","indirect effect"
"51","PRKACB","CYP19A1","GErel","expression"
"52","PRKACB","CYP19A1","GErel","indirect effect"
"53","PRKACB","HSD17B2","GErel","expression"
"54","PRKACB","HSD17B2","GErel","indirect effect"
"55","PRKACB","AKR1C8","GErel","expression"
"56","PRKACB","AKR1C8","GErel","indirect effect"
"57","PRKACB","AKR1C3","GErel","expression"
"58","PRKACB","AKR1C3","GErel","indirect effect"
"59","PRKACB","HSD17B1","GErel","expression"
"60","PRKACB","HSD17B1","GErel","indirect effect"
"61","PRKACB","HSD17B7","GErel","expression"
"62","PRKACB","HSD17B7","GErel","indirect effect"
"63","PRKACG","STAR","GErel","expression"
"64","PRKACG","STAR","GErel","indirect effect"
"65","PRKACG","CYP17A1","GErel","expression"
"66","PRKACG","CYP17A1","GErel","indirect effect"
"67","PRKACG","HSD3B1","GErel","expression"
"68","PRKACG","HSD3B1","GErel","indirect effect"
"69","PRKACG","HSD3B2","GErel","expression"
"70","PRKACG","HSD3B2","GErel","indirect effect"
"71","PRKACG","CYP19A1","GErel","expression"
"72","PRKACG","CYP19A1","GErel","indirect effect"
"73","PRKACG","HSD17B2","GErel","expression"
"74","PRKACG","HSD17B2","GErel","indirect effect"
"75","PRKACG","AKR1C8","GErel","expression"
"76","PRKACG","AKR1C8","GErel","indirect effect"
"77","PRKACG","AKR1C3","GErel","expression"
"78","PRKACG","AKR1C3","GErel","indirect effect"
"79","PRKACG","HSD17B1","GErel","expression"
"80","PRKACG","HSD17B1","GErel","indirect effect"
"81","PRKACG","HSD17B7","GErel","expression"
"82","PRKACG","HSD17B7","GErel","indirect effect"
"83","INS","INSR","PPrel","activation"
"84","IGF1","IGF1R","PPrel","activation"
