"","from","to","type","subtype"
"1","B3GAT3","B3GALT6","ECrel","compound"
"2","XYLT1","B4GALT7","ECrel","compound"
"3","XYLT2","B4GALT7","ECrel","compound"
"4","B4GALT7","B3GALT6","ECrel","compound"
"5","CHSY1","CSGALNACT2","ECrel","compound"
"6","CHSY1","CSGALNACT1","ECrel","compound"
"7","CHSY1","CHSY1","ECrel","compound"
"8","CHSY1","CHSY3","ECrel","compound"
"9","CHSY1","CHPF2","ECrel","compound"
"10","CHSY1","CHPF","ECrel","compound"
"11","CHSY3","CSGALNACT2","ECrel","compound"
"12","CHSY3","CSGALNACT1","ECrel","compound"
"13","CHSY3","CHSY1","ECrel","compound"
"14","CHSY3","CHSY3","ECrel","compound"
"15","CHSY3","CHPF2","ECrel","compound"
"16","CHSY3","CHPF","ECrel","compound"
"17","CSGALNACT2","B3GAT3","ECrel","compound"
"18","CSGALNACT2","CHSY1","ECrel","compound"
"19","CSGALNACT2","CHSY3","ECrel","compound"
"20","CSGALNACT2","CHPF2","ECrel","compound"
"21","CSGALNACT2","CHPF","ECrel","compound"
"22","CSGALNACT1","B3GAT3","ECrel","compound"
"23","CSGALNACT1","CHSY1","ECrel","compound"
"24","CSGALNACT1","CHSY3","ECrel","compound"
"25","CSGALNACT1","CHPF2","ECrel","compound"
"26","CSGALNACT1","CHPF","ECrel","compound"
"27","CHPF","CSGALNACT2","ECrel","compound"
"28","CHPF","CSGALNACT1","ECrel","compound"
"29","CHPF","CHSY1","ECrel","compound"
"30","CHPF","CHSY3","ECrel","compound"
"31","CHPF","CHPF2","ECrel","compound"
"32","CHPF","CHPF","ECrel","compound"
"33","CHPF2","CSGALNACT2","ECrel","compound"
"34","CHPF2","CSGALNACT1","ECrel","compound"
