"","from","to","type","subtype"
"1","CD74","CD74","PPrel","state change"
"2","HLA-DMA","HLA-DMA","PPrel","state change"
"3","HLA-DMA","HLA-DMB","PPrel","state change"
"4","HLA-DMA","HLA-DOA","PPrel","state change"
"5","HLA-DMA","HLA-DOB","PPrel","state change"
"6","HLA-DMA","HLA-DPA1","PPrel","state change"
"7","HLA-DMA","HLA-DPB1","PPrel","state change"
"8","HLA-DMA","HLA-DQA1","PPrel","state change"
"9","HLA-DMA","HLA-DQA2","PPrel","state change"
"10","HLA-DMA","HLA-DQB1","PPrel","state change"
"11","HLA-DMA","HLA-DQB2","PPrel","state change"
"12","HLA-DMA","HLA-DRA","PPrel","state change"
"13","HLA-DMA","HLA-DRB1","PPrel","state change"
"14","HLA-DMA","HLA-DRB3","PPrel","state change"
"15","HLA-DMA","HLA-DRB4","PPrel","state change"
"16","HLA-DMA","HLA-DRB5","PPrel","state change"
"17","HLA-DMA","CD74","PPrel","activation"
"18","HLA-DMB","HLA-DMA","PPrel","state change"
"19","HLA-DMB","HLA-DMB","PPrel","state change"
"20","HLA-DMB","HLA-DOA","PPrel","state change"
"21","HLA-DMB","HLA-DOB","PPrel","state change"
"22","HLA-DMB","HLA-DPA1","PPrel","state change"
"23","HLA-DMB","HLA-DPB1","PPrel","state change"
"24","HLA-DMB","HLA-DQA1","PPrel","state change"
"25","HLA-DMB","HLA-DQA2","PPrel","state change"
"26","HLA-DMB","HLA-DQB1","PPrel","state change"
"27","HLA-DMB","HLA-DQB2","PPrel","state change"
"28","HLA-DMB","HLA-DRA","PPrel","state change"
"29","HLA-DMB","HLA-DRB1","PPrel","state change"
"30","HLA-DMB","HLA-DRB3","PPrel","state change"
"31","HLA-DMB","HLA-DRB4","PPrel","state change"
"32","HLA-DMB","HLA-DRB5","PPrel","state change"
"33","HLA-DMB","CD74","PPrel","activation"
"34","HLA-DOA","HLA-DMA","PPrel","state change"
"35","HLA-DOA","HLA-DMB","PPrel","state change"
"36","HLA-DOA","HLA-DOA","PPrel","state change"
"37","HLA-DOA","HLA-DOB","PPrel","state change"
"38","HLA-DOA","HLA-DPA1","PPrel","state change"
"39","HLA-DOA","HLA-DPB1","PPrel","state change"
"40","HLA-DOA","HLA-DQA1","PPrel","state change"
"41","HLA-DOA","HLA-DQA2","PPrel","state change"
"42","HLA-DOA","HLA-DQB1","PPrel","state change"
"43","HLA-DOA","HLA-DQB2","PPrel","state change"
"44","HLA-DOA","HLA-DRA","PPrel","state change"
"45","HLA-DOA","HLA-DRB1","PPrel","state change"
"46","HLA-DOA","HLA-DRB3","PPrel","state change"
"47","HLA-DOA","HLA-DRB4","PPrel","state change"
"48","HLA-DOA","HLA-DRB5","PPrel","state change"
"49","HLA-DOA","CD74","PPrel","activation"
"50","HLA-DOB","HLA-DMA","PPrel","state change"
"51","HLA-DOB","HLA-DMB","PPrel","state change"
"52","HLA-DOB","HLA-DOA","PPrel","state change"
"53","HLA-DOB","HLA-DOB","PPrel","state change"
"54","HLA-DOB","HLA-DPA1","PPrel","state change"
"55","HLA-DOB","HLA-DPB1","PPrel","state change"
"56","HLA-DOB","HLA-DQA1","PPrel","state change"
"57","HLA-DOB","HLA-DQA2","PPrel","state change"
"58","HLA-DOB","HLA-DQB1","PPrel","state change"
"59","HLA-DOB","HLA-DQB2","PPrel","state change"
"60","HLA-DOB","HLA-DRA","PPrel","state change"
"61","HLA-DOB","HLA-DRB1","PPrel","state change"
"62","HLA-DOB","HLA-DRB3","PPrel","state change"
"63","HLA-DOB","HLA-DRB4","PPrel","state change"
"64","HLA-DOB","HLA-DRB5","PPrel","state change"
"65","HLA-DOB","CD74","PPrel","activation"
"66","HLA-DPA1","HLA-DMA","PPrel","state change"
"67","HLA-DPA1","HLA-DMB","PPrel","state change"
"68","HLA-DPA1","HLA-DOA","PPrel","state change"
"69","HLA-DPA1","HLA-DOB","PPrel","state change"
"70","HLA-DPA1","HLA-DPA1","PPrel","state change"
"71","HLA-DPA1","HLA-DPB1","PPrel","state change"
"72","HLA-DPA1","HLA-DQA1","PPrel","state change"
"73","HLA-DPA1","HLA-DQA2","PPrel","state change"
"74","HLA-DPA1","HLA-DQB1","PPrel","state change"
"75","HLA-DPA1","HLA-DQB2","PPrel","state change"
"76","HLA-DPA1","HLA-DRA","PPrel","state change"
"77","HLA-DPA1","HLA-DRB1","PPrel","state change"
"78","HLA-DPA1","HLA-DRB3","PPrel","state change"
"79","HLA-DPA1","HLA-DRB4","PPrel","state change"
"80","HLA-DPA1","HLA-DRB5","PPrel","state change"
"81","HLA-DPA1","CD74","PPrel","activation"
"82","HLA-DPB1","HLA-DMA","PPrel","state change"
"83","HLA-DPB1","HLA-DMB","PPrel","state change"
"84","HLA-DPB1","HLA-DOA","PPrel","state change"
"85","HLA-DPB1","HLA-DOB","PPrel","state change"
"86","HLA-DPB1","HLA-DPA1","PPrel","state change"
"87","HLA-DPB1","HLA-DPB1","PPrel","state change"
"88","HLA-DPB1","HLA-DQA1","PPrel","state change"
"89","HLA-DPB1","HLA-DQA2","PPrel","state change"
"90","HLA-DPB1","HLA-DQB1","PPrel","state change"
"91","HLA-DPB1","HLA-DQB2","PPrel","state change"
"92","HLA-DPB1","HLA-DRA","PPrel","state change"
"93","HLA-DPB1","HLA-DRB1","PPrel","state change"
"94","HLA-DPB1","HLA-DRB3","PPrel","state change"
"95","HLA-DPB1","HLA-DRB4","PPrel","state change"
"96","HLA-DPB1","HLA-DRB5","PPrel","state change"
"97","HLA-DPB1","CD74","PPrel","activation"
"98","HLA-DQA1","HLA-DMA","PPrel","state change"
"99","HLA-DQA1","HLA-DMB","PPrel","state change"
"100","HLA-DQA1","HLA-DOA","PPrel","state change"
"101","HLA-DQA1","HLA-DOB","PPrel","state change"
"102","HLA-DQA1","HLA-DPA1","PPrel","state change"
"103","HLA-DQA1","HLA-DPB1","PPrel","state change"
"104","HLA-DQA1","HLA-DQA1","PPrel","state change"
"105","HLA-DQA1","HLA-DQA2","PPrel","state change"
"106","HLA-DQA1","HLA-DQB1","PPrel","state change"
"107","HLA-DQA1","HLA-DQB2","PPrel","state change"
"108","HLA-DQA1","HLA-DRA","PPrel","state change"
"109","HLA-DQA1","HLA-DRB1","PPrel","state change"
"110","HLA-DQA1","HLA-DRB3","PPrel","state change"
"111","HLA-DQA1","HLA-DRB4","PPrel","state change"
"112","HLA-DQA1","HLA-DRB5","PPrel","state change"
"113","HLA-DQA1","CD74","PPrel","activation"
"114","HLA-DQA2","HLA-DMA","PPrel","state change"
"115","HLA-DQA2","HLA-DMB","PPrel","state change"
"116","HLA-DQA2","HLA-DOA","PPrel","state change"
"117","HLA-DQA2","HLA-DOB","PPrel","state change"
"118","HLA-DQA2","HLA-DPA1","PPrel","state change"
"119","HLA-DQA2","HLA-DPB1","PPrel","state change"
"120","HLA-DQA2","HLA-DQA1","PPrel","state change"
"121","HLA-DQA2","HLA-DQA2","PPrel","state change"
"122","HLA-DQA2","HLA-DQB1","PPrel","state change"
"123","HLA-DQA2","HLA-DQB2","PPrel","state change"
"124","HLA-DQA2","HLA-DRA","PPrel","state change"
"125","HLA-DQA2","HLA-DRB1","PPrel","state change"
"126","HLA-DQA2","HLA-DRB3","PPrel","state change"
"127","HLA-DQA2","HLA-DRB4","PPrel","state change"
"128","HLA-DQA2","HLA-DRB5","PPrel","state change"
"129","HLA-DQA2","CD74","PPrel","activation"
"130","HLA-DQB1","HLA-DMA","PPrel","state change"
"131","HLA-DQB1","HLA-DMB","PPrel","state change"
"132","HLA-DQB1","HLA-DOA","PPrel","state change"
"133","HLA-DQB1","HLA-DOB","PPrel","state change"
"134","HLA-DQB1","HLA-DPA1","PPrel","state change"
"135","HLA-DQB1","HLA-DPB1","PPrel","state change"
"136","HLA-DQB1","HLA-DQA1","PPrel","state change"
"137","HLA-DQB1","HLA-DQA2","PPrel","state change"
"138","HLA-DQB1","HLA-DQB1","PPrel","state change"
"139","HLA-DQB1","HLA-DQB2","PPrel","state change"
"140","HLA-DQB1","HLA-DRA","PPrel","state change"
"141","HLA-DQB1","HLA-DRB1","PPrel","state change"
"142","HLA-DQB1","HLA-DRB3","PPrel","state change"
"143","HLA-DQB1","HLA-DRB4","PPrel","state change"
"144","HLA-DQB1","HLA-DRB5","PPrel","state change"
"145","HLA-DQB1","CD74","PPrel","activation"
"146","HLA-DQB2","HLA-DMA","PPrel","state change"
"147","HLA-DQB2","HLA-DMB","PPrel","state change"
"148","HLA-DQB2","HLA-DOA","PPrel","state change"
"149","HLA-DQB2","HLA-DOB","PPrel","state change"
"150","HLA-DQB2","HLA-DPA1","PPrel","state change"
"151","HLA-DQB2","HLA-DPB1","PPrel","state change"
"152","HLA-DQB2","HLA-DQA1","PPrel","state change"
"153","HLA-DQB2","HLA-DQA2","PPrel","state change"
"154","HLA-DQB2","HLA-DQB1","PPrel","state change"
"155","HLA-DQB2","HLA-DQB2","PPrel","state change"
"156","HLA-DQB2","HLA-DRA","PPrel","state change"
"157","HLA-DQB2","HLA-DRB1","PPrel","state change"
"158","HLA-DQB2","HLA-DRB3","PPrel","state change"
"159","HLA-DQB2","HLA-DRB4","PPrel","state change"
"160","HLA-DQB2","HLA-DRB5","PPrel","state change"
"161","HLA-DQB2","CD74","PPrel","activation"
"162","HLA-DRA","HLA-DMA","PPrel","state change"
"163","HLA-DRA","HLA-DMB","PPrel","state change"
"164","HLA-DRA","HLA-DOA","PPrel","state change"
"165","HLA-DRA","HLA-DOB","PPrel","state change"
"166","HLA-DRA","HLA-DPA1","PPrel","state change"
"167","HLA-DRA","HLA-DPB1","PPrel","state change"
"168","HLA-DRA","HLA-DQA1","PPrel","state change"
"169","HLA-DRA","HLA-DQA2","PPrel","state change"
"170","HLA-DRA","HLA-DQB1","PPrel","state change"
"171","HLA-DRA","HLA-DQB2","PPrel","state change"
"172","HLA-DRA","HLA-DRA","PPrel","state change"
"173","HLA-DRA","HLA-DRB1","PPrel","state change"
"174","HLA-DRA","HLA-DRB3","PPrel","state change"
"175","HLA-DRA","HLA-DRB4","PPrel","state change"
"176","HLA-DRA","HLA-DRB5","PPrel","state change"
"177","HLA-DRA","CD74","PPrel","activation"
"178","HLA-DRB1","HLA-DMA","PPrel","state change"
"179","HLA-DRB1","HLA-DMB","PPrel","state change"
"180","HLA-DRB1","HLA-DOA","PPrel","state change"
"181","HLA-DRB1","HLA-DOB","PPrel","state change"
"182","HLA-DRB1","HLA-DPA1","PPrel","state change"
"183","HLA-DRB1","HLA-DPB1","PPrel","state change"
"184","HLA-DRB1","HLA-DQA1","PPrel","state change"
"185","HLA-DRB1","HLA-DQA2","PPrel","state change"
"186","HLA-DRB1","HLA-DQB1","PPrel","state change"
"187","HLA-DRB1","HLA-DQB2","PPrel","state change"
"188","HLA-DRB1","HLA-DRA","PPrel","state change"
"189","HLA-DRB1","HLA-DRB1","PPrel","state change"
"190","HLA-DRB1","HLA-DRB3","PPrel","state change"
"191","HLA-DRB1","HLA-DRB4","PPrel","state change"
"192","HLA-DRB1","HLA-DRB5","PPrel","state change"
"193","HLA-DRB1","CD74","PPrel","activation"
"194","HLA-DRB3","HLA-DMA","PPrel","state change"
"195","HLA-DRB3","HLA-DMB","PPrel","state change"
"196","HLA-DRB3","HLA-DOA","PPrel","state change"
"197","HLA-DRB3","HLA-DOB","PPrel","state change"
"198","HLA-DRB3","HLA-DPA1","PPrel","state change"
"199","HLA-DRB3","HLA-DPB1","PPrel","state change"
"200","HLA-DRB3","HLA-DQA1","PPrel","state change"
"201","HLA-DRB3","HLA-DQA2","PPrel","state change"
"202","HLA-DRB3","HLA-DQB1","PPrel","state change"
"203","HLA-DRB3","HLA-DQB2","PPrel","state change"
"204","HLA-DRB3","HLA-DRA","PPrel","state change"
"205","HLA-DRB3","HLA-DRB1","PPrel","state change"
"206","HLA-DRB3","HLA-DRB3","PPrel","state change"
"207","HLA-DRB3","HLA-DRB4","PPrel","state change"
"208","HLA-DRB3","HLA-DRB5","PPrel","state change"
"209","HLA-DRB3","CD74","PPrel","activation"
"210","HLA-DRB4","HLA-DMA","PPrel","state change"
"211","HLA-DRB4","HLA-DMB","PPrel","state change"
