"","from","to","type","subtype"
"1","ACADS","ECHS1","ECrel","compound"
"2","ACADS","EHHADH","ECrel","compound"
"3","ACADS","HADHA","ECrel","compound"
"4","ECHS1","HIBCH","ECrel","compound"
"5","ECHS1","ACOX1","ECrel","compound"
"6","ECHS1","ACOX3","ECrel","compound"
"7","EHHADH","HIBCH","ECrel","compound"
"8","EHHADH","ACOX1","ECrel","compound"
"9","EHHADH","ACOX3","ECrel","compound"
"10","HADHA","HIBCH","ECrel","compound"
"11","HADHA","ACOX1","ECrel","compound"
"12","HADHA","ACOX3","ECrel","compound"
"13","MLYCD","ALDH6A1","ECrel","compound"
"14","ALDH6A1","ABAT","ECrel","compound"
"15","ABAT","UPB1","ECrel","compound"
"16","ABAT","GADL1","ECrel","compound"
"17","ABAT","CSAD","ECrel","compound"
"18","ABAT","GAD1","ECrel","compound"
"19","ABAT","GAD2","ECrel","compound"
"20","ABAT","CNDP1","ECrel","compound"
"21","ABAT","CARNS1","ECrel","compound"
"22","ABAT","ALDH2","ECrel","compound"
"23","ABAT","ALDH1B1","ECrel","compound"
"24","ABAT","ALDH9A1","ECrel","compound"
"25","ABAT","ALDH3A2","ECrel","compound"
"26","ABAT","ALDH7A1","ECrel","compound"
"27","ABAT","CNDP2","ECrel","compound"
"28","CARNS1","UPB1","ECrel","compound"
"29","CARNS1","GADL1","ECrel","compound"
"30","CARNS1","CSAD","ECrel","compound"
"31","CARNS1","GAD1","ECrel","compound"
"32","CARNS1","GAD2","ECrel","compound"
"33","CARNS1","CNDP1","ECrel","compound"
"34","CARNS1","CARNS1","ECrel","compound"
"35","CARNS1","ALDH2","ECrel","compound"
"36","CARNS1","ALDH1B1","ECrel","compound"
"37","CARNS1","ALDH9A1","ECrel","compound"
"38","CARNS1","ALDH3A2","ECrel","compound"
"39","CARNS1","ALDH7A1","ECrel","compound"
"40","CARNS1","CNDP2","ECrel","compound"
"41","GAD1","UPB1","ECrel","compound"
"42","GAD1","CNDP1","ECrel","compound"
"43","GAD1","CARNS1","ECrel","compound"
"44","GAD1","ALDH2","ECrel","compound"
"45","GAD1","ALDH1B1","ECrel","compound"
"46","GAD1","ALDH9A1","ECrel","compound"
"47","GAD1","ALDH3A2","ECrel","compound"
"48","GAD1","ALDH7A1","ECrel","compound"
"49","GAD1","CNDP2","ECrel","compound"
"50","GAD2","UPB1","ECrel","compound"
"51","GAD2","CNDP1","ECrel","compound"
"52","GAD2","CARNS1","ECrel","compound"
"53","GAD2","ALDH2","ECrel","compound"
"54","GAD2","ALDH1B1","ECrel","compound"
"55","GAD2","ALDH9A1","ECrel","compound"
"56","GAD2","ALDH3A2","ECrel","compound"
"57","GAD2","ALDH7A1","ECrel","compound"
"58","GAD2","CNDP2","ECrel","compound"
"59","GADL1","UPB1","ECrel","compound"
"60","GADL1","CNDP1","ECrel","compound"
"61","GADL1","CARNS1","ECrel","compound"
"62","GADL1","ALDH2","ECrel","compound"
"63","GADL1","ALDH1B1","ECrel","compound"
"64","GADL1","ALDH9A1","ECrel","compound"
"65","GADL1","ALDH3A2","ECrel","compound"
"66","GADL1","ALDH7A1","ECrel","compound"
"67","GADL1","CNDP2","ECrel","compound"
"68","CSAD","UPB1","ECrel","compound"
"69","CSAD","CNDP1","ECrel","compound"
"70","CSAD","CARNS1","ECrel","compound"
"71","CSAD","ALDH2","ECrel","compound"
"72","CSAD","ALDH1B1","ECrel","compound"
"73","CSAD","ALDH9A1","ECrel","compound"
"74","CSAD","ALDH3A2","ECrel","compound"
"75","CSAD","ALDH7A1","ECrel","compound"
"76","CSAD","CNDP2","ECrel","compound"
"77","AOC2","ALDH2","ECrel","compound"
"78","AOC2","ALDH1B1","ECrel","compound"
"79","AOC2","ALDH9A1","ECrel","compound"
"80","AOC2","ALDH3A2","ECrel","compound"
"81","AOC2","ALDH7A1","ECrel","compound"
"82","AOC2","SMOX","ECrel","compound"
"83","AOC3","ALDH2","ECrel","compound"
"84","AOC3","ALDH1B1","ECrel","compound"
"85","AOC3","ALDH9A1","ECrel","compound"
"86","AOC3","ALDH3A2","ECrel","compound"
"87","AOC3","ALDH7A1","ECrel","compound"
"88","AOC3","SMOX","ECrel","compound"
"89","ALDH2","UPB1","ECrel","compound"
"90","ALDH2","CNDP1","ECrel","compound"
"91","ALDH2","CARNS1","ECrel","compound"
"92","ALDH2","SMOX","ECrel","compound"
"93","ALDH1B1","UPB1","ECrel","compound"
"94","ALDH1B1","CNDP1","ECrel","compound"
"95","ALDH1B1","CARNS1","ECrel","compound"
"96","ALDH1B1","SMOX","ECrel","compound"
"97","ALDH9A1","UPB1","ECrel","compound"
"98","ALDH9A1","CNDP1","ECrel","compound"
"99","ALDH9A1","CARNS1","ECrel","compound"
"100","ALDH9A1","SMOX","ECrel","compound"
"101","ALDH3A2","UPB1","ECrel","compound"
"102","ALDH3A2","CNDP1","ECrel","compound"
