"","from","to","type","subtype"
"1","ACE2","ACE","ECrel","compound"
"2","ACE2","MME","ECrel","compound"
"3","ACE","ENPEP","ECrel","compound"
"4","ACE","ACE","ECrel","compound"
"5","ACE","PRCP","ECrel","compound"
"6","NLN","ACE","ECrel","compound"
"7","THOP1","ACE","ECrel","compound"
"8","MME","ACE","ECrel","compound"
"9","ANPEP","ANPEP","ECrel","compound"
"10","ANPEP","PREP","ECrel","compound"
"11","ENPEP","ANPEP","ECrel","compound"
"12","CTSA","ACE","ECrel","compound"
"13","CTSA","MME","ECrel","compound"
"14","CPA3","ACE","ECrel","compound"
"15","CPA3","MME","ECrel","compound"
"16","CMA1","ENPEP","ECrel","compound"
"17","CMA1","ACE2","ECrel","compound"
"18","CMA1","PRCP","ECrel","compound"
"19","CTSG","ENPEP","ECrel","compound"
"20","CTSG","ACE2","ECrel","compound"
"21","CTSG","PRCP","ECrel","compound"
"22","REN","ATP6AP2","PPrel","activation"
"23","REN","CMA1","ECrel","compound"
"24","REN","CTSG","ECrel","compound"
"25","REN","ACE","ECrel","compound"
"26","REN","ACE2","ECrel","compound"
"27","REN","CTSA","ECrel","compound"
"28","REN","CPA3","ECrel","compound"
"29","REN","THOP1","ECrel","compound"
"30","REN","NLN","ECrel","compound"
"31","REN","MME","ECrel","compound"
"32","KLK1","PRCP","ECrel","compound"
"33","KLK1","ACE2","ECrel","compound"
"34","KLK1","ENPEP","ECrel","compound"
"35","KLK2","PRCP","ECrel","compound"
"36","KLK2","ACE2","ECrel","compound"
"37","KLK2","ENPEP","ECrel","compound"
"38","PRCP","ACE","ECrel","compound"
