"","from","to","type","subtype"
"1","BCKDHA","BCAT1","ECrel","compound"
"2","BCKDHA","BCAT2","ECrel","compound"
"3","BCKDHA","DBT","ECrel","compound"
"4","BCKDHA","DLD","ECrel","compound"
"5","BCKDHA","IL4I1","ECrel","compound"
"6","BCKDHB","BCAT1","ECrel","compound"
"7","BCKDHB","BCAT2","ECrel","compound"
"8","BCKDHB","DBT","ECrel","compound"
"9","BCKDHB","DLD","ECrel","compound"
"10","BCKDHB","IL4I1","ECrel","compound"
"11","DLD","BCKDHA","ECrel","compound"
"12","DLD","BCKDHB","ECrel","compound"
"13","DLD","DBT","ECrel","compound"
"14","ACAT1","HMGCS1","ECrel","compound"
"15","ACAT1","HMGCS2","ECrel","compound"
"16","ACAT1","OXCT1","ECrel","compound"
"17","ACAT1","OXCT2","ECrel","compound"
"18","ACAT1","HMGCL","ECrel","compound"
"19","ACAT1","HMGCLL1","ECrel","compound"
"20","ACAT1","ACAA2","ECrel","compound"
"21","ACAT1","ACAA1","ECrel","compound"
"22","ACAT1","HADHB","ECrel","compound"
"23","ACAT2","HMGCS1","ECrel","compound"
"24","ACAT2","HMGCS2","ECrel","compound"
"25","ACAT2","OXCT1","ECrel","compound"
"26","ACAT2","OXCT2","ECrel","compound"
"27","ACAT2","HMGCL","ECrel","compound"
"28","ACAT2","HMGCLL1","ECrel","compound"
"29","ACAT2","ACAA2","ECrel","compound"
"30","ACAT2","ACAA1","ECrel","compound"
"31","ACAT2","HADHB","ECrel","compound"
"32","HMGCS1","AUH","ECrel","compound"
"33","HMGCS1","OXCT1","ECrel","compound"
"34","HMGCS1","OXCT2","ECrel","compound"
"35","HMGCS1","ACAA2","ECrel","compound"
"36","HMGCS1","ACAA1","ECrel","compound"
"37","HMGCS1","HADHB","ECrel","compound"
"38","HMGCS1","HMGCL","ECrel","compound"
"39","HMGCS1","HMGCLL1","ECrel","compound"
"40","HMGCS2","AUH","ECrel","compound"
"41","HMGCS2","OXCT1","ECrel","compound"
"42","HMGCS2","OXCT2","ECrel","compound"
"43","HMGCS2","ACAA2","ECrel","compound"
"44","HMGCS2","ACAA1","ECrel","compound"
"45","HMGCS2","HADHB","ECrel","compound"
"46","HMGCS2","HMGCL","ECrel","compound"
"47","HMGCS2","HMGCLL1","ECrel","compound"
"48","OXCT1","HMGCL","ECrel","compound"
"49","OXCT1","HMGCLL1","ECrel","compound"
"50","OXCT2","HMGCL","ECrel","compound"
"51","OXCT2","HMGCLL1","ECrel","compound"
"52","HMGCL","AUH","ECrel","compound"
"53","HMGCL","ACAA2","ECrel","compound"
"54","HMGCL","ACAA1","ECrel","compound"
"55","HMGCL","HADHB","ECrel","compound"
"56","HMGCLL1","AUH","ECrel","compound"
"57","HMGCLL1","ACAA2","ECrel","compound"
"58","HMGCLL1","ACAA1","ECrel","compound"
"59","HMGCLL1","HADHB","ECrel","compound"
"60","AUH","MCCC1","ECrel","compound"
"61","AUH","MCCC2","ECrel","compound"
"62","MCCC1","IVD","ECrel","compound"
"63","MCCC1","ACADM","ECrel","compound"
"64","MCCC1","ECHS1","ECrel","compound"
"65","MCCC1","EHHADH","ECrel","compound"
"66","MCCC1","HADHA","ECrel","compound"
"67","MCCC2","IVD","ECrel","compound"
"68","MCCC2","ACADM","ECrel","compound"
"69","MCCC2","ECHS1","ECrel","compound"
"70","MCCC2","EHHADH","ECrel","compound"
"71","MCCC2","HADHA","ECrel","compound"
"72","ECHS1","IVD","ECrel","compound"
"73","ECHS1","ACADM","ECrel","compound"
"74","ECHS1","EHHADH","ECrel","compound"
"75","ECHS1","HSD17B10","ECrel","compound"
"76","ECHS1","HADH","ECrel","compound"
"77","ECHS1","ACADSB","ECrel","compound"
"78","ECHS1","ACADS","ECrel","compound"
"79","EHHADH","IVD","ECrel","compound"
"80","EHHADH","ACADM","ECrel","compound"
"81","EHHADH","EHHADH","ECrel","compound"
"82","EHHADH","HSD17B10","ECrel","compound"
"83","EHHADH","HADH","ECrel","compound"
"84","EHHADH","ACADSB","ECrel","compound"
"85","EHHADH","ACADS","ECrel","compound"
"86","HADHA","IVD","ECrel","compound"
"87","HADHA","ACADM","ECrel","compound"
"88","HADHA","EHHADH","ECrel","compound"
"89","HADHA","HSD17B10","ECrel","compound"
"90","HADHA","HADH","ECrel","compound"
"91","HADHA","ACADSB","ECrel","compound"
"92","HADHA","ACADS","ECrel","compound"
"93","IVD","DBT","ECrel","compound"
"94","BCAT1","BCKDHA","ECrel","compound"
"95","BCAT1","BCKDHB","ECrel","compound"
"96","BCAT2","BCKDHA","ECrel","compound"
"97","BCAT2","BCKDHB","ECrel","compound"
"98","ACAA2","PCCA","ECrel","compound"
"99","ACAA2","PCCB","ECrel","compound"
"100","ACAA2","ALDH6A1","ECrel","compound"
"101","ACAA2","EHHADH","ECrel","compound"
"102","ACAA2","HSD17B10","ECrel","compound"
"103","ACAA2","HADH","ECrel","compound"
"104","ACAA1","PCCA","ECrel","compound"
"105","ACAA1","PCCB","ECrel","compound"
"106","ACAA1","ALDH6A1","ECrel","compound"
"107","ACAA1","EHHADH","ECrel","compound"
"108","ACAA1","HSD17B10","ECrel","compound"
"109","ACAA1","HADH","ECrel","compound"
"110","HADHB","PCCA","ECrel","compound"
"111","HADHB","PCCB","ECrel","compound"
"112","HADHB","ALDH6A1","ECrel","compound"
"113","HADHB","EHHADH","ECrel","compound"
"114","HADHB","HSD17B10","ECrel","compound"
"115","HADHB","HADH","ECrel","compound"
"116","ACADSB","DBT","ECrel","compound"
"117","ACADSB","ECHS1","ECrel","compound"
"118","ACADSB","EHHADH","ECrel","compound"
"119","ACADSB","HADHA","ECrel","compound"
"120","DBT","ACADM","ECrel","compound"
"121","DBT","ACADS","ECrel","compound"
"122","DBT","ACADSB","ECrel","compound"
"123","MMUT","MCEE","ECrel","compound"
"124","MMUT","ACSF3","ECrel","compound"
"125","MCEE","PCCA","ECrel","compound"
"126","MCEE","PCCB","ECrel","compound"
"127","PCCA","ALDH6A1","ECrel","compound"
"128","PCCB","ALDH6A1","ECrel","compound"
"129","AOX1","HIBADH","ECrel","compound"
"130","AOX1","ALDH6A1","ECrel","compound"
"131","AOX1","ABAT","ECrel","compound"
"132","ALDH2","HIBADH","ECrel","compound"
"133","ALDH2","ALDH6A1","ECrel","compound"
"134","ALDH2","ABAT","ECrel","compound"
"135","ALDH1B1","HIBADH","ECrel","compound"
"136","ALDH1B1","ALDH6A1","ECrel","compound"
"137","ALDH1B1","ABAT","ECrel","compound"
"138","ALDH9A1","HIBADH","ECrel","compound"
"139","ALDH9A1","ALDH6A1","ECrel","compound"
"140","ALDH9A1","ABAT","ECrel","compound"
"141","ALDH3A2","HIBADH","ECrel","compound"
"142","ALDH3A2","ALDH6A1","ECrel","compound"
"143","ALDH3A2","ABAT","ECrel","compound"
"144","ALDH7A1","HIBADH","ECrel","compound"
"145","ALDH7A1","ALDH6A1","ECrel","compound"
"146","ALDH7A1","ABAT","ECrel","compound"
"147","ALDH6A1","HIBADH","ECrel","compound"
"148","ALDH6A1","ABAT","ECrel","compound"
"149","ABAT","HIBADH","ECrel","compound"
"150","HIBCH","ECHS1","ECrel","compound"
"151","HIBCH","EHHADH","ECrel","compound"
"152","HIBCH","HADHA","ECrel","compound"
"153","ACADM","DBT","ECrel","compound"
"154","ACAD8","ECHS1","ECrel","compound"
"155","ACAD8","EHHADH","ECrel","compound"
"156","ACAD8","HADHA","ECrel","compound"
"157","ACAD8","DBT","ECrel","compound"
"158","ACSF3","MCEE","ECrel","compound"
"159","ACSF3","ALDH2","ECrel","compound"
"160","ACSF3","ALDH1B1","ECrel","compound"
"161","ACSF3","ALDH9A1","ECrel","compound"
"162","ACSF3","ALDH3A2","ECrel","compound"
"163","ACSF3","ALDH7A1","ECrel","compound"
"164","ACSF3","AOX1","ECrel","compound"
"165","AACS","ACAT1","ECrel","compound"
"166","AACS","ACAT2","ECrel","compound"
"167","AACS","HMGCS1","ECrel","compound"
"168","AACS","HMGCS2","ECrel","compound"
"169","AACS","HMGCL","ECrel","compound"
"170","AACS","HMGCLL1","ECrel","compound"
"171","AGXT2","ABAT","ECrel","compound"
"172","AGXT2","HIBADH","ECrel","compound"
"173","AGXT2","ALDH6A1","ECrel","compound"
"174","AGXT2","ALDH2","ECrel","compound"
"175","AGXT2","ALDH1B1","ECrel","compound"
"176","AGXT2","ALDH9A1","ECrel","compound"
"177","AGXT2","ALDH3A2","ECrel","compound"
"178","AGXT2","ALDH7A1","ECrel","compound"
"179","AGXT2","AOX1","ECrel","compound"
"180","HIBADH","HIBCH","ECrel","compound"
