"","from","to","type","subtype"
"1","STAT1","STAT1","PPrel","state change"
"2","STAT1","STAT3","PPrel","state change"
"3","STAT1","STAT5A","PPrel","state change"
"4","STAT1","STAT5B","PPrel","state change"
"5","STAT1","STAT6","PPrel","state change"
"6","STAT1","STAT2","PPrel","state change"
"7","STAT1","CISH","GErel","expression"
"8","STAT1","SOCS4","GErel","expression"
"9","STAT1","SOCS7","GErel","expression"
"10","STAT1","SOCS1","GErel","expression"
"11","STAT1","SOCS2","GErel","expression"
"12","STAT1","SOCS3","GErel","expression"
"13","STAT1","SOCS6","GErel","expression"
"14","STAT1","SOCS5","GErel","expression"
"15","STAT1","BCL2","GErel","expression"
"16","STAT1","BCL2L1","GErel","expression"
"17","STAT1","MCL1","GErel","expression"
"18","STAT1","PIM1","GErel","expression"
"19","STAT1","MYC","GErel","expression"
"20","STAT1","CCND1","GErel","expression"
"21","STAT1","CCND2","GErel","expression"
"22","STAT1","CCND3","GErel","expression"
"23","STAT1","CDKN1A","GErel","expression"
"24","STAT1","AOX1","GErel","expression"
"25","STAT1","GFAP","GErel","expression"
"26","STAT3","STAT1","PPrel","state change"
"27","STAT3","STAT3","PPrel","state change"
"28","STAT3","STAT5A","PPrel","state change"
"29","STAT3","STAT5B","PPrel","state change"
"30","STAT3","STAT6","PPrel","state change"
"31","STAT3","STAT4","PPrel","state change"
"32","STAT3","CISH","GErel","expression"
"33","STAT3","SOCS4","GErel","expression"
"34","STAT3","SOCS7","GErel","expression"
"35","STAT3","SOCS1","GErel","expression"
"36","STAT3","SOCS2","GErel","expression"
"37","STAT3","SOCS3","GErel","expression"
"38","STAT3","SOCS6","GErel","expression"
"39","STAT3","SOCS5","GErel","expression"
"40","STAT3","BCL2","GErel","expression"
"41","STAT3","BCL2L1","GErel","expression"
"42","STAT3","MCL1","GErel","expression"
"43","STAT3","PIM1","GErel","expression"
"44","STAT3","MYC","GErel","expression"
"45","STAT3","CCND1","GErel","expression"
"46","STAT3","CCND2","GErel","expression"
"47","STAT3","CCND3","GErel","expression"
"48","STAT3","CDKN1A","GErel","expression"
"49","STAT3","AOX1","GErel","expression"
"50","STAT3","GFAP","GErel","expression"
"51","STAT5A","STAT1","PPrel","state change"
"52","STAT5A","STAT3","PPrel","state change"
"53","STAT5A","STAT5A","PPrel","state change"
"54","STAT5A","STAT5B","PPrel","state change"
"55","STAT5A","STAT6","PPrel","state change"
"56","STAT5A","CISH","GErel","expression"
"57","STAT5A","SOCS4","GErel","expression"
