"","from","to","type","subtype"
"1","ACOX1","ACAA1","ECrel","compound"
"2","ACOX3","ACAA1","ECrel","compound"
"3","PLA2G4B","FADS2","ECrel","compound"
"4","PLAAT3","FADS2","ECrel","compound"
"5","PLA2G4E","FADS2","ECrel","compound"
"6","PLB1","FADS2","ECrel","compound"
"7","PLA2G4F","FADS2","ECrel","compound"
"8","PLA2G2D","FADS2","ECrel","compound"
"9","PLA2G4D","FADS2","ECrel","compound"
"10","PLA2G2E","FADS2","ECrel","compound"
"11","PLA2G2C","FADS2","ECrel","compound"
"12","PLA2G3","FADS2","ECrel","compound"
"13","PLA2G1B","FADS2","ECrel","compound"
"14","PLA2G2A","FADS2","ECrel","compound"
"15","PLA2G4A","FADS2","ECrel","compound"
"16","PLA2G5","FADS2","ECrel","compound"
"17","PLAAT2","FADS2","ECrel","compound"
"18","PLA2G2F","FADS2","ECrel","compound"
"19","PLA2G12A","FADS2","ECrel","compound"
"20","PLA2G6","FADS2","ECrel","compound"
"21","PLA2G10","FADS2","ECrel","compound"
"22","PLA2G12B","FADS2","ECrel","compound"
"23","PLA2G4C","FADS2","ECrel","compound"
"24","JMJD7-PLA2G4B","FADS2","ECrel","compound"
"25","FADS2","PLAAT3","ECrel","compound"
"26","FADS2","PLAAT2","ECrel","compound"
