"","from","to","type","subtype"
"1","HSD17B1","SULT1E1","ECrel","compound"
"2","HSD17B1","UGT2B11","ECrel","compound"
"3","HSD17B1","UGT2A1","ECrel","compound"
"4","HSD17B1","UGT2B28","ECrel","compound"
"5","HSD17B1","UGT1A10","ECrel","compound"
"6","HSD17B1","UGT1A8","ECrel","compound"
"7","HSD17B1","UGT1A7","ECrel","compound"
"8","HSD17B1","UGT1A6","ECrel","compound"
"9","HSD17B1","UGT1A5","ECrel","compound"
"10","HSD17B1","UGT1A9","ECrel","compound"
"11","HSD17B1","UGT1A4","ECrel","compound"
"12","HSD17B1","UGT1A1","ECrel","compound"
"13","HSD17B1","UGT1A3","ECrel","compound"
"14","HSD17B1","UGT2A2","ECrel","compound"
"15","HSD17B1","UGT2B4","ECrel","compound"
"16","HSD17B1","UGT2B7","ECrel","compound"
"17","HSD17B1","UGT2B10","ECrel","compound"
"18","HSD17B1","UGT2B15","ECrel","compound"
"19","HSD17B1","UGT2B17","ECrel","compound"
"20","HSD17B1","UGT2A3","ECrel","compound"
"21","HSD17B1","CYP1A1","ECrel","compound"
"22","HSD17B1","CYP3A5","ECrel","compound"
"23","HSD17B1","CYP1B1","ECrel","compound"
"24","HSD17B1","CYP19A1","ECrel","compound"
"25","HSD17B1","CYP3A4","ECrel","compound"
"26","HSD17B1","CYP17A1","ECrel","compound"
"27","HSD17B2","SULT1E1","ECrel","compound"
"28","HSD17B2","UGT2B11","ECrel","compound"
"29","HSD17B2","UGT2A1","ECrel","compound"
"30","HSD17B2","UGT2B28","ECrel","compound"
"31","HSD17B2","UGT1A10","ECrel","compound"
"32","HSD17B2","UGT1A8","ECrel","compound"
"33","HSD17B2","UGT1A7","ECrel","compound"
"34","HSD17B2","UGT1A6","ECrel","compound"
"35","HSD17B2","UGT1A5","ECrel","compound"
"36","HSD17B2","UGT1A9","ECrel","compound"
"37","HSD17B2","UGT1A4","ECrel","compound"
"38","HSD17B2","UGT1A1","ECrel","compound"
"39","HSD17B2","UGT1A3","ECrel","compound"
"40","HSD17B2","UGT2A2","ECrel","compound"
"41","HSD17B2","UGT2B4","ECrel","compound"
"42","HSD17B2","UGT2B7","ECrel","compound"
"43","HSD17B2","UGT2B10","ECrel","compound"
"44","HSD17B2","UGT2B15","ECrel","compound"
"45","HSD17B2","UGT2B17","ECrel","compound"
"46","HSD17B2","UGT2A3","ECrel","compound"
"47","HSD17B2","CYP1A1","ECrel","compound"
"48","HSD17B2","CYP3A5","ECrel","compound"
"49","HSD17B2","CYP1B1","ECrel","compound"
"50","HSD17B2","CYP19A1","ECrel","compound"
"51","HSD17B2","CYP3A4","ECrel","compound"
"52","HSD17B2","CYP17A1","ECrel","compound"
"53","HSD17B12","SULT1E1","ECrel","compound"
"54","HSD17B12","UGT2B11","ECrel","compound"
"55","HSD17B12","UGT2A1","ECrel","compound"
"56","HSD17B12","UGT2B28","ECrel","compound"
"57","HSD17B12","UGT1A10","ECrel","compound"
"58","HSD17B12","UGT1A8","ECrel","compound"
"59","HSD17B12","UGT1A7","ECrel","compound"
"60","HSD17B12","UGT1A6","ECrel","compound"
"61","HSD17B12","UGT1A5","ECrel","compound"
"62","HSD17B12","UGT1A9","ECrel","compound"
"63","HSD17B12","UGT1A4","ECrel","compound"
"64","HSD17B12","UGT1A1","ECrel","compound"
"65","HSD17B12","UGT1A3","ECrel","compound"
"66","HSD17B12","UGT2A2","ECrel","compound"
"67","HSD17B12","UGT2B4","ECrel","compound"
"68","HSD17B12","UGT2B7","ECrel","compound"
"69","HSD17B12","UGT2B10","ECrel","compound"
"70","HSD17B12","UGT2B15","ECrel","compound"
"71","HSD17B12","UGT2B17","ECrel","compound"
"72","HSD17B12","UGT2A3","ECrel","compound"
"73","HSD17B12","CYP1A1","ECrel","compound"
"74","HSD17B12","CYP3A5","ECrel","compound"
"75","HSD17B12","CYP1B1","ECrel","compound"
"76","HSD17B12","CYP19A1","ECrel","compound"
"77","HSD17B12","CYP3A4","ECrel","compound"
"78","HSD17B12","CYP17A1","ECrel","compound"
"79","HSD17B7","SULT1E1","ECrel","compound"
"80","HSD17B7","UGT2B11","ECrel","compound"
"81","HSD17B7","UGT2A1","ECrel","compound"
"82","HSD17B7","UGT2B28","ECrel","compound"
"83","HSD17B7","UGT1A10","ECrel","compound"
"84","HSD17B7","UGT1A8","ECrel","compound"
"85","HSD17B7","UGT1A7","ECrel","compound"
"86","HSD17B7","UGT1A6","ECrel","compound"
"87","HSD17B7","UGT1A5","ECrel","compound"
"88","HSD17B7","UGT1A9","ECrel","compound"
"89","HSD17B7","UGT1A4","ECrel","compound"
"90","HSD17B7","UGT1A1","ECrel","compound"
"91","HSD17B7","UGT1A3","ECrel","compound"
"92","HSD17B7","UGT2A2","ECrel","compound"
"93","HSD17B7","UGT2B4","ECrel","compound"
"94","HSD17B7","UGT2B7","ECrel","compound"
"95","HSD17B7","UGT2B10","ECrel","compound"
"96","HSD17B7","UGT2B15","ECrel","compound"
"97","HSD17B7","UGT2B17","ECrel","compound"
"98","HSD17B7","UGT2A3","ECrel","compound"
"99","HSD17B7","CYP1A1","ECrel","compound"
"100","HSD17B7","CYP3A5","ECrel","compound"
"101","HSD17B7","CYP1B1","ECrel","compound"
"102","HSD17B7","CYP19A1","ECrel","compound"
"103","HSD17B7","CYP3A4","ECrel","compound"
"104","HSD17B7","CYP17A1","ECrel","compound"
"105","HSD17B8","SULT1E1","ECrel","compound"
"106","HSD17B8","UGT2B11","ECrel","compound"
"107","HSD17B8","UGT2A1","ECrel","compound"
"108","HSD17B8","UGT2B28","ECrel","compound"
"109","HSD17B8","UGT1A10","ECrel","compound"
"110","HSD17B8","UGT1A8","ECrel","compound"
"111","HSD17B8","UGT1A7","ECrel","compound"
"112","HSD17B8","UGT1A6","ECrel","compound"
"113","HSD17B8","UGT1A5","ECrel","compound"
"114","HSD17B8","UGT1A9","ECrel","compound"
