"","from","to","type","subtype"
"1","PYCARD","CASP1","PPrel","activation"
"2","CASP1","IL1B","PPrel","activation"
"3","CASP1","IL18","PPrel","activation"
"4","CASP1","GSDMD","PPrel","activation"
"5","NOD1","ATG16L1","PPrel","activation"
"6","NOD1","RIPK2","PPrel","activation"
"7","NOD2","RIPK2","PPrel","activation"
"8","NOD2","ATG12","PPrel","activation"
"9","NOD2","ATG5","PPrel","activation"
"10","NOD2","ATG16L1","PPrel","activation"
"11","NOD2","MAVS","PPrel","activation"
"12","NOD2","NLRP1","PPrel","activation"
"13","RIPK2","IKBKG","PPrel","activation"
"14","RIPK2","TAB1","PPrel","activation"
"15","RIPK2","TAB2","PPrel","activation"
"16","RIPK2","TAB3","PPrel","activation"
"17","RIPK2","TRAF3","PPrel","activation"
"18","CHUK","NFKBIA","PPrel","activation"
"19","CHUK","NFKBIA","PPrel","phosphorylation"
"20","CHUK","NFKBIB","PPrel","activation"
"21","CHUK","NFKBIB","PPrel","phosphorylation"
"22","IKBKB","NFKBIA","PPrel","activation"
"23","IKBKB","NFKBIA","PPrel","phosphorylation"
"24","IKBKB","NFKBIB","PPrel","activation"
"25","IKBKB","NFKBIB","PPrel","phosphorylation"
"26","MAP3K7","CHUK","PPrel","activation"
"27","MAP3K7","CHUK","PPrel","phosphorylation"
"28","MAP3K7","IKBKB","PPrel","activation"
"29","MAP3K7","IKBKB","PPrel","phosphorylation"
"30","MAP3K7","MAPK1","PPrel","activation"
"31","MAP3K7","MAPK1","PPrel","phosphorylation"
"32","MAP3K7","MAPK3","PPrel","activation"
"33","MAP3K7","MAPK3","PPrel","phosphorylation"
"34","MAP3K7","MAPK8","PPrel","activation"
"35","MAP3K7","MAPK8","PPrel","phosphorylation"
"36","MAP3K7","MAPK9","PPrel","activation"
"37","MAP3K7","MAPK9","PPrel","phosphorylation"
"38","MAP3K7","MAPK10","PPrel","activation"
"39","MAP3K7","MAPK10","PPrel","phosphorylation"
"40","MAP3K7","MAPK14","PPrel","activation"
"41","MAP3K7","MAPK14","PPrel","phosphorylation"
"42","MAP3K7","MAPK11","PPrel","activation"
"43","MAP3K7","MAPK11","PPrel","phosphorylation"
"44","MAP3K7","MAPK13","PPrel","activation"
"45","MAP3K7","MAPK13","PPrel","phosphorylation"
"46","MAP3K7","MAPK12","PPrel","activation"
"47","MAP3K7","MAPK12","PPrel","phosphorylation"
"48","TAB1","MAP3K7","PPrel","binding/association"
"49","TAB2","MAP3K7","PPrel","binding/association"
"50","TAB3","MAP3K7","PPrel","binding/association"
"51","NLRP1","PYCARD","PPrel","binding/association"
"52","NLRP3","CARD8","PPrel","binding/association"
"53","NLRP3","PYCARD","PPrel","binding/association"
"54","NLRC4","PYCARD","PPrel","binding/association"
"55","SUGT1","NLRP3","PPrel","activation"
"56","SUGT1","HSP90AA1","PPrel","binding/association"
"57","SUGT1","HSP90AB1","PPrel","binding/association"
"58","SUGT1","NOD1","PPrel","activation"
"59","HSP90AA1","NLRP3","PPrel","binding/association"
"60","HSP90AB1","NLRP3","PPrel","binding/association"
"61","MAPK8","JUN","PPrel","activation"
"62","MAPK8","JUN","PPrel","phosphorylation"
"63","MAPK9","JUN","PPrel","activation"
"64","MAPK9","JUN","PPrel","phosphorylation"
"65","MAPK10","JUN","PPrel","activation"
"66","MAPK10","JUN","PPrel","phosphorylation"
"67","MAPK1","JUN","PPrel","activation"
"68","MAPK1","JUN","PPrel","phosphorylation"
"69","MAPK3","JUN","PPrel","activation"
"70","MAPK3","JUN","PPrel","phosphorylation"
"71","MAPK14","JUN","PPrel","activation"
"72","MAPK14","JUN","PPrel","phosphorylation"
"73","MAPK11","JUN","PPrel","activation"
"74","MAPK11","JUN","PPrel","phosphorylation"
"75","MAPK13","JUN","PPrel","activation"
"76","MAPK13","JUN","PPrel","phosphorylation"
"77","MAPK12","JUN","PPrel","activation"
"78","MAPK12","JUN","PPrel","phosphorylation"
"79","PYDC2","PYCARD","PPrel","inhibition"
"80","MEFV","PSTPIP1","PPrel","binding/association"
"81","MEFV","PYCARD","PPrel","binding/association"
"82","PSTPIP1","MEFV","PPrel","activation"
"83","NAIP","NLRC4","PPrel","activation"
"84","AIM2","PYCARD","PPrel","binding/association"
"85","TP53BP1","AIM2","PPrel","inhibition"
"86","NFKB1","IL1B","PPrel","activation"
"87","NFKB1","IL18","PPrel","activation"
"88","NFKB1","IL6","PPrel","activation"
"89","NFKB1","TNF","PPrel","activation"
"90","NFKB1","CXCL8","PPrel","activation"
"91","NFKB1","CXCL1","PPrel","activation"
"92","NFKB1","CXCL2","PPrel","activation"
"93","NFKB1","CXCL3","PPrel","activation"
"94","NFKB1","CCL2","PPrel","activation"
"95","NFKB1","CCL5","PPrel","activation"
"96","NFKB1","CAMP","PPrel","activation"
"97","NFKB1","NLRP3","PPrel","activation"
"98","NFKB1","IFNA1","PPrel","activation"
"99","NFKB1","IFNA2","PPrel","activation"
"100","NFKB1","IFNA4","PPrel","activation"
"101","NFKB1","IFNA5","PPrel","activation"
"102","NFKB1","IFNA6","PPrel","activation"
"103","NFKB1","IFNA7","PPrel","activation"
"104","NFKB1","IFNA8","PPrel","activation"
"105","NFKB1","IFNA10","PPrel","activation"
"106","NFKB1","IFNA13","PPrel","activation"
"107","NFKB1","IFNA14","PPrel","activation"
"108","NFKB1","IFNA16","PPrel","activation"
"109","NFKB1","IFNA17","PPrel","activation"
"110","NFKB1","IFNA21","PPrel","activation"
"111","NFKB1","IFNB1","PPrel","activation"
"112","RELA","IL1B","PPrel","activation"
"113","RELA","IL18","PPrel","activation"
"114","RELA","IL6","PPrel","activation"
"115","RELA","TNF","PPrel","activation"
"116","RELA","CXCL8","PPrel","activation"
"117","RELA","CXCL1","PPrel","activation"
"118","RELA","CXCL2","PPrel","activation"
"119","RELA","CXCL3","PPrel","activation"
"120","RELA","CCL2","PPrel","activation"
"121","RELA","CCL5","PPrel","activation"
"122","RELA","CAMP","PPrel","activation"
"123","RELA","NLRP3","PPrel","activation"
"124","RELA","IFNA1","PPrel","activation"
"125","RELA","IFNA2","PPrel","activation"
"126","RELA","IFNA4","PPrel","activation"
"127","RELA","IFNA5","PPrel","activation"
"128","RELA","IFNA6","PPrel","activation"
"129","RELA","IFNA7","PPrel","activation"
"130","RELA","IFNA8","PPrel","activation"
"131","RELA","IFNA10","PPrel","activation"
"132","RELA","IFNA13","PPrel","activation"
"133","RELA","IFNA14","PPrel","activation"
"134","RELA","IFNA16","PPrel","activation"
"135","RELA","IFNA17","PPrel","activation"
"136","RELA","IFNA21","PPrel","activation"
"137","RELA","IFNB1","PPrel","activation"
"138","JUN","IL1B","PPrel","activation"
"139","JUN","IL18","PPrel","activation"
"140","JUN","IL6","PPrel","activation"
"141","JUN","TNF","PPrel","activation"
"142","JUN","CXCL8","PPrel","activation"
"143","JUN","CXCL1","PPrel","activation"
"144","JUN","CXCL2","PPrel","activation"
"145","JUN","CXCL3","PPrel","activation"
"146","JUN","CCL2","PPrel","activation"
"147","JUN","CCL5","PPrel","activation"
"148","JUN","CAMP","PPrel","activation"
"149","IKBKG","CHUK","PPrel","binding/association"
"150","IKBKG","IKBKB","PPrel","binding/association"
"151","TRAF3","IKBKE","PPrel","activation"
"152","TBK1","IRF3","PPrel","activation"
"153","TBK1","IRF7","PPrel","activation"
"154","TBK1","NFKB1","PPrel","activation"
"155","TBK1","RELA","PPrel","activation"
"156","IKBKE","TBK1","PPrel","binding/association"
"157","IKBKE","TANK","PPrel","binding/association"
"158","IKBKE","IRF3","PPrel","activation"
"159","IKBKE","IRF3","PPrel","phosphorylation"
"160","IKBKE","IRF7","PPrel","activation"
"161","IKBKE","IRF7","PPrel","phosphorylation"
"162","IRF3","IFNA1","PPrel","activation"
"163","IRF3","IFNA2","PPrel","activation"
"164","IRF3","IFNA4","PPrel","activation"
"165","IRF3","IFNA5","PPrel","activation"
"166","IRF3","IFNA6","PPrel","activation"
"167","IRF3","IFNA7","PPrel","activation"
"168","IRF3","IFNA8","PPrel","activation"
"169","IRF3","IFNA10","PPrel","activation"
"170","IRF3","IFNA13","PPrel","activation"
"171","IRF3","IFNA14","PPrel","activation"
"172","IRF3","IFNA16","PPrel","activation"
"173","IRF3","IFNA17","PPrel","activation"
"174","IRF3","IFNA21","PPrel","activation"
"175","IRF3","IFNB1","PPrel","activation"
"176","IRF7","IFNA1","PPrel","activation"
"177","IRF7","IFNA2","PPrel","activation"
"178","IRF7","IFNA4","PPrel","activation"
"179","IRF7","IFNA5","PPrel","activation"
"180","IRF7","IFNA6","PPrel","activation"
"181","IRF7","IFNA7","PPrel","activation"
"182","IRF7","IFNA8","PPrel","activation"
"183","IRF7","IFNA10","PPrel","activation"
"184","IRF7","IFNA13","PPrel","activation"
"185","IRF7","IFNA14","PPrel","activation"
"186","IRF7","IFNA16","PPrel","activation"
"187","IRF7","IFNA17","PPrel","activation"
"188","IRF7","IFNA21","PPrel","activation"
"189","IRF7","IFNB1","PPrel","activation"
"190","IRAK4","TRAF6","PPrel","binding/association"
"191","IRAK4","IKBKG","PPrel","activation"
"192","NLRP12","PYCARD","PPrel","binding/association"
"193","NLRP12","NFKB1","PPrel","inhibition"
"194","NLRP12","RELA","PPrel","inhibition"
"195","GPRC6A","PLCB1","PPrel","activation"
"196","GPRC6A","PLCB2","PPrel","activation"
"197","GPRC6A","PLCB3","PPrel","activation"
"198","GPRC6A","PLCB4","PPrel","activation"
"199","CASR","PLCB1","PPrel","activation"
"200","CASR","PLCB2","PPrel","activation"
"201","CASR","PLCB3","PPrel","activation"
"202","CASR","PLCB4","PPrel","activation"
"203","JAK1","TYK2","PPrel","binding/association"
"204","JAK1","STAT1","PPrel","activation"
"205","JAK1","STAT2","PPrel","activation"
"206","CASP4","GSDMD","PPrel","activation"
"207","GSDMD","NLRP3","PPrel","activation"
"208","TLR4","TICAM1","PPrel","activation"
"209","TLR4","MYD88","PPrel","activation"
"210","MYD88","IRAK4","PPrel","activation"
"211","IFNAR1","JAK1","PPrel","activation"
"212","IFNAR1","TYK2","PPrel","activation"
"213","IFNAR2","JAK1","PPrel","activation"
"214","IFNAR2","TYK2","PPrel","activation"
"215","RHOA","PKN1","PPrel","activation"
"216","RHOA","PKN2","PPrel","activation"
"217","IFNA1","IFNAR1","PPrel","activation"
"218","IFNA1","IFNAR2","PPrel","activation"
"219","IFNA2","IFNAR1","PPrel","activation"
"220","IFNA2","IFNAR2","PPrel","activation"
"221","IFNA4","IFNAR1","PPrel","activation"
"222","IFNA4","IFNAR2","PPrel","activation"
"223","IFNA5","IFNAR1","PPrel","activation"
"224","IFNA5","IFNAR2","PPrel","activation"
"225","IFNA6","IFNAR1","PPrel","activation"
"226","IFNA6","IFNAR2","PPrel","activation"
"227","IFNA7","IFNAR1","PPrel","activation"
"228","IFNA7","IFNAR2","PPrel","activation"
"229","IFNA8","IFNAR1","PPrel","activation"
"230","IFNA8","IFNAR2","PPrel","activation"
"231","IFNA10","IFNAR1","PPrel","activation"
"232","IFNA10","IFNAR2","PPrel","activation"
"233","IFNA13","IFNAR1","PPrel","activation"
"234","IFNA13","IFNAR2","PPrel","activation"
"235","IFNA14","IFNAR1","PPrel","activation"
"236","IFNA14","IFNAR2","PPrel","activation"
"237","IFNA16","IFNAR1","PPrel","activation"
"238","IFNA16","IFNAR2","PPrel","activation"
"239","IFNA17","IFNAR1","PPrel","activation"
"240","IFNA17","IFNAR2","PPrel","activation"
"241","IFNA21","IFNAR1","PPrel","activation"
"242","IFNA21","IFNAR2","PPrel","activation"
"243","IFNB1","IFNAR1","PPrel","activation"
"244","IFNB1","IFNAR2","PPrel","activation"
"245","MAVS","TRAF3","PPrel","activation"
"246","MAVS","NLRP3","PPrel","activation"
"247","MAVS","NLRP3","PPrel","binding/association"
"248","MAVS","MFN1","PPrel","binding/association"
"249","MAVS","MFN2","PPrel","binding/association"
"250","ERBIN","NOD2","PPrel","inhibition"
"251","TICAM1","IRF3","PPrel","activation"
"252","TICAM1","IRF7","PPrel","activation"
"253","NEK7","NLRP3","PPrel","activation"
"254","BRCC3","NLRP3","PPrel","activation"
"255","CASP12","CASP1","PPrel","inhibition"
"256","TRAF6","RIPK2","PPrel","activation"
"257","TRAF6","IKBKG","PPrel","binding/association"
"258","NFKBIA","NFKB1","PPrel","dissociation"
"259","NFKBIA","RELA","PPrel","dissociation"
"260","NFKBIB","NFKB1","PPrel","dissociation"
"261","NFKBIB","RELA","PPrel","dissociation"
"262","PYDC5","AIM2","PPrel","inhibition"
"263","PYDC1","PYCARD","PPrel","inhibition"
"264","TXNIP","TXN2","PPrel","binding/association"
"265","TXNIP","TXN","PPrel","binding/association"
"266","TXNIP","NLRP3","PPrel","activation"
"267","BIRC2","RIPK2","PPrel","activation"
