"","from","to","type","subtype"
"1","TNPO3","CPSF6","PPrel","binding/association"
"2","TNPO3","CPSF7","PPrel","binding/association"
"3","TNPO3","PPIA","PPrel","binding/association"
"4","CPSF6","TNPO3","PPrel","binding/association"
"5","CPSF7","TNPO3","PPrel","binding/association"
"6","PPIA","TNPO3","PPrel","binding/association"
"7","AFF4","CDK9","PPrel","binding/association"
"8","AFF4","CCNT1","PPrel","binding/association"
"9","AFF4","CCNT2","PPrel","binding/association"
"10","AFF4","ELL2","PPrel","binding/association"
"11","AFF4","ELL3","PPrel","binding/association"
"12","AFF4","ELL","PPrel","binding/association"
"13","AFF4","MLLT1","PPrel","binding/association"
"14","AFF4","MLLT3","PPrel","binding/association"
"15","HGS","TSG101","PPrel","binding/association"
"16","CDK9","NELFB","PPrel","phosphorylation"
"17","CDK9","NELFCD","PPrel","phosphorylation"
"18","CDK9","NELFA","PPrel","phosphorylation"
"19","CDK9","NELFE","PPrel","phosphorylation"
"20","CDK9","SUPT4H1","PPrel","phosphorylation"
"21","CDK9","SUPT5H","PPrel","phosphorylation"
"22","RAN","XPO1","PPrel","binding/association"
