"","from","to","type","subtype"
"1","ESR1","SRC","PPrel","activation"
"2","ESR1","EGF","GErel","expression"
"3","ESR1","FGF3","GErel","expression"
"4","ESR1","FGF4","GErel","expression"
"5","ESR1","FGF5","GErel","expression"
"6","ESR1","FGF6","GErel","expression"
"7","ESR1","FGF7","GErel","expression"
"8","ESR1","FGF8","GErel","expression"
"9","ESR1","FGF9","GErel","expression"
"10","ESR1","FGF10","GErel","expression"
"11","ESR1","FGF20","GErel","expression"
"12","ESR1","FGF22","GErel","expression"
"13","ESR1","FGF18","GErel","expression"
"14","ESR1","FGF17","GErel","expression"
"15","ESR1","FGF16","GErel","expression"
"16","ESR1","DLL3","GErel","expression"
"17","ESR1","DLL1","GErel","expression"
"18","ESR1","DLL4","GErel","expression"
"19","ESR1","CHRNA9","GErel","expression"
"20","ESR1","CCND3","GErel","expression"
"21","ESR2","SRC","PPrel","activation"
"22","ESR2","EGF","GErel","expression"
"23","ESR2","FGF3","GErel","expression"
"24","ESR2","FGF4","GErel","expression"
"25","ESR2","FGF5","GErel","expression"
"26","ESR2","FGF6","GErel","expression"
"27","ESR2","FGF7","GErel","expression"
"28","ESR2","FGF8","GErel","expression"
"29","ESR2","FGF9","GErel","expression"
"30","ESR2","FGF10","GErel","expression"
"31","ESR2","FGF20","GErel","expression"
"32","ESR2","FGF22","GErel","expression"
"33","ESR2","FGF18","GErel","expression"
"34","ESR2","FGF17","GErel","expression"
"35","ESR2","FGF16","GErel","expression"
"36","ESR2","DLL3","GErel","expression"
"37","ESR2","DLL1","GErel","expression"
"38","ESR2","DLL4","GErel","expression"
"39","ESR2","CHRNA9","GErel","expression"
"40","ESR2","CCND3","GErel","expression"
"41","EGFR","GRB2","PPrel","activation"
"42","EGFR","P3R3URF-PIK3R3","PPrel","activation"
"43","EGFR","PIK3CA","PPrel","activation"
"44","EGFR","PIK3CB","PPrel","activation"
"45","EGFR","PIK3CD","PPrel","activation"
"46","EGFR","PIK3R1","PPrel","activation"
"47","EGFR","PIK3R2","PPrel","activation"
"48","EGFR","PIK3R3","PPrel","activation"
"49","HRAS","RAF1","PPrel","activation"
"50","KRAS","RAF1","PPrel","activation"
"51","NRAS","RAF1","PPrel","activation"
"52","RAF1","RB1","PPrel","activation"
"53","RAF1","MAP2K1","PPrel","activation"
"54","RAF1","MAP2K1","PPrel","phosphorylation"
"55","RAF1","MAP2K2","PPrel","activation"
"56","RAF1","MAP2K2","PPrel","phosphorylation"
"57","MAP2K1","MAPK1","PPrel","activation"
"58","MAP2K1","MAPK1","PPrel","phosphorylation"
"59","MAP2K1","MAPK3","PPrel","activation"
"60","MAP2K1","MAPK3","PPrel","phosphorylation"
"61","MAP2K2","MAPK1","PPrel","activation"
"62","MAP2K2","MAPK1","PPrel","phosphorylation"
"63","MAP2K2","MAPK3","PPrel","activation"
"64","MAP2K2","MAPK3","PPrel","phosphorylation"
"65","MAPK1","FOS","PPrel","activation"
