"","from","to","type","subtype"
"1","ST3GAL1","FUT1","ECrel","compound"
"2","ST3GAL1","FUT2","ECrel","compound"
"3","ST3GAL1","ST8SIA1","ECrel","compound"
"4","ST3GAL2","FUT1","ECrel","compound"
"5","ST3GAL2","FUT2","ECrel","compound"
"6","ST3GAL2","ST8SIA1","ECrel","compound"
"7","B3GALT5","B3GALNT1","ECrel","compound"
"8","B3GALT5","HEXA","ECrel","compound"
"9","B3GALT5","HEXB","ECrel","compound"
"10","B3GALT5","GBGT1","ECrel","compound"
"11","B3GALT5","NAGA","ECrel","compound"
"12","B3GALT5","FUT1","ECrel","compound"
"13","B3GALT5","FUT2","ECrel","compound"
"14","B3GALT5","ST3GAL1","ECrel","compound"
"15","B3GALT5","ST3GAL2","ECrel","compound"
"16","NAGA","B3GALNT1","ECrel","compound"
"17","NAGA","HEXA","ECrel","compound"
"18","NAGA","HEXB","ECrel","compound"
"19","A4GALT","B3GALNT1","ECrel","compound"
"20","A4GALT","HEXA","ECrel","compound"
"21","A4GALT","HEXB","ECrel","compound"
"22","HEXA","GLA","ECrel","compound"
"23","HEXA","GBGT1","ECrel","compound"
"24","HEXB","GLA","ECrel","compound"
"25","HEXB","GBGT1","ECrel","compound"
"26","GLA","B3GALNT1","ECrel","compound"
"27","B3GALNT1","GBGT1","ECrel","compound"
"28","B3GALNT1","A4GALT","ECrel","compound"
"29","A3GALT2","B3GALNT1","ECrel","compound"
"30","A3GALT2","GLA","ECrel","compound"
"31","A3GALT2","A4GALT","ECrel","compound"
"32","ABO","FUT1","ECrel","compound"
"33","ABO","FUT2","ECrel","compound"
"34","ABO","ABO","ECrel","compound"
